0,0,542068000000
0,1,4463310000000
1,0,393035000000
1,1,1702840000000
2,0,457658000000
2,1,2565850000000
3,0,489812000000
3,1,3402470000000
4,0,442184000000
4,1,2476610000000
5,0,493177000000
5,1,2899580000000
6,0,525560000000
6,1,3527040000000
7,0,534785000000
7,1,4177320000000
8,0,398431000000
8,1,1631330000000
9,0,506398000000
9,1,3069870000000
10,0,504349000000
10,1,3063290000000
11,0,448425000000
11,1,2306860000000
12,0,427657000000
12,1,1871180000000
13,0,367871000000
13,1,1387790000000
14,0,506393000000
14,1,3493610000000
15,0,462347000000
15,1,2645590000000
16,0,487549000000
16,1,3766070000000
17,0,464633000000
17,1,2733810000000
18,0,509565000000
18,1,4351780000000
19,0,481701000000
19,1,3115430000000
20,0,495174000000
20,1,3456730000000
21,0,474417000000
21,1,2728180000000
22,0,424257000000
22,1,2120140000000
23,0,462655000000
23,1,2482900000000
24,0,472621000000
24,1,2784040000000
25,0,486840000000
25,1,2911490000000
26,0,428607000000
26,1,2087820000000
27,0,548879000000
27,1,3834910000000
28,0,480086000000
28,1,3208380000000
29,0,435774000000
29,1,2284840000000
30,0,465506000000
30,1,3158310000000
31,0,504220000000
31,1,5332900000000
32,0,423379000000
32,1,2253910000000
33,0,449209000000
33,1,2640570000000
34,0,437671000000
34,1,2382110000000
35,0,466675000000
35,1,2643220000000
36,0,391296000000
36,1,1749850000000
37,0,525710000000
37,1,4697960000000
38,0,471053000000
38,1,2674970000000
39,0,514818000000
39,1,3680520000000
40,0,385132000000
40,1,1642600000000
41,0,312078000000
41,1,1111550000000
42,0,437022000000
42,1,2279320000000
43,0,460724000000
43,1,2707070000000
44,0,452436000000
44,1,2685780000000
45,0,451012000000
45,1,2877470000000
46,0,338261000000
46,1,1269540000000
47,0,466253000000
47,1,3371620000000
48,0,474786000000
48,1,3423700000000
49,0,451004000000
49,1,2593370000000
50,0,322817000000
50,1,1216890000000
51,0,490146000000
51,1,3710970000000
52,0,439504000000
52,1,2260790000000
53,0,393678000000
53,1,1633320000000
54,0,483270000000
54,1,2904250000000
55,0,546115000000
55,1,4237670000000
56,0,454263000000
56,1,2285540000000
57,0,514175000000
57,1,3777870000000
58,0,495108000000
58,1,3675280000000
59,0,443344000000
59,1,2327620000000
60,0,399755000000
60,1,2138920000000
61,0,423572000000
61,1,2492870000000
62,0,459954000000
62,1,2969510000000
63,0,403795000000
63,1,2019090000000
64,0,430181000000
64,1,2396600000000
65,0,403418000000
65,1,1886410000000
66,0,449917000000
66,1,2608060000000
67,0,502559000000
67,1,3248770000000
68,0,532948000000
68,1,4095190000000
69,0,474423000000
69,1,2495010000000
70,0,484418000000
70,1,2388800000000
71,0,394597000000
71,1,1492950000000
72,0,506473000000
72,1,3237730000000
73,0,375785000000
73,1,1383290000000
74,0,460320000000
74,1,3108620000000
75,0,408751000000
75,1,2197010000000
76,0,462767000000
76,1,3194640000000
77,0,423406000000
77,1,2254950000000
78,0,403115000000
78,1,1973470000000
79,0,494615000000
79,1,4171180000000
80,0,484651000000
80,1,3098820000000
81,0,467945000000
81,1,2315760000000
82,0,531420000000
82,1,3238750000000
83,0,526288000000
83,1,3381400000000
