GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,42.9698,12787.2,12787.2,33.9027,-2.34468,1147,0.5,2,0,1159,1,44,12,32
0,0,21.1831,2421,2421,211.426,-2.34468,1157,0.5,2,0,1166,1,34,9,25
0,0,8.18323,901.492,901.492,2.05782e+06,-2.34468,1168,0.5,2,0,1175,1,23,7,16
0,0,8584.43,85423.4,85423.4,14147.9,-2.46243,1168,0.5,2,0,1180,1,23,12,11
0,0,18.5947,2354.33,2354.33,2919.14,-2.34468,1179,0.5,2,0,1187,1,12,8,4
0,0,43.6952,12215.8,7469.69,20526.3,-2.34468,1181,0.5,2,0,4294967295,0,10,10,0
0,0,16.5286,6747.08,5890.65,60018.2,-2.34468,1181,0.5,2,0,4294967295,0,10,10,0
0,0,1.87556,127.875,127.875,466937,-2.34468,1183,0.5,2,0,1187,1,8,4,4
0,0,8784.41,88354.8,48359,83900.5,-2.46243,1183,0.5,2,0,4294967295,0,8,8,0
0,0,16.2763,7244.35,2978.45,294688,-2.34468,1183,0.5,2,0,4294967295,0,8,8,0
0,0,406.663,2805.02,2805.02,15768.5,-2.46243,1183,0.5,2,0,1188,1,8,5,3
0,0,18.9782,99.3088,99.3088,51681.3,-2.35147,1183,0.5,2,0,1185,1,8,2,6
0,0,6.58702,440.166,440.166,15235.6,-2.18799,1181,0.5,2,0,1186,1,10,5,5
0,0,1.81995,126.494,1.81995,1.95619e+08,-2.34468,1191,0.5,2,0,4294967295,0,0,0,0
0,0,6.14945,485.199,6.14945,5.62249e+06,-2.18799,1191,0.5,2,0,4294967295,0,0,0,0
0,0,8.05862,907.19,8.05862,5.98727e+08,-2.34468,1191,0.5,2,0,4294967295,0,0,0,0
0,0,20.7534,2594,20.7534,458852,-2.34468,1191,0.5,2,0,4294967295,0,0,0,0
0,0,406.663,2805.02,406.663,145.317,-2.46243,1191,0.5,2,0,4294967295,0,0,0,0
0,0,421.987,2529.24,421.987,308185,-2.46243,1191,0.5,2,0,4294967295,0,0,0,0
0,0,8895.8,88017.2,8895.8,211843,-2.46243,1191,0.5,2,0,4294967295,0,0,0,0
0,0,20.4122,100.987,20.4122,3.72172e+06,-2.35147,1191,0.5,2,0,4294967295,0,0,0,0
0,0,20.2334,2145.97,20.2334,847657,-2.34468,1191,0.5,2,0,4294967295,0,0,0,0
0,0,42.9698,12787.2,42.9698,65148.4,-2.34468,1191,0.5,2,0,4294967295,0,0,0,0
0,1,189.555,11551.2,9150.84,534021,0.00609166,1179,0.5,3.53667,3777.56,1187,1,12,8,4
0,1,187.923,12563.6,12563.6,5573.61,0.00609166,1183,0.5,3.9955,7.27596e-12,1187,1,8,4,4
0,1,1626.54,30291.5,30291.5,35427.9,-2.20265,1183,0.5,3.46724,-7.27596e-12,1188,1,8,5,3
0,1,187.281,12784.4,187.281,2.43073e+06,0.00609166,1191,0.5,3,0,4294967295,0,0,0,0
0,1,1447.51,26928,1447.51,2.21402e+06,-2.20265,1191,0.5,3,0,4294967295,0,0,0,0
0,2,10.2326,2008.3,2008.3,3.52143,-2.34468,1147,0.5,2.20233,0,1158,1,44,11,33
0,2,164.847,31800,31800,1183.43,-2.34468,1156,0.5,2.00584,0,1167,1,35,11,24
0,2,398.497,9788.87,9788.87,7398.51,-2.30151,1158,0.5,2.04323,90.6707,1166,1,33,8,25
0,2,211.766,16839.5,16839.5,136.885,-2.34468,1161,0.5,2.02713,0,1177,1,30,16,14
0,2,8.30002,255.861,255.861,1.34078e+07,-2.24328,1179,0.5,2.01525,-5.68434e-14,1187,1,12,8,4
0,2,1925.21,12969.4,12969.4,3223.44,-2.46243,1179,0.5,2.0359,5497.28,1188,1,12,9,3
0,2,9.30216,2040.29,556.088,3.31126e+06,-2.34468,1182,0.5,2.0525,0,4294967295,0,9,9,0
0,2,95.6044,1225.45,1225.45,685412,-2.30151,1182,0.5,2.29187,0,1188,1,9,6,3
0,2,164.847,31800,3436.2,96767.1,-2.34468,1183,0.5,2.21058,0,4294967295,0,8,8,0
0,2,95.6044,1225.45,95.6044,1.66849e+07,-2.30151,1191,0.5,2.5,0,4294967295,0,0,0,0
0,2,7.54441,279.134,7.54441,1.50163e+08,-2.24328,1191,0.5,2.5,0,4294967295,0,0,0,0
0,2,8.29137,254.938,8.29137,5.76314e+08,-2.24328,1191,0.5,2.5,0,4294967295,0,0,0,0
0,2,205.122,18095.6,205.122,15643.1,-2.34468,1191,0.5,2.5,0,4294967295,0,0,0,0
0,2,157.97,33200.8,157.97,425611,-2.34468,1191,0.5,2.5,0,4294967295,0,0,0,0
0,2,391.855,9926.73,391.855,1607.99,-2.30151,1191,0.5,2.5,0,4294967295,0,0,0,0
0,2,8.93201,1914.62,8.93201,16941.2,-2.34468,1191,0.5,2.5,0,4294967295,0,0,0,0
0,3,4.00771,200.962,89.1622,6.1449e+06,-2.34468,1181,0,2,0,4294967295,0,10,10,0
0,3,22.5184,409.891,258.976,668376,-2.50065,1181,0,2,0,4294967295,0,10,10,0
0,3,20.5453,445.637,20.5453,5.45772e+06,-2.20756,1191,0,2,0,4294967295,0,0,0,0
0,4,18.4914,399.337,96.6151,3.12177e+06,-2.50065,1171,0,3,0,4294967295,0,20,20,0
0,5,13.2966,373.462,66.4337,5.42154e+06,-2.24328,1182,0,2,0,4294967295,0,9,9,0
0,5,3.10958,37.4896,25.7843,284740,-2.46243,1182,0,2,0,4294967295,0,9,9,0
0,6,22.6528,767.929,756.588,275.369,-2.24328,1147,0,2,0,1160,1,44,13,31
0,6,1.53114,66.3454,64.2623,129685,-2.34468,1159,0,2,0,1170,1,32,11,21
0,6,22.6528,767.929,227.231,1.87647e+06,-2.24328,1181,0,2,0,4294967295,0,10,10,0
0,6,69.4686,1864.1,445.534,911035,-2.71651,1181,0,2,0,4294967295,0,10,10,0
0,6,5.86858,332.499,108.391,4.6957e+06,-2.24328,1181,0,2,0,4294967295,0,10,10,0
0,6,1.62638,67.9316,57.3898,489082,-2.34468,1181,0,2,0,4294967295,0,10,10,0
0,6,1.47128,69.9888,26.6666,142760,-2.34468,1182,0,2,0,4294967295,0,9,9,0
0,6,13.8511,118.44,101.346,4.81338e+06,-2.30426,1182,0,2,0,4294967295,0,9,9,0
0,6,1.53114,66.3454,11.453,975.935,-2.34468,1183,0,2,0,4294967295,0,8,8,0
0,6,22.5354,774.518,78.7516,368003,-2.24328,1183,0,2,0,4294967295,0,8,8,0
0,6,6.481,310.923,31.4315,1.79913e+06,-2.24328,1183,0,2,0,4294967295,0,8,8,0
0,6,14.6957,118.947,57.1985,955437,-2.30426,1183,0,2,0,4294967295,0,8,8,0
0,6,1.58118,69.9738,1.58118,1.47165e+07,-2.34468,1191,0,2,0,4294967295,0,0,0,0
