FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,2.03137e+10,2.75146e+08
0,0.1,1,5.83547e+10,1.98212e+09
0,1,10,1.45359e+10,2.97202e+09
0,10,100,1.20856e+09,1.45717e+09
0,100,1000,6.67048e+07,1.04052e+09
0,1000,10000,1.79927e+06,2.35819e+08
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,2.65887e+08,1.30575e+09
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,7.44937e+09,7.09758e+08
2,1,10,3.85439e+09,1.09167e+09
2,10,100,3.82936e+08,1.32976e+09
2,100,1000,1.35772e+07,1.09318e+08
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,3.73922e+09,1.29723e+06
3,0.01,0.1,2.48056e+09,3.24746e+07
3,0.1,1,1.90058e+08,1.29934e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,3.4935e+07,2.64924e+06
4,0.1,1,4.10651e+08,4.67118e+07
4,1,10,1.90071e+07,1.95749e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.26736e+09,1.58323e+06
5,0.01,0.1,4.28115e+08,4.29284e+06
5,0.1,1,2.74153e+08,2.92952e+07
5,1,10,1.92751e+06,3.29625e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,8.25682e+09,7.15107e+07
6,0.1,1,2.86546e+09,1.19144e+08
6,1,10,3.4276e+08,7.40909e+07
6,10,100,2.58656e+06,5.95851e+06
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,1.29584e+08,3.26934e+06
7,0.1,1,3.24064e+09,2.34904e+08
7,1,10,1.7181e+09,4.54554e+08
7,10,100,1.34912e+08,3.50082e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,5.02881e+09,5.2381e+07
8,0.1,1,3.72123e+09,1.26772e+08
8,1,10,4.10043e+08,8.60566e+07
8,10,100,1.40776e+06,3.99754e+06
8,100,1000,0,0
8,1000,10000,0,0
