GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,42.9698,12787.2,12787.2,100.562,-2.34468,1147,0.5,2,24410.7,1159,1,43,12,31
0,0,21.1831,2421,2421,977.324,-2.34468,1157,0.5,2,8656.46,1166,1,33,9,24
0,0,406.663,2805.02,2805.02,6.13134,-2.46243,1167,0.5,2,8432.78,1172,1,23,5,18
0,0,8.18323,901.492,901.492,337.176,-2.34468,1168,0.5,2,3805.34,1175,1,22,7,15
0,0,8584.43,85423.4,85423.4,17982.5,-2.46243,1168,0.5,2,91648.6,1180,1,22,12,10
0,0,8.35778,907.755,907.755,57642.4,-2.34468,1179,0.5,2,2220,1186,1,11,7,4
0,0,18.5947,2354.33,2354.33,3730.25,-2.34468,1179,0.5,2,3879.21,1187,1,11,8,3
0,0,7.68839,903.495,903.495,1.20908e+06,-2.34468,1181,0.5,2,1460.44,1188,1,9,7,2
0,0,43.6952,12215.8,5531.9,40078.4,-2.34468,1181,0.5,2,0,4294967295,0,9,9,0
0,0,16.5286,6747.08,4273.96,85037.4,-2.34468,1181,0.5,2,0,4294967295,0,9,9,0
0,0,8.76147,863.012,863.012,1.15221e+06,-2.34468,1182,0.5,2,1221.72,1188,1,8,6,2
0,0,1.87556,127.875,127.875,589156,-2.34468,1183,0.5,2,466.172,1187,1,7,4,3
0,0,8784.41,88354.8,40598.3,92990.8,-2.46243,1183,0.5,2,0,4294967295,0,7,7,0
0,0,16.2763,7244.35,2025.01,457284,-2.34468,1183,0.5,2,0,4294967295,0,7,7,0
0,0,406.663,2805.02,2805.02,27551.2,-2.46243,1183,0.5,2,3515.5,1188,1,7,5,2
0,0,8.18323,901.492,901.492,197069,-2.34468,1183,0.5,2,674.666,1189,1,7,6,1
0,0,18.9782,99.3088,99.3088,104676,-2.35147,1183,0.5,2,610.406,1185,1,7,2,5
0,0,6.58702,440.166,440.166,19508.1,-2.18799,1181,0.5,2,1443.29,1186,1,9,5,4
0,1,187.923,12563.6,12563.6,1.48495,0.00609166,1171,0.5,3.99518,104798,1175,1,19,4,15
0,1,189.555,11551.2,11149.2,1.29056e+06,0.00609166,1179,0.5,3.57097,3777.56,1187,1,11,8,3
0,1,187.923,12563.6,12563.6,655.559,0.00609166,1183,0.5,3.99829,53023,1187,1,7,4,3
0,1,1626.54,30291.5,30291.5,49812.5,-2.20265,1183,0.5,3.55371,61145.3,1188,1,7,5,2
0,1,176.472,13270.7,13270.7,7352.32,0.00609166,1183,0.5,3.99766,53465.8,1187,1,7,4,3
0,2,10.2326,2008.3,2008.3,14.9808,-2.34468,1147,0.5,2.58589,9580.36,1158,1,43,11,32
0,2,164.847,31800,31800,2409.71,-2.34468,1156,0.5,2.12392,25088,1167,1,34,11,23
0,2,398.497,9788.87,9788.87,58.874,-2.30151,1158,0.5,2.08638,12041.3,1166,1,32,8,24
0,2,211.766,16839.5,16839.5,175.304,-2.34468,1161,0.5,2.09546,16316.4,1177,1,29,16,13
0,2,8.30002,255.861,255.861,1.34315e+07,-2.24328,1179,0.5,2.02342,280.125,1187,1,11,8,3
0,2,1925.21,12969.4,12969.4,4106.15,-2.46243,1179,0.5,2.09396,3833.38,1188,1,11,9,2
0,2,7.52082,247.642,247.642,3.71336e+06,-2.24328,1181,0.5,2.02245,226.292,1188,1,9,7,2
0,2,9.30216,2040.29,412.312,3.44359e+06,-2.34468,1182,0.5,2.03432,0,4294967295,0,8,8,0
0,2,7.70971,247.122,247.122,772.522,-2.24328,1182,0.5,2.02008,142.4,1189,1,8,7,1
0,2,95.6044,1225.45,1225.45,889165,-2.30151,1182,0.5,2.4063,1373.81,1188,1,8,6,2
0,2,164.847,31800,2781.48,314588,-2.34468,1183,0.5,2.78794,0,4294967295,0,7,7,0
0,2,7.70971,247.122,247.122,216451,-2.24328,1183,0.5,2.00795,34.0412,1190,1,7,7,0
0,2,398.497,9788.87,8570.86,10210.8,-2.30151,1183,0.5,2.13626,0,4294967295,0,7,7,0
0,2,248.243,16556.3,2917.79,458537,-2.34468,1185,0.5,2.70813,0,4294967295,0,5,5,0
0,3,21.6068,469.064,462.815,154851,-2.20756,1171,0,2,493.91,1183,1,19,12,7
0,3,4.00771,200.962,89.748,6.65218e+06,-2.34468,1181,0,2,0,4294967295,0,9,9,0
0,3,22.5184,409.891,260.197,701781,-2.50065,1181,0,2,0,4294967295,0,9,9,0
0,4,18.4914,399.337,97.2341,3.32249e+06,-2.50065,1171,0,3,0,4294967295,0,19,19,0
0,5,13.2966,373.462,66.912,5.93968e+06,-2.24328,1182,0,2,0,4294967295,0,8,8,0
0,5,3.10958,37.4896,26.0337,302166,-2.46243,1182,0,2,0,4294967295,0,8,8,0
0,6,22.6528,767.929,759.144,655.612,-2.24328,1147,0,2,561.265,1160,1,43,13,30
0,6,1.53114,66.3454,64.7298,231734,-2.34468,1159,0,2,101.79,1170,1,31,11,20
0,6,22.6528,767.929,228.347,1.98424e+06,-2.24328,1181,0,2,0,4294967295,0,9,9,0
0,6,69.4686,1864.1,447.308,954744,-2.71651,1181,0,2,0,4294967295,0,9,9,0
0,6,5.86858,332.499,109.061,5.14814e+06,-2.24328,1181,0,2,0,4294967295,0,9,9,0
0,6,1.62638,67.9316,57.8223,523430,-2.34468,1181,0,2,0,4294967295,0,9,9,0
0,6,1.47128,69.9888,26.9218,152144,-2.34468,1182,0,2,0,4294967295,0,8,8,0
0,6,13.8511,118.44,101.986,5.28076e+06,-2.30426,1182,0,2,0,4294967295,0,8,8,0
0,6,1.53114,66.3454,11.5957,1035.2,-2.34468,1183,0,2,0,4294967295,0,7,7,0
0,6,22.5354,774.518,79.2894,394241,-2.24328,1183,0,2,0,4294967295,0,7,7,0
0,6,6.481,310.923,31.7172,1.9768e+06,-2.24328,1183,0,2,0,4294967295,0,7,7,0
0,6,14.6957,118.947,57.63,1.02299e+06,-2.30426,1183,0,2,0,4294967295,0,7,7,0
0,7,15.3518,607.147,599.679,2011.46,-2.18799,1147,0,3,1084.27,1159,1,43,12,31
0,7,39.478,4843.26,4811.92,31573.7,-2.34468,1167,0,3,6364.72,1181,1,23,14,9
0,7,450.56,24948.5,24851.3,8148.57,-2.50065,1169,0,3,7152.81,1184,1,21,15,6
0,7,10.0432,198.337,194.891,279390,-2.24328,1171,0,3,476.184,1182,1,19,11,8
0,7,15.7465,599.043,47.0334,5.00438e+06,-2.18799,1171,0,3,0,4294967295,0,19,19,0
0,7,1054.35,42899.5,6898.06,2133.19,-2.18799,1181,0,3,0,4294967295,0,9,9,0
0,7,39.478,4843.26,89.0852,1.36905e+07,-2.34468,1182,0,3,0,4294967295,0,8,8,0
0,7,1070.43,38494.9,2938.46,576.987,-2.18799,1183,0,3,0,4294967295,0,7,7,0
0,7,37.4551,5400.81,3331.58,75613.1,-2.34468,1171,0,3,0,4294967295,0,19,19,0
0,7,99.6519,2482.28,1166.9,143967,-2.71651,1182,0,3,0,4294967295,0,8,8,0
0,7,93.3312,2468.3,382.86,175849,-2.71651,1183,0,3,0,4294967295,0,7,7,0
0,7,17.8946,726.828,716.353,78.6549,-2.18799,1167,0,3,0,1172,1,23,5,18
0,7,518.267,67577.4,1086.67,46956.7,-2.34468,1183,0,3,0,4294967295,0,7,7,0
0,8,24.9916,4127.67,4099.6,23693,-2.34468,1157,0,2,3671.59,1181,1,33,24,9
0,8,2.76851,63.2371,61.6743,51966.8,-2.34468,1159,0,2,70.0851,1169,1,31,10,21
0,8,10.8814,770.694,761.888,54049.9,-2.34468,1167,0,2,787.221,1181,1,23,14,9
0,8,5.53148,227.027,223.244,265327,-2.34468,1167,0,2,180.092,1180,1,23,13,10
0,8,50.917,1701.71,1686.49,836.277,-2.24328,1167,0,2,1401.79,1173,1,23,6,17
0,8,25.7979,3915.23,3466.03,9392.85,-2.34468,1169,0,2,0,4294967295,0,21,21,0
0,8,232.997,14552.6,14485.6,1927.1,-2.34468,1145,0,2,4005.45,1183,1,45,38,7
0,8,5.89084,246.121,65.6421,7.44551e+06,-2.34468,1181,0,2,0,4294967295,0,9,9,0
0,8,50.917,1701.71,271.245,3.87468e+06,-2.24328,1181,0,2,0,4294967295,0,9,9,0
0,8,2.76851,63.2371,42.7285,470584,-2.34468,1181,0,2,0,4294967295,0,9,9,0
0,8,10.5995,787.785,33.8023,145545,-2.34468,1183,0,2,0,4294967295,0,7,7,0
0,8,2.76851,63.2371,12.4072,214572,-2.34468,1183,0,2,0,4294967295,0,7,7,0
0,8,26.079,121.36,69.5373,924843,-2.30151,1183,0,2,0,4294967295,0,7,7,0
0,8,47.864,1733.88,111.073,4.29431e+06,-2.24328,1183,0,2,0,4294967295,0,7,7,0
1,0,284.774,11852.4,11852.4,4.83148,-2.24328,1155,0.5,2,32163.6,1165,1,35,10,25
1,0,40.877,2831.99,2831.99,37.5049,-2.34468,1156,0.5,2,10932.2,1166,1,34,10,24
1,0,11.4801,987.694,987.694,38.8322,-2.24328,1168,0.5,2,4646.1,1174,1,22,6,16
1,0,132.755,5388.65,5388.65,157.301,-2.35147,1168,0.5,2,17155.2,1176,1,22,8,14
1,0,1.19097,108.608,108.608,2.57913,-2.20756,1168,0.5,2,986.957,1172,1,22,4,18
1,0,4.08472,456.729,456.729,93.3392,-2.34468,1168,0.5,2,2706.41,1174,1,22,6,16
1,0,66.7951,1468.1,1468.1,205.508,-2.34468,1169,0.5,2,6132.78,1175,1,21,6,15
1,0,1.88306,660.086,660.086,1405.13,-2.34468,1170,0.5,2,3502.95,1177,1,20,7,13
1,0,11.4622,1020.91,1020.91,616882,-2.24328,1179,0.5,2,3091.68,1185,1,11,6,5
1,0,393.422,5549.61,5549.61,117944,-2.30151,1179,0.5,2,9437.13,1186,1,11,7,4
1,0,40.877,2831.99,2831.99,998746,-2.34468,1179,0.5,2,4658.05,1187,1,11,8,3
1,0,441.364,2838.42,2838.42,14602,-2.46243,1179,0.5,2,8553.22,1183,1,11,4,7
1,0,4.10437,451.904,451.904,678754,-2.34468,1179,0.5,2,2024.53,1184,1,11,5,6
1,0,66.7951,1468.1,1468.1,351652,-2.34468,1179,0.5,2,4631.26,1184,1,11,5,6
1,0,2494.73,22165.8,22165.8,111944,-2.20265,1179,0.5,2,16645.9,1187,1,11,8,3
1,0,1.92328,724.156,724.156,1.35023e+06,-2.34468,1180,0.5,2,1731.71,1187,1,10,7,3
1,0,1.19097,108.608,108.608,1.305e+06,-2.20756,1180,0.5,2,780.865,1184,1,10,4,6
1,0,4.13897,447.666,447.666,701159,-2.34468,1181,0.5,2,1358.22,1186,1,9,5,4
1,0,1.88306,660.086,660.086,380537,-2.34468,1181,0.5,2,1291.18,1188,1,9,7,2
1,0,3.94649,68.1469,68.1469,138651,-2.20756,1181,0.5,2,584.838,1184,1,9,3,6
1,0,1.27916,114.424,114.424,1.07366e+06,-2.20756,1181,0.5,2,680.663,1185,1,9,4,5
1,0,4.10141,71.6763,71.6763,9.12402e+07,-2.20756,1182,0.5,2,367.402,1185,1,8,3,5
1,0,1.85851,659.534,659.534,3.06956e+06,-2.34468,1182,0.5,2,820.924,1189,1,8,7,1
1,0,11.6054,1024.6,1024.6,155784,-2.24328,1182,0.5,2,1343.5,1188,1,8,6,2
1,0,1.18426,103.392,103.392,883707,-2.20756,1182,0.5,2,524.616,1186,1,8,4,4
1,0,66.7951,1468.1,1468.1,74874.3,-2.34468,1182,0.5,2,2370.85,1187,1,8,5,3
1,0,2876.18,19154.5,19154.5,388523,-2.20265,1182,0.5,2,5079.17,1189,1,8,7,1
1,0,4.15761,416.179,416.179,3503.37,-2.34468,1183,0.5,2,692.438,1188,1,7,5,2
1,0,144.494,7673.96,6282.37,166563,-2.35147,1182,0.5,2,0,4294967295,0,8,8,0
1,0,17.0236,6704.13,6704.13,15898.2,-2.34468,1179,0.5,2,1243.93,1190,1,11,11,0
1,0,151.325,7407.85,7407.85,19.3513,-2.35147,1158,0.5,2,19007.6,1167,1,32,9,23
1,1,1744.11,34757.3,34757.3,3733.52,-2.20265,1179,0.5,3.26834,257122,1184,1,11,5,6
1,1,1642.36,30660.7,30660.7,864.339,-2.20265,1182,0.5,3.23602,211144,1186,1,8,4,4
1,1,1473.12,34982.1,34982.1,1538.22,-2.20265,1181,0.5,3.27014,223427,1185,1,9,4,5
1,2,891.185,29515.7,29515.7,4995.17,-2.50065,1167,0.5,2.04651,33640.3,1179,1,23,12,11
1,2,7.46207,2138.84,2138.84,686447,-2.34468,1169,0.5,2.48068,10309.3,1184,1,21,15,6
1,2,98.0745,5934.44,5934.44,1235.67,-2.20756,1179,0.5,2.11921,1249.3,1189,1,11,10,1
1,2,1097.89,22591.4,9411.66,27537.7,-2.50065,1179,0.5,2.07876,0,4294967295,0,11,11,0
1,2,7.16707,180.317,180.317,367511,-2.34468,1181,0.5,2.30842,504.769,1187,1,9,6,3
1,2,250.289,17677,7895.64,133030,-2.34468,1182,0.5,2.11709,0,4294967295,0,8,8,0
1,2,27.6331,3755.66,3755.66,125470,-2.18799,1179,0.5,2.10534,2456.08,1187,1,11,8,3
1,2,4841.45,50027.2,25858.9,24003.5,-2.20265,1179,0.5,2.11997,0,4294967295,0,11,11,0
1,2,6.7036,203.503,203.503,473814,-2.34468,1179,0.5,2.01051,401.997,1186,1,11,7,4
1,3,2.81813,48.7066,47.018,247525,-2.24328,1179,0,2,109.527,1182,1,11,3,8
1,3,0.576617,27.6374,26.4974,987425,-2.34468,1179,0,2,63.3742,1183,1,11,4,7
1,3,0.235232,4.6047,4.27658,1070.78,-2.35147,1180,0,2,21.7866,1182,1,10,2,8
1,3,1.11376,9.66232,9.1128,22977.4,-2.20265,1182,0,2,5.7967,1184,1,8,2,6
1,5,1.68806,22.6889,21.6948,126670,-2.35147,1179,0,2,55.2093,1182,1,11,3,8
1,6,254.396,23992.3,23869.5,514.959,-2.24328,1131,0,2,15813.5,1170,1,59,39,20
1,6,10.777,544.082,535.108,1054.15,-2.34468,1145,0,2,793.083,1159,1,45,14,31
1,6,203.636,3461.17,3428.93,755.468,-2.46243,1157,0,2,3418.82,1172,1,33,15,18
1,6,108.108,975.865,962.426,112.051,-2.46243,1157,0,2,1190.29,1169,1,33,12,21
1,6,2.29384,63.3665,61.3402,122916,-2.50065,1158,0,2,126.682,1169,1,32,11,21
1,6,3.56994,239.843,234.75,561096,-2.34468,1167,0,2,320.097,1180,1,23,13,10
1,6,74.8594,9167.06,3221.44,989.512,-2.34468,1168,0,2,0,4294967295,0,22,22,0
1,6,58.1771,2015.96,1993.77,4.82947,-2.24328,1134,0,2,1969.52,1157,1,56,23,33
1,6,11.3926,520.361,352.756,214461,-2.34468,1179,0,2,0,4294967295,0,11,11,0
1,6,58.6102,1918.45,780.726,35240.9,-2.24328,1179,0,2,0,4294967295,0,11,11,0
1,6,101.303,977.966,964.506,18910.2,-2.46243,1179,0,2,83.7107,1184,1,11,5,6
1,6,2.29384,63.3665,61.3402,185281,-2.50065,1180,0,2,51.4132,1184,1,10,4,6
1,6,251.418,25432.4,1390.89,107917,-2.24328,1180,0,2,0,4294967295,0,10,10,0
1,6,11.0934,576.878,118.12,356916,-2.34468,1181,0,2,0,4294967295,0,9,9,0
1,6,3.93756,233.441,65.7311,42107.1,-2.34468,1181,0,2,0,4294967295,0,9,9,0
1,6,102.018,1029.56,478.272,21849.5,-2.46243,1181,0,2,0,4294967295,0,9,9,0
1,6,2.29384,63.3665,49.1216,3.69644e+06,-2.50065,1181,0,2,0,4294967295,0,9,9,0
1,6,2.30175,63.9824,23.0912,7.16101e+07,-2.50065,1182,0,2,0,4294967295,0,8,8,0
1,6,295.459,2898.71,2870.19,30.3458,-2.46243,1155,0,2,2524.07,1169,1,35,14,21
1,7,12.3306,2059.59,324.953,5.18844e+06,-2.34468,1169,0,3,0,4294967295,0,21,21,0
1,7,34.295,1179.34,1164.02,162373,-2.34468,1169,0,3,2069.52,1182,1,21,13,8
1,7,36.5993,4207.04,2248.89,48014.8,-2.34468,1179,0,3,0,4294967295,0,11,11,0
1,7,512.748,19909.8,6024.68,121198,-2.50065,1180,0,3,0,4294967295,0,10,10,0
1,7,115.455,13514.5,1093.24,109238,-2.34468,1181,0,3,0,4294967295,0,9,9,0
1,7,42.8637,215.546,210.817,87.8114,-2.46243,1181,0,3,232.835,1184,1,9,3,6
1,7,983.245,46631.4,14716,3066.31,-2.18799,1179,0,3,0,4294967295,0,11,11,0
1,8,65.9709,1248.98,1233.04,1226.18,-2.50065,1157,0,2,1283.49,1169,1,33,12,21
1,8,5.32672,234.861,229.842,91603.9,-2.34468,1158,0,2,451.233,1171,1,32,13,19
1,8,27.6175,3784.19,2050.16,44054,-2.34468,1167,0,2,0,4294967295,0,23,23,0
1,8,28.8585,3833.59,1289.38,22120.8,-2.34468,1169,0,2,0,4294967295,0,21,21,0
1,8,17.627,160.351,156.497,39619.2,-2.30151,1169,0,2,307.055,1180,1,21,11,10
1,8,1.64373,93.8689,91.2086,108442,-2.34468,1169,0,2,270.32,1182,1,21,13,8
1,8,70.6927,1247.83,1231.9,820.708,-2.50065,1170,0,2,113.908,1184,1,20,14,6
