"var","x","y"
54.7147521972656,-0.75,46.25
56.2016410827637,-0.25,46.25
58.8672142028809,0.25,46.25
61.7442626953125,0.75,46.25
65.7754135131836,1.25,46.25
65.6163940429688,1.75,46.25
59.1278686523438,2.25,46.25
51.8639335632324,2.75,46.25
45.3622932434082,3.25,46.25
51.0868835449219,3.75,46.25
56.870491027832,4.25,46.25
57.0901641845703,4.75,46.25
58.9540977478027,5.25,46.25
74.9163970947266,5.75,46.25
57.9196739196777,-0.75,46.75
55.7098350524902,-0.25,46.75
53.0081977844238,0.25,46.75
53.8983612060547,0.75,46.75
54.7819671630859,1.25,46.75
55.8311462402344,1.75,46.75
52.8278694152832,2.25,46.75
50.6196708679199,2.75,46.75
47.3213119506836,3.25,46.75
48.8049163818359,3.75,46.75
54.9229507446289,4.25,46.75
54.0426216125488,4.75,46.75
56.1114768981934,5.25,46.75
72.1245880126953,5.75,46.75
53.3245887756348,-0.75,47.25
49.7852439880371,-0.25,47.25
50.9918022155762,0.25,47.25
50.3557395935059,0.75,47.25
49.4131126403809,1.25,47.25
49.3131141662598,1.75,47.25
51.8573760986328,2.25,47.25
50.6606559753418,2.75,47.25
50.3885231018066,3.25,47.25
51.944263458252,3.75,47.25
57.3639335632324,4.25,47.25
53.5540962219238,4.75,47.25
56.0081977844238,5.25,47.25
70.9196701049805,5.75,47.25
52.3868865966797,-0.75,47.75
49.673770904541,-0.25,47.75
51.6016387939453,0.25,47.75
49.5836067199707,0.75,47.75
47.3852462768555,1.25,47.75
46.4327850341797,1.75,47.75
47.326229095459,2.25,47.75
47.870491027832,2.75,47.75
45.7852478027344,3.25,47.75
46.5770492553711,3.75,47.75
54.870491027832,4.25,47.75
58.7688522338867,4.75,47.75
62.859016418457,5.25,47.75
66.2016372680664,5.75,47.75
56.9262275695801,-0.75,48.25
58.1672134399414,-0.25,48.25
51.5704917907715,0.25,48.25
53.1491813659668,0.75,48.25
47.2131156921387,1.25,48.25
43.8344268798828,1.75,48.25
44.6704902648926,2.25,48.25
44.2967224121094,2.75,48.25
45.7918014526367,3.25,48.25
46.6360664367676,3.75,48.25
51.359016418457,4.25,48.25
57.3754081726074,4.75,48.25
65.5557403564453,5.25,48.25
64.7885208129883,5.75,48.25
61.5459022521973,-0.75,48.75
57.8868865966797,-0.25,48.75
56.8983612060547,0.25,48.75
55.7508201599121,0.75,48.75
48.2868843078613,1.25,48.75
44.1016387939453,1.75,48.75
45.0131149291992,2.25,48.75
46.2836074829102,2.75,48.75
48.0934410095215,3.25,48.75
50.2655754089355,3.75,48.75
54.7786865234375,4.25,48.75
61.4639358520508,4.75,48.75
71.3426208496094,5.25,48.75
67.7852478027344,5.75,48.75
