"var","x","y"
5.62950801849365,-0.75,46.25
6.0426230430603,-0.25,46.25
6.24590158462524,0.25,46.25
6.36393451690674,0.75,46.25
6.3803277015686,1.25,46.25
6.49180316925049,1.75,46.25
6.59672117233276,2.25,46.25
6.98196744918823,2.75,46.25
7.38360643386841,3.25,46.25
6.89016389846802,3.75,46.25
6.19180345535278,4.25,46.25
5.68852472305298,4.75,46.25
5.67049169540405,5.25,46.25
5.47868871688843,5.75,46.25
5.6590166091919,-0.75,46.75
5.85901641845703,-0.25,46.75
6.05409812927246,0.25,46.75
6.06557369232178,0.75,46.75
6.18360662460327,1.25,46.75
6.21639347076416,1.75,46.75
6.31147527694702,2.25,46.75
6.51475429534912,2.75,46.75
6.72131156921387,3.25,46.75
6.52131128311157,3.75,46.75
5.91147518157959,4.25,46.75
5.59508180618286,4.75,46.75
5.57049179077148,5.25,46.75
5.5803279876709,5.75,46.75
5.75409841537476,-0.75,47.25
5.85245895385742,-0.25,47.25
5.74262285232544,0.25,47.25
5.64098358154297,0.75,47.25
5.8754096031189,1.25,47.25
5.9196720123291,1.75,47.25
5.83606576919556,2.25,47.25
5.94426250457764,2.75,47.25
6.05573749542236,3.25,47.25
5.84590148925781,3.75,47.25
5.53278684616089,4.25,47.25
5.40819692611694,4.75,47.25
5.38524580001831,5.25,47.25
5.58688545227051,5.75,47.25
5.83770513534546,-0.75,47.75
5.83770513534546,-0.25,47.75
5.83770513534546,0.25,47.75
5.43278694152832,0.75,47.75
5.5819673538208,1.25,47.75
5.72459030151367,1.75,47.75
5.65081977844238,2.25,47.75
5.56393432617188,2.75,47.75
5.66721296310425,3.25,47.75
5.64590167999268,3.75,47.75
5.43114757537842,4.25,47.75
5.32295083999634,4.75,47.75
5.20491790771484,5.25,47.75
5.5032787322998,5.75,47.75
5.71639347076416,-0.75,48.25
5.62786865234375,-0.25,48.25
5.6213116645813,0.25,48.25
5.32950830459595,0.75,48.25
5.29016399383545,1.25,48.25
5.34262275695801,1.75,48.25
5.18032789230347,2.25,48.25
5.19999980926514,2.75,48.25
5.3803277015686,3.25,48.25
5.46721315383911,3.75,48.25
5.44590187072754,4.25,48.25
5.43278694152832,4.75,48.25
5.30983591079712,5.25,48.25
5.39836072921753,5.75,48.25
5.30327844619751,-0.75,48.75
5.40819692611694,-0.25,48.75
5.20491790771484,0.25,48.75
4.92295074462891,0.75,48.75
4.98852443695068,1.25,48.75
4.86393451690674,1.75,48.75
4.61803293228149,2.25,48.75
4.9163932800293,2.75,48.75
4.99180316925049,3.25,48.75
5.17049169540405,3.75,48.75
5.34918022155762,4.25,48.75
5.54754114151001,4.75,48.75
5.33606576919556,5.25,48.75
5.30655717849731,5.75,48.75
