"var","x","y"
8.09508228302002,-0.75,46.25
8.78032779693604,-0.25,46.25
9.2409839630127,0.25,46.25
9.3377046585083,0.75,46.25
9.31639385223389,1.25,46.25
9.23770523071289,1.75,46.25
9.27868843078613,2.25,46.25
9.58852481842041,2.75,46.25
10.0918035507202,3.25,46.25
9.61967182159424,3.75,46.25
8.76393413543701,4.25,46.25
8.27540969848633,4.75,46.25
8.42950820922852,5.25,46.25
7.56721305847168,5.75,46.25
8.19508171081543,-0.75,46.75
8.67213153839111,-0.25,46.75
9.1606559753418,0.25,46.75
9.2557373046875,0.75,46.75
9.23770523071289,1.25,46.75
9.12458992004395,1.75,46.75
9.2557373046875,2.25,46.75
9.50655746459961,2.75,46.75
9.65081977844238,3.25,46.75
9.48196697235107,3.75,46.75
8.71475410461426,4.25,46.75
8.36065578460693,4.75,46.75
8.4163932800293,5.25,46.75
8.09180355072021,5.75,46.75
8.38852500915527,-0.75,47.25
8.67704963684082,-0.25,47.25
8.76393413543701,0.25,47.25
8.7590160369873,0.75,47.25
8.96721267700195,1.25,47.25
9.09344291687012,1.75,47.25
8.93934440612793,2.25,47.25
8.97049140930176,2.75,47.25
9.11967182159424,3.25,47.25
8.94918060302734,3.75,47.25
8.4196720123291,4.25,47.25
8.27049160003662,4.75,47.25
8.2442626953125,5.25,47.25
8.4196720123291,5.75,47.25
8.48524570465088,-0.75,47.75
8.71639347076416,-0.25,47.75
8.72459030151367,0.25,47.75
8.61639308929443,0.75,47.75
8.77213096618652,1.25,47.75
8.88688564300537,1.75,47.75
8.62786865234375,2.25,47.75
8.57049179077148,2.75,47.75
8.69180297851562,3.25,47.75
8.77049160003662,3.75,47.75
8.43934440612793,4.25,47.75
8.19836044311523,4.75,47.75
8.1622953414917,5.25,47.75
8.3393440246582,5.75,47.75
8.1606559753418,-0.75,48.25
8.27213096618652,-0.25,48.25
8.4967212677002,0.25,48.25
8.30000019073486,0.75,48.25
8.45409870147705,1.25,48.25
8.5,1.75,48.25
8.03114795684814,2.25,48.25
8.16885280609131,2.75,48.25
8.34262275695801,3.25,48.25
8.58688545227051,3.75,48.25
8.76393413543701,4.25,48.25
8.62295055389404,4.75,48.25
8.39508152008057,5.25,48.25
8.26393413543701,5.75,48.25
7.57049179077148,-0.75,48.75
7.79672145843506,-0.25,48.75
7.82459020614624,0.25,48.75
7.74590158462524,0.75,48.75
7.80327892303467,1.25,48.75
7.69016408920288,1.75,48.75
7.02950811386108,2.25,48.75
7.51311492919922,2.75,48.75
7.96721315383911,3.25,48.75
8.5016393661499,3.75,48.75
8.77868843078613,4.25,48.75
9.05245876312256,4.75,48.75
8.61475372314453,5.25,48.75
8.29180335998535,5.75,48.75
