"var","x","y"
58.9262313842773,-0.75,46.25
57.6147537231445,-0.25,46.25
57.6114768981934,0.25,46.25
60.4295082092285,0.75,46.25
67.404914855957,1.25,46.25
71.1475372314453,1.75,46.25
71.0393447875977,2.25,46.25
71.9491806030273,2.75,46.25
76.1360626220703,3.25,46.25
80.5409851074219,3.75,46.25
83.2803268432617,4.25,46.25
81.4131164550781,4.75,46.25
79.4836044311523,5.25,46.25
99.6114730834961,5.75,46.25
58.1770477294922,-0.75,46.75
55.0803298950195,-0.25,46.75
52.2754096984863,0.25,46.75
53.8016395568848,0.75,46.75
56.7819671630859,1.25,46.75
61.129508972168,1.75,46.75
62.9491806030273,2.25,46.75
65.8622970581055,2.75,46.75
67.4213104248047,3.25,46.75
70.4573745727539,3.75,46.75
75.5426254272461,4.25,46.75
74.0704956054688,4.75,46.75
74.8622970581055,5.25,46.75
90.606559753418,5.75,46.75
52.2491798400879,-0.75,47.25
50.467212677002,-0.25,47.25
50.6754112243652,0.25,47.25
52.1557388305664,0.75,47.25
52.9704933166504,1.25,47.25
53.8016395568848,1.75,47.25
58.2672119140625,2.25,47.25
60.9868850708008,2.75,47.25
63.8065567016602,3.25,47.25
67.1459045410156,3.75,47.25
74.1770477294922,4.25,47.25
70.8065567016602,4.75,47.25
70.8065567016602,5.25,47.25
87.9688491821289,5.75,47.25
51.9819679260254,-0.75,47.75
51.3836059570312,-0.25,47.75
54.7754096984863,0.25,47.75
53.6344261169434,0.75,47.75
50.9836082458496,1.25,47.75
49.6885261535645,1.75,47.75
52.196720123291,2.25,47.75
53.7770500183105,2.75,47.75
55.8557357788086,3.25,47.75
57.6557388305664,3.75,47.75
66.4278717041016,4.25,47.75
70.152458190918,4.75,47.75
73.370491027832,5.25,47.75
80.4475402832031,5.75,47.75
59.9475402832031,-0.75,48.25
60.1573753356934,-0.25,48.25
56.7049179077148,0.25,48.25
58.6540985107422,0.75,48.25
52.9327850341797,1.25,48.25
49.3967208862305,1.75,48.25
51.152458190918,2.25,48.25
49.8114738464355,2.75,48.25
52.8967208862305,3.25,48.25
55.0409851074219,3.75,48.25
60.326229095459,4.25,48.25
68.1770477294922,4.75,48.25
73.1082000732422,5.25,48.25
74.1672134399414,5.75,48.25
68.9098358154297,-0.75,48.75
65.1573791503906,-0.25,48.75
63.6065559387207,0.25,48.75
62.2573776245117,0.75,48.75
54.8737716674805,1.25,48.75
51.6360664367676,1.75,48.75
50.9639358520508,2.25,48.75
51.4918022155762,2.75,48.75
53.3557395935059,3.25,48.75
55.7852439880371,3.75,48.75
61.5524597167969,4.25,48.75
70.393440246582,4.75,48.75
77.9541015625,5.25,48.75
74.1311492919922,5.75,48.75
