GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,6.44276e+10
0,1,3.19342e+11
1,0,8.25657e+10
1,1,4.7212e+11
2,0,7.95663e+10
2,1,4.60942e+11
3,0,7.687e+10
3,1,4.13319e+11
4,0,7.56826e+10
4,1,3.3735e+11
5,0,7.5898e+10
5,1,4.27785e+11
6,0,7.72941e+10
6,1,4.01345e+11
7,0,7.36442e+10
7,1,3.5055e+11
8,0,7.80907e+10
8,1,3.2788e+11
9,0,7.57074e+10
9,1,3.36657e+11
10,0,7.48945e+10
10,1,3.44466e+11
11,0,7.06891e+10
11,1,3.01678e+11
12,0,7.34188e+10
12,1,3.31731e+11
13,0,7.07515e+10
13,1,3.98857e+11
14,0,7.72778e+10
14,1,3.48414e+11
15,0,7.0807e+10
15,1,3.69659e+11
16,0,4.5955e+10
16,1,2.92417e+11
17,0,7.52304e+10
17,1,4.1633e+11
18,0,7.20833e+10
18,1,3.46614e+11
19,0,7.45259e+10
19,1,3.66176e+11
20,0,7.45989e+10
20,1,3.18817e+11
21,0,7.60962e+10
21,1,3.68076e+11
22,0,7.06287e+10
22,1,3.04227e+11
23,0,7.50117e+10
23,1,3.65167e+11
24,0,7.78601e+10
24,1,3.11025e+11
25,0,7.79092e+10
25,1,3.94741e+11
26,0,7.42321e+10
26,1,3.40469e+11
27,0,7.22365e+10
27,1,2.72803e+11
28,0,2.31671e+10
28,1,1.6513e+11
29,0,1.8326e+10
29,1,1.73515e+11
30,0,6.96733e+10
30,1,3.18149e+11
31,0,7.11679e+10
31,1,2.65096e+11
32,0,7.17765e+10
32,1,3.90083e+11
33,0,6.98992e+10
33,1,3.40943e+11
34,0,6.96962e+10
34,1,3.26148e+11
35,0,7.72051e+10
35,1,2.99882e+11
36,0,7.18532e+10
36,1,3.54758e+11
37,0,7.34593e+10
37,1,3.55819e+11
38,0,7.71281e+10
38,1,3.47147e+11
39,0,7.2869e+10
39,1,3.07601e+11
40,0,8.18232e+10
40,1,3.57173e+11
41,0,7.67518e+10
41,1,3.47596e+11
42,0,3.85477e+09
42,1,3.81595e+10
43,0,6.87354e+10
43,1,3.44575e+11
44,0,6.6514e+10
44,1,2.84869e+11
45,0,6.83729e+10
45,1,3.39471e+11
46,0,6.08716e+10
46,1,2.66817e+11
47,0,6.61246e+10
47,1,2.84196e+11
48,0,6.78066e+10
48,1,3.20873e+11
49,0,6.80764e+10
49,1,2.75787e+11
50,0,6.82361e+10
50,1,3.13577e+11
51,0,7.50446e+10
51,1,3.72532e+11
52,0,7.565e+10
52,1,2.78464e+11
53,0,6.7582e+10
53,1,2.48695e+11
54,0,7.51407e+10
54,1,3.01236e+11
55,0,7.35589e+10
55,1,3.00843e+11
56,0,7.01087e+10
56,1,3.39031e+11
57,0,7.26962e+10
57,1,3.60863e+11
58,0,7.24358e+10
58,1,3.00259e+11
59,0,7.13586e+10
59,1,2.98092e+11
60,0,7.06536e+09
60,1,6.72453e+10
61,0,3.29239e+10
61,1,2.19809e+11
62,0,3.60454e+10
62,1,2.28511e+11
63,0,7.08259e+10
63,1,4.0376e+11
64,0,1.61315e+10
64,1,1.21313e+11
65,0,7.29089e+10
65,1,3.53288e+11
66,0,6.84371e+10
66,1,2.92081e+11
67,0,7.54866e+10
67,1,3.30927e+11
68,0,7.48152e+10
68,1,3.40037e+11
69,0,7.24479e+10
69,1,3.17952e+11
70,0,6.65769e+10
70,1,3.62558e+11
71,0,6.77496e+10
71,1,2.85821e+11
72,0,6.66819e+10
72,1,2.99229e+11
73,0,7.46995e+10
73,1,3.85967e+11
74,0,7.20847e+10
74,1,2.78886e+11
75,0,5.31786e-161
75,1,1.27907e-26
76,0,1.40901e+10
76,1,1.4862e+11
77,0,6.79559e+10
77,1,3.86084e+11
78,0,6.34288e+10
78,1,3.51878e+11
79,0,6.20601e+10
79,1,2.06272e+11
80,0,6.28197e+10
80,1,2.50099e+11
81,0,7.3055e+10
81,1,3.27126e+11
82,0,7.47585e+10
82,1,3.67914e+11
83,0,6.84706e+10
83,1,2.75033e+11
