GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,2.69462e+10
0,1,2.39874e+11
1,0,3.51063e+10
1,1,3.76712e+11
2,0,3.29345e+10
2,1,3.74445e+11
3,0,3.30562e+10
3,1,3.20893e+11
4,0,3.36875e+10
4,1,2.72218e+11
5,0,3.13027e+10
5,1,3.38264e+11
6,0,3.13335e+10
6,1,3.25629e+11
7,0,2.90648e+10
7,1,2.83227e+11
8,0,2.90686e+10
8,1,2.19478e+11
9,0,3.0757e+10
9,1,2.43134e+11
10,0,3.1492e+10
10,1,2.7439e+11
11,0,2.48745e+10
11,1,2.07751e+11
12,0,2.90237e+10
12,1,2.48794e+11
13,0,2.21847e+10
13,1,3.05042e+11
14,0,3.20414e+10
14,1,2.49177e+11
15,0,2.99208e+10
15,1,2.85088e+11
16,0,1.78748e+10
16,1,2.27121e+11
17,0,3.10251e+10
17,1,3.05543e+11
18,0,3.05617e+10
18,1,2.73667e+11
19,0,3.00704e+10
19,1,2.74595e+11
20,0,3.11888e+10
20,1,2.33877e+11
21,0,3.17319e+10
21,1,2.88205e+11
22,0,3.19941e+10
22,1,2.77518e+11
23,0,3.2634e+10
23,1,2.94795e+11
24,0,3.14347e+10
24,1,1.87943e+11
25,0,3.06747e+10
25,1,3.01817e+11
26,0,3.05588e+10
26,1,2.57994e+11
27,0,2.80924e+10
27,1,1.88967e+11
28,0,1.03078e+10
28,1,1.48573e+11
29,0,7.6099e+09
29,1,1.5178e+11
30,0,2.80272e+10
30,1,2.24866e+11
31,0,2.88317e+10
31,1,1.9908e+11
32,0,3.01176e+10
32,1,3.17271e+11
33,0,2.9843e+10
33,1,2.68443e+11
34,0,3.13823e+10
34,1,2.48663e+11
35,0,3.15097e+10
35,1,2.16208e+11
36,0,3.07083e+10
36,1,2.72933e+11
37,0,3.23174e+10
37,1,2.90899e+11
38,0,3.2626e+10
38,1,2.64857e+11
39,0,2.95097e+10
39,1,2.34137e+11
40,0,3.14755e+10
40,1,2.48877e+11
41,0,2.91154e+10
41,1,2.38277e+11
42,0,1.68848e+09
42,1,3.39409e+10
43,0,2.86395e+10
43,1,2.4631e+11
44,0,2.9382e+10
44,1,2.60749e+11
45,0,2.8324e+10
45,1,2.55985e+11
46,0,2.26695e+10
46,1,1.63301e+11
47,0,2.79236e+10
47,1,2.23056e+11
48,0,2.82096e+10
48,1,2.34727e+11
49,0,2.70885e+10
49,1,1.83159e+11
50,0,2.89785e+10
50,1,2.58403e+11
51,0,2.94934e+10
51,1,2.91713e+11
52,0,2.94226e+10
52,1,1.65238e+11
53,0,2.70294e+10
53,1,1.76894e+11
54,0,2.95709e+10
54,1,2.27107e+11
55,0,2.91813e+10
55,1,2.10653e+11
56,0,2.97357e+10
56,1,2.70918e+11
57,0,3.04439e+10
57,1,2.79728e+11
58,0,2.94054e+10
58,1,2.18751e+11
59,0,2.96187e+10
59,1,2.25633e+11
60,0,2.83798e+09
60,1,5.76931e+10
61,0,1.15421e+10
61,1,1.64835e+11
62,0,1.30704e+10
62,1,1.75732e+11
63,0,2.94798e+10
63,1,3.30761e+11
64,0,6.4479e+09
64,1,1.03732e+11
65,0,3.1058e+10
65,1,2.77068e+11
66,0,2.91164e+10
66,1,2.36824e+11
67,0,2.95633e+10
67,1,2.39848e+11
68,0,2.98373e+10
68,1,2.36865e+11
69,0,2.89475e+10
69,1,2.31205e+11
70,0,2.93074e+10
70,1,2.80333e+11
71,0,2.73466e+10
71,1,1.91869e+11
72,0,2.7932e+10
72,1,2.3702e+11
73,0,2.868e+10
73,1,2.7183e+11
74,0,2.81212e+10
74,1,1.8225e+11
75,0,5.53085e-161
75,1,1.40604e-26
76,0,5.64539e+09
76,1,1.32158e+11
77,0,2.74718e+10
77,1,3.03209e+11
78,0,2.50011e+10
78,1,2.65473e+11
79,0,2.4998e+10
79,1,1.3659e+11
80,0,2.42271e+10
80,1,1.72986e+11
81,0,2.94399e+10
81,1,2.44186e+11
82,0,3.09256e+10
82,1,2.71333e+11
83,0,2.91716e+10
83,1,2.07678e+11
