GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,7.51884e+10
0,1,2.99078e+11
1,0,9.24378e+10
1,1,4.15189e+11
2,0,9.30184e+10
2,1,4.29077e+11
3,0,9.34128e+10
3,1,4.09328e+11
4,0,9.22186e+10
4,1,3.3986e+11
5,0,1.00974e+11
5,1,4.53353e+11
6,0,9.59551e+10
6,1,3.60607e+11
7,0,9.30546e+10
7,1,3.18956e+11
8,0,9.4853e+10
8,1,3.27699e+11
9,0,9.69751e+10
9,1,3.36844e+11
10,0,1.00032e+11
10,1,3.54382e+11
11,0,1.00452e+11
11,1,3.42993e+11
12,0,1.02665e+11
12,1,3.58841e+11
13,0,1.06279e+11
13,1,4.08855e+11
14,0,8.92534e+10
14,1,3.34853e+11
15,0,7.76509e+10
15,1,3.30545e+11
16,0,5.0685e+10
16,1,2.82795e+11
17,0,9.18227e+10
17,1,4.34738e+11
18,0,8.95246e+10
18,1,3.48994e+11
19,0,9.39612e+10
19,1,3.81929e+11
20,0,8.93421e+10
20,1,3.08476e+11
21,0,9.3579e+10
21,1,3.60922e+11
22,0,8.05896e+10
22,1,2.31086e+11
23,0,9.27469e+10
23,1,3.34035e+11
24,0,9.7954e+10
24,1,3.57912e+11
25,0,1.01205e+11
25,1,3.96695e+11
26,0,9.95729e+10
26,1,3.46737e+11
27,0,9.92164e+10
27,1,3.03955e+11
28,0,2.56546e+10
28,1,1.34716e+11
29,0,2.27818e+10
29,1,1.70517e+11
30,0,8.27609e+10
30,1,3.09259e+11
31,0,7.39698e+10
31,1,2.11636e+11
32,0,8.41315e+10
32,1,3.18454e+11
33,0,8.82093e+10
33,1,3.49637e+11
34,0,8.8773e+10
34,1,3.32562e+11
35,0,8.48614e+10
35,1,2.62206e+11
36,0,8.95202e+10
36,1,3.19943e+11
37,0,9.06065e+10
37,1,3.16419e+11
38,0,9.41068e+10
38,1,3.20197e+11
39,0,9.192e+10
39,1,2.90394e+11
40,0,9.97792e+10
40,1,3.61208e+11
41,0,1.05611e+11
41,1,3.7424e+11
42,0,4.72708e+09
42,1,3.7707e+10
43,0,8.71109e+10
43,1,3.95082e+11
44,0,6.90402e+10
44,1,1.84445e+11
45,0,7.83504e+10
45,1,3.20366e+11
46,0,6.2929e+10
46,1,2.50297e+11
47,0,7.88901e+10
47,1,2.55505e+11
48,0,8.4168e+10
48,1,2.96239e+11
49,0,8.54766e+10
49,1,2.91068e+11
50,0,8.55213e+10
50,1,2.98297e+11
51,0,8.98209e+10
51,1,3.40102e+11
52,0,9.06115e+10
52,1,2.92292e+11
53,0,8.82628e+10
53,1,2.62758e+11
54,0,9.24706e+10
54,1,2.82303e+11
55,0,1.00105e+11
55,1,3.3314e+11
56,0,8.5195e+10
56,1,3.12439e+11
57,0,8.58853e+10
57,1,3.20386e+11
58,0,7.83492e+10
58,1,2.48879e+11
59,0,8.15754e+10
59,1,2.76364e+11
60,0,7.72468e+09
60,1,5.98087e+10
61,0,3.81078e+10
61,1,2.16596e+11
62,0,4.25273e+10
62,1,2.27959e+11
63,0,8.59888e+10
63,1,3.68658e+11
64,0,1.98063e+10
64,1,1.15434e+11
65,0,8.66111e+10
65,1,3.28121e+11
66,0,7.78569e+10
66,1,2.18597e+11
67,0,9.36414e+10
67,1,3.37651e+11
68,0,9.95588e+10
68,1,3.78483e+11
69,0,9.56872e+10
69,1,3.16898e+11
70,0,9.17289e+10
70,1,3.82061e+11
71,0,8.94967e+10
71,1,3.42452e+11
72,0,7.89901e+10
72,1,2.48434e+11
73,0,9.00079e+10
73,1,3.90592e+11
74,0,7.93067e+10
74,1,2.70269e+11
75,0,3.87444e-161
75,1,1.00957e-26
76,0,1.83856e+10
76,1,1.48037e+11
77,0,8.62702e+10
77,1,3.76607e+11
78,0,7.44632e+10
78,1,3.30673e+11
79,0,7.60261e+10
79,1,2.33249e+11
80,0,6.68959e+10
80,1,1.84745e+11
81,0,8.7208e+10
81,1,2.70944e+11
82,0,1.01343e+11
82,1,3.99551e+11
83,0,9.50472e+10
83,1,3.19414e+11
