GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,4.17417e+10
0,1,2.7257e+11
1,0,5.0975e+10
1,1,3.77448e+11
2,0,5.00955e+10
2,1,3.86146e+11
3,0,5.04918e+10
3,1,3.77374e+11
4,0,4.99077e+10
4,1,3.08938e+11
5,0,5.41088e+10
5,1,4.17729e+11
6,0,5.10365e+10
6,1,3.17011e+11
7,0,4.80468e+10
7,1,2.71895e+11
8,0,4.94769e+10
8,1,2.92676e+11
9,0,5.01922e+10
9,1,2.94364e+11
10,0,5.1154e+10
10,1,3.16119e+11
11,0,5.03262e+10
11,1,3.16077e+11
12,0,5.10866e+10
12,1,3.06824e+11
13,0,5.48621e+10
13,1,3.52415e+11
14,0,4.95726e+10
14,1,3.04633e+11
15,0,4.29769e+10
15,1,2.96522e+11
16,0,2.76055e+10
16,1,2.68252e+11
17,0,5.02683e+10
17,1,4.03508e+11
18,0,4.81328e+10
18,1,3.17034e+11
19,0,4.97115e+10
19,1,3.46031e+11
20,0,4.78051e+10
20,1,2.74674e+11
21,0,4.95679e+10
21,1,3.24385e+11
22,0,4.13251e+10
22,1,1.91723e+11
23,0,4.84807e+10
23,1,2.93736e+11
24,0,5.03869e+10
24,1,3.24808e+11
25,0,5.11657e+10
25,1,3.59536e+11
26,0,4.95317e+10
26,1,3.01605e+11
27,0,5.04214e+10
27,1,2.68842e+11
28,0,1.44203e+10
28,1,1.22887e+11
29,0,1.27916e+10
29,1,1.61952e+11
30,0,4.56e+10
30,1,2.75603e+11
31,0,3.95173e+10
31,1,1.77066e+11
32,0,4.50889e+10
32,1,2.76884e+11
33,0,4.71744e+10
33,1,3.154e+11
34,0,4.77418e+10
34,1,3.02337e+11
35,0,4.48578e+10
35,1,2.30244e+11
36,0,4.7493e+10
36,1,2.87266e+11
37,0,4.69752e+10
37,1,2.72937e+11
38,0,4.87075e+10
38,1,2.76091e+11
39,0,4.64237e+10
39,1,2.46495e+11
40,0,5.04292e+10
40,1,3.26353e+11
41,0,5.18221e+10
41,1,3.2778e+11
42,0,2.66825e+09
42,1,3.59082e+10
43,0,4.88196e+10
43,1,3.68379e+11
44,0,3.59654e+10
44,1,1.41601e+11
45,0,4.20521e+10
45,1,2.77679e+11
46,0,3.37119e+10
46,1,2.28694e+11
47,0,4.21798e+10
47,1,2.20962e+11
48,0,4.40255e+10
48,1,2.43749e+11
49,0,4.51929e+10
49,1,2.45098e+11
50,0,4.46821e+10
50,1,2.55282e+11
51,0,4.68993e+10
51,1,3.01987e+11
52,0,4.70314e+10
52,1,2.581e+11
53,0,4.48875e+10
53,1,2.23426e+11
54,0,4.65503e+10
54,1,2.33315e+11
55,0,5.0582e+10
55,1,2.94306e+11
56,0,4.81118e+10
56,1,2.73626e+11
57,0,4.80193e+10
57,1,2.7827e+11
58,0,4.27472e+10
58,1,2.11959e+11
59,0,4.47356e+10
59,1,2.55338e+11
60,0,4.18597e+09
60,1,5.68533e+10
61,0,2.03586e+10
61,1,2.04103e+11
62,0,2.30736e+10
62,1,2.15927e+11
63,0,4.58469e+10
63,1,3.26292e+11
64,0,1.05176e+10
64,1,1.09302e+11
65,0,4.5668e+10
65,1,2.92256e+11
66,0,3.91197e+10
66,1,1.68105e+11
67,0,4.93963e+10
67,1,3.05921e+11
68,0,5.24215e+10
68,1,3.43992e+11
69,0,4.95108e+10
69,1,2.69542e+11
70,0,5.4217e+10
70,1,3.5522e+11
71,0,5.10468e+10
71,1,3.05099e+11
72,0,4.42049e+10
72,1,2.07775e+11
73,0,5.07478e+10
73,1,3.56184e+11
74,0,4.32869e+10
74,1,2.44294e+11
75,0,2.11035e-161
75,1,9.62911e-27
76,0,1.00239e+10
76,1,1.41031e+11
77,0,4.6473e+10
77,1,3.38722e+11
78,0,3.99624e+10
78,1,2.96568e+11
79,0,4.02226e+10
79,1,2.05747e+11
80,0,3.45363e+10
80,1,1.45634e+11
81,0,4.60084e+10
81,1,2.22065e+11
82,0,5.46062e+10
82,1,3.57256e+11
83,0,5.05145e+10
83,1,2.74872e+11
