GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,1.70241e+10
0,1,2.1293e+11
1,0,2.2907e+10
1,1,3.48233e+11
2,0,2.11126e+10
2,1,3.53574e+11
3,0,2.11015e+10
3,1,2.91897e+11
4,0,2.11962e+10
4,1,2.39041e+11
5,0,2.06376e+10
5,1,3.19649e+11
6,0,2.00047e+10
6,1,3.09201e+11
7,0,1.87219e+10
7,1,2.5887e+11
8,0,1.78437e+10
8,1,1.99519e+11
9,0,1.8817e+10
9,1,2.13831e+11
10,0,1.95383e+10
10,1,2.57828e+11
11,0,1.61013e+10
11,1,1.9892e+11
12,0,1.76785e+10
12,1,2.26895e+11
13,0,1.48225e+10
13,1,3.02398e+11
14,0,2.1537e+10
14,1,2.23764e+11
15,0,1.95947e+10
15,1,2.62189e+11
16,0,1.13857e+10
16,1,2.11121e+11
17,0,1.97485e+10
17,1,2.71087e+11
18,0,1.96576e+10
18,1,2.53388e+11
19,0,1.89306e+10
19,1,2.50712e+11
20,0,1.9389e+10
20,1,2.08149e+11
21,0,1.98719e+10
21,1,2.78821e+11
22,0,1.96047e+10
22,1,2.59675e+11
23,0,1.99863e+10
23,1,2.64003e+11
24,0,1.78017e+10
24,1,1.42838e+11
25,0,1.82359e+10
25,1,2.74719e+11
26,0,1.85047e+10
26,1,2.33142e+11
27,0,1.63508e+10
27,1,1.70122e+11
28,0,6.79583e+09
28,1,1.38092e+11
29,0,4.91196e+09
29,1,1.45615e+11
30,0,1.81812e+10
30,1,1.9855e+11
31,0,1.81407e+10
31,1,1.86313e+11
32,0,1.86513e+10
32,1,2.9767e+11
33,0,1.8551e+10
33,1,2.48633e+11
34,0,1.91754e+10
34,1,2.19984e+11
35,0,1.83022e+10
35,1,1.878e+11
36,0,1.85547e+10
36,1,2.39305e+11
37,0,1.98601e+10
37,1,2.69379e+11
38,0,1.87995e+10
38,1,2.33096e+11
39,0,1.70802e+10
39,1,2.15009e+11
40,0,1.7793e+10
40,1,2.22262e+11
41,0,1.76773e+10
41,1,2.15816e+11
42,0,1.11568e+09
42,1,3.38063e+10
43,0,1.76963e+10
43,1,2.10336e+11
44,0,1.82572e+10
44,1,2.6118e+11
45,0,1.7262e+10
45,1,2.28471e+11
46,0,1.25959e+10
46,1,1.30841e+11
47,0,1.78499e+10
47,1,2.0455e+11
48,0,1.67274e+10
48,1,2.06815e+11
49,0,1.54808e+10
49,1,1.51186e+11
50,0,1.70784e+10
50,1,2.37795e+11
51,0,1.66249e+10
51,1,2.63146e+11
52,0,1.525e+10
52,1,1.24878e+11
53,0,1.51873e+10
53,1,1.53561e+11
54,0,1.70441e+10
54,1,1.97317e+11
55,0,1.74557e+10
55,1,1.86339e+11
56,0,2.00277e+10
56,1,2.53605e+11
57,0,1.90626e+10
57,1,2.51468e+11
58,0,1.78559e+10
58,1,1.94846e+11
59,0,1.81457e+10
59,1,2.04125e+11
60,0,1.67858e+09
60,1,5.50433e+10
61,0,6.62026e+09
61,1,1.50469e+11
62,0,7.19978e+09
62,1,1.60851e+11
63,0,1.68652e+10
63,1,3.05139e+11
64,0,3.78406e+09
64,1,9.76378e+10
65,0,1.75246e+10
65,1,2.50502e+11
66,0,1.69356e+10
66,1,2.15471e+11
67,0,1.65761e+10
67,1,2.17027e+11
68,0,1.64071e+10
68,1,2.01587e+11
69,0,1.71683e+10
69,1,2.117e+11
70,0,1.80351e+10
70,1,2.39729e+11
71,0,1.70504e+10
71,1,1.67667e+11
72,0,1.75424e+10
72,1,2.15663e+11
73,0,1.77639e+10
73,1,2.37962e+11
74,0,1.6981e+10
74,1,1.61874e+11
75,0,6.11919e-161
75,1,1.47418e-26
76,0,3.49845e+09
76,1,1.28495e+11
77,0,1.69633e+10
77,1,2.81376e+11
78,0,1.42631e+10
78,1,2.34197e+11
79,0,1.33966e+10
79,1,1.14071e+11
80,0,1.3335e+10
80,1,1.515e+11
81,0,1.59457e+10
81,1,2.09505e+11
82,0,1.66119e+10
82,1,2.43455e+11
83,0,1.48046e+10
83,1,1.72564e+11
