GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,7.90753e+10
0,1,3.39104e+11
1,0,9.87535e+10
1,1,4.83674e+11
2,0,9.65434e+10
2,1,4.75631e+11
3,0,9.34354e+10
3,1,4.32926e+11
4,0,9.26059e+10
4,1,3.61095e+11
5,0,9.50222e+10
5,1,4.54365e+11
6,0,9.52012e+10
6,1,4.12453e+11
7,0,9.12149e+10
7,1,3.62939e+11
8,0,9.67032e+10
8,1,3.55995e+11
9,0,9.36763e+10
9,1,3.61476e+11
10,0,9.62475e+10
10,1,3.73633e+11
11,0,9.47228e+10
11,1,3.43269e+11
12,0,9.54911e+10
12,1,3.69161e+11
13,0,9.38847e+10
13,1,4.28516e+11
14,0,9.39635e+10
14,1,3.71285e+11
15,0,8.3623e+10
15,1,3.79962e+11
16,0,5.51237e+10
16,1,3.03507e+11
17,0,9.25435e+10
17,1,4.45249e+11
18,0,8.75971e+10
18,1,3.60398e+11
19,0,9.05512e+10
19,1,3.84736e+11
20,0,8.92086e+10
20,1,3.31156e+11
21,0,9.22878e+10
21,1,3.86504e+11
22,0,8.26341e+10
22,1,2.8626e+11
23,0,9.09173e+10
23,1,3.78133e+11
24,0,9.38844e+10
24,1,3.39684e+11
25,0,9.69832e+10
25,1,4.17653e+11
26,0,9.44912e+10
26,1,3.70146e+11
27,0,9.21646e+10
27,1,3.0264e+11
28,0,2.7304e+10
28,1,1.63879e+11
29,0,2.26468e+10
29,1,1.78641e+11
30,0,8.40576e+10
30,1,3.34025e+11
31,0,8.46163e+10
31,1,2.71424e+11
32,0,8.65438e+10
32,1,3.96261e+11
33,0,8.60071e+10
33,1,3.62645e+11
34,0,8.40284e+10
34,1,3.37723e+11
35,0,9.14147e+10
35,1,3.12848e+11
36,0,8.72652e+10
36,1,3.72498e+11
37,0,8.92669e+10
37,1,3.67597e+11
38,0,9.34288e+10
38,1,3.61055e+11
39,0,8.9258e+10
39,1,3.22034e+11
40,0,9.92248e+10
40,1,3.81255e+11
41,0,9.88038e+10
41,1,3.80155e+11
42,0,4.64394e+09
42,1,3.90628e+10
43,0,8.53167e+10
43,1,3.74266e+11
44,0,8.01367e+10
44,1,2.8198e+11
45,0,8.08797e+10
45,1,3.49933e+11
46,0,6.91986e+10
46,1,2.7262e+11
47,0,7.96056e+10
47,1,2.93198e+11
48,0,8.32405e+10
48,1,3.41233e+11
49,0,8.34861e+10
49,1,3.01042e+11
50,0,8.19654e+10
50,1,3.22432e+11
51,0,9.04578e+10
51,1,3.81993e+11
52,0,9.03236e+10
52,1,2.9677e+11
53,0,8.28633e+10
53,1,2.64794e+11
54,0,9.15978e+10
54,1,3.17076e+11
55,0,9.20921e+10
55,1,3.25977e+11
56,0,8.54555e+10
56,1,3.51004e+11
57,0,8.9447e+10
57,1,3.75414e+11
58,0,8.74086e+10
58,1,3.13306e+11
59,0,8.49135e+10
59,1,3.06747e+11
60,0,8.14446e+09
60,1,6.75446e+10
61,0,3.95937e+10
61,1,2.28998e+11
62,0,4.30284e+10
62,1,2.36253e+11
63,0,8.50807e+10
63,1,4.11987e+11
64,0,1.92753e+10
64,1,1.23349e+11
65,0,8.57112e+10
65,1,3.57766e+11
66,0,8.19455e+10
66,1,2.93873e+11
67,0,9.15085e+10
67,1,3.48344e+11
68,0,9.08807e+10
68,1,3.62117e+11
69,0,8.94589e+10
69,1,3.33765e+11
70,0,8.74095e+10
70,1,3.98357e+11
71,0,8.60578e+10
71,1,3.27014e+11
72,0,8.31676e+10
72,1,3.10095e+11
73,0,9.07568e+10
73,1,4.10086e+11
74,0,8.32989e+10
74,1,2.85918e+11
75,0,5.28906e-161
75,1,1.21995e-26
76,0,1.73775e+10
76,1,1.52189e+11
77,0,8.26424e+10
77,1,4.01267e+11
78,0,7.56817e+10
78,1,3.6517e+11
79,0,7.29579e+10
79,1,2.12543e+11
80,0,7.49182e+10
80,1,2.60803e+11
81,0,9.01671e+10
81,1,3.4427e+11
82,0,9.47202e+10
82,1,4.0247e+11
83,0,8.43086e+10
83,1,2.9776e+11
