GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,2.02197e+10
0,1,2.17701e+11
1,0,2.57357e+10
1,1,3.48012e+11
2,0,2.51043e+10
2,1,3.75586e+11
3,0,2.4299e+10
3,1,2.98461e+11
4,0,2.30162e+10
4,1,2.3729e+11
5,0,2.50918e+10
5,1,3.37079e+11
6,0,2.48131e+10
6,1,3.34779e+11
7,0,2.28648e+10
7,1,2.69638e+11
8,0,2.20845e+10
8,1,2.28831e+11
9,0,2.07074e+10
9,1,2.31305e+11
10,0,2.21826e+10
10,1,2.90568e+11
11,0,2.00783e+10
11,1,2.37217e+11
12,0,2.00144e+10
12,1,2.40044e+11
13,0,2.24886e+10
13,1,3.40906e+11
14,0,2.3781e+10
14,1,2.24479e+11
15,0,2.16424e+10
15,1,2.6594e+11
16,0,1.34529e+10
16,1,2.14511e+11
17,0,2.27705e+10
17,1,2.61597e+11
18,0,2.3457e+10
18,1,2.80532e+11
19,0,2.23901e+10
19,1,2.59778e+11
20,0,2.24132e+10
20,1,2.35721e+11
21,0,2.32158e+10
21,1,3.15778e+11
22,0,2.25874e+10
22,1,2.97715e+11
23,0,2.16348e+10
23,1,2.68809e+11
24,0,1.64745e+10
24,1,1.28221e+11
25,0,2.06459e+10
25,1,2.87826e+11
26,0,1.99322e+10
26,1,2.52437e+11
27,0,1.99789e+10
27,1,2.08272e+11
28,0,7.40653e+09
28,1,1.36571e+11
29,0,6.22665e+09
29,1,1.48806e+11
30,0,2.15167e+10
30,1,2.06166e+11
31,0,2.14986e+10
31,1,2.19244e+11
32,0,2.31046e+10
32,1,3.21528e+11
33,0,2.18632e+10
33,1,2.70129e+11
34,0,2.14243e+10
34,1,2.27839e+11
35,0,2.14188e+10
35,1,2.24101e+11
36,0,2.13919e+10
36,1,2.38715e+11
37,0,2.20348e+10
37,1,2.9133e+11
38,0,2.06763e+10
38,1,2.51716e+11
39,0,1.94622e+10
39,1,2.41901e+11
40,0,1.96054e+10
40,1,2.52266e+11
41,0,1.96158e+10
41,1,2.27967e+11
42,0,1.3372e+09
42,1,3.44983e+10
43,0,2.17541e+10
43,1,2.11071e+11
44,0,2.35994e+10
44,1,3.12342e+11
45,0,1.98135e+10
45,1,2.34515e+11
46,0,1.34432e+10
46,1,1.2621e+11
47,0,2.06502e+10
47,1,2.23437e+11
48,0,2.07348e+10
48,1,2.23759e+11
49,0,1.84695e+10
49,1,1.57731e+11
50,0,2.10889e+10
50,1,2.67163e+11
51,0,2.13159e+10
51,1,2.81985e+11
52,0,1.6761e+10
52,1,1.32596e+11
53,0,1.82814e+10
53,1,1.8439e+11
54,0,1.88867e+10
54,1,2.08031e+11
55,0,1.989e+10
55,1,2.16296e+11
56,0,2.46949e+10
56,1,2.75507e+11
57,0,2.36981e+10
57,1,2.5328e+11
58,0,2.21945e+10
58,1,2.23927e+11
59,0,2.17602e+10
59,1,2.28953e+11
60,0,1.98372e+09
60,1,5.67893e+10
61,0,9.15471e+09
61,1,1.55973e+11
62,0,1.04218e+10
62,1,1.75256e+11
63,0,2.14245e+10
63,1,3.28607e+11
64,0,4.8521e+09
64,1,1.01245e+11
65,0,2.08323e+10
65,1,2.77655e+11
66,0,2.02851e+10
66,1,2.43518e+11
67,0,2.03463e+10
67,1,2.48044e+11
68,0,1.93403e+10
68,1,2.12639e+11
69,0,2.03264e+10
69,1,2.41372e+11
70,0,2.55389e+10
70,1,2.44339e+11
71,0,2.29833e+10
71,1,1.89528e+11
72,0,2.41004e+10
72,1,2.32795e+11
73,0,2.24335e+10
73,1,2.33128e+11
74,0,2.08922e+10
74,1,1.98004e+11
75,0,1.37058e-160
75,1,1.62051e-26
76,0,4.74729e+09
76,1,1.34317e+11
77,0,2.15785e+10
77,1,2.97946e+11
78,0,1.75092e+10
78,1,2.47149e+11
79,0,1.69779e+10
79,1,1.42878e+11
80,0,1.71604e+10
80,1,1.82194e+11
81,0,2.0685e+10
81,1,2.38854e+11
82,0,2.18612e+10
82,1,2.79809e+11
83,0,1.9264e+10
83,1,1.96566e+11
