GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,8.86209e+10
0,1,2.52441e+11
1,0,1.17205e+11
1,1,4.28332e+11
2,0,1.14869e+11
2,1,4.2062e+11
3,0,1.94424e+11
3,1,6.07941e+11
4,0,2.23267e+11
4,1,4.81047e+11
5,0,2.8709e+11
5,1,5.92753e+11
6,0,2.27697e+11
6,1,4.27809e+11
7,0,3.76548e+11
7,1,1.12739e+12
8,0,2.05931e+11
8,1,4.31903e+11
9,0,2.82936e+11
9,1,6.17779e+11
10,0,3.26017e+11
10,1,7.07541e+11
11,0,2.13338e+11
11,1,5.45093e+11
12,0,2.32069e+11
12,1,5.84438e+11
13,0,3.06766e+11
13,1,6.9003e+11
14,0,9.06865e+10
14,1,2.00434e+11
15,0,8.95388e+10
15,1,2.62851e+11
16,0,6.04269e+10
16,1,1.95975e+11
17,0,1.04074e+11
17,1,2.76252e+11
18,0,1.16048e+11
18,1,3.95151e+11
19,0,1.05862e+11
19,1,2.67249e+11
20,0,1.07545e+11
20,1,2.8164e+11
21,0,1.43732e+11
21,1,3.68047e+11
22,0,2.18649e+11
22,1,4.61506e+11
23,0,2.61699e+11
23,1,5.5282e+11
24,0,2.32097e+11
24,1,4.16207e+11
25,0,1.62306e+11
25,1,3.48081e+11
26,0,2.00753e+11
26,1,4.59804e+11
27,0,2.77086e+11
27,1,5.86183e+11
28,0,3.29341e+10
28,1,1.52036e+11
29,0,2.86306e+10
29,1,1.6181e+11
30,0,1.09944e+11
30,1,4.17877e+11
31,0,1.07419e+11
31,1,3.16404e+11
32,0,1.01264e+11
32,1,2.65253e+11
33,0,1.13848e+11
33,1,4.28848e+11
34,0,1.4223e+11
34,1,3.05626e+11
35,0,1.06715e+11
35,1,2.83056e+11
36,0,1.44989e+11
36,1,2.95066e+11
37,0,2.7764e+11
37,1,6.1828e+11
38,0,2.9798e+11
38,1,6.55509e+11
39,0,2.21919e+11
39,1,5.08994e+11
40,0,1.13467e+11
40,1,2.7687e+11
41,0,1.66519e+11
41,1,3.56523e+11
42,0,5.93957e+09
42,1,4.09311e+10
43,0,1.10834e+11
43,1,4.25242e+11
44,0,9.866e+10
44,1,2.63412e+11
45,0,9.99496e+10
45,1,3.60367e+11
46,0,7.79384e+10
46,1,2.36842e+11
47,0,9.24718e+10
47,1,2.25757e+11
48,0,1.40988e+11
48,1,3.73191e+11
49,0,1.12403e+11
49,1,3.75942e+11
50,0,9.73859e+10
50,1,2.41277e+11
51,0,1.0882e+11
51,1,3.1439e+11
52,0,1.03532e+11
52,1,2.52406e+11
53,0,1.4487e+11
53,1,3.66825e+11
54,0,1.45397e+11
54,1,3.41922e+11
55,0,2.16498e+11
55,1,4.58193e+11
56,0,9.87987e+10
56,1,2.59683e+11
57,0,9.10267e+10
57,1,2.08407e+11
58,0,9.90865e+10
58,1,2.63546e+11
59,0,9.56489e+10
59,1,2.32403e+11
60,0,9.74058e+09
60,1,6.19091e+10
61,0,4.78941e+10
61,1,2.21501e+11
62,0,5.24224e+10
62,1,1.97617e+11
63,0,1.04114e+11
63,1,3.1857e+11
64,0,2.41604e+10
64,1,1.04557e+11
65,0,9.99988e+10
65,1,2.57052e+11
66,0,1.01545e+11
66,1,2.65648e+11
67,0,1.21761e+11
67,1,4.07438e+11
68,0,1.48486e+11
68,1,3.06909e+11
69,0,2.13226e+11
69,1,4.74723e+11
70,0,2.46836e+11
70,1,5.63193e+11
71,0,1.29289e+11
71,1,3.59229e+11
72,0,1.37764e+11
72,1,3.34902e+11
73,0,1.05148e+11
73,1,2.93631e+11
74,0,9.35238e+10
74,1,2.42485e+11
75,0,1.40028e-12
75,1,1.2164e+06
76,0,2.28322e+10
76,1,1.45569e+11
77,0,9.75061e+10
77,1,2.67052e+11
78,0,8.94442e+10
78,1,2.80034e+11
79,0,1.04083e+11
79,1,3.66983e+11
80,0,9.86041e+10
80,1,2.91744e+11
81,0,1.1464e+11
81,1,3.30699e+11
82,0,1.26243e+11
82,1,3.82622e+11
83,0,1.20383e+11
83,1,3.43842e+11
