GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,3.89424e+10
0,1,2.07016e+11
1,0,5.19235e+10
1,1,3.91806e+11
2,0,4.72783e+10
2,1,3.15407e+11
3,0,8.23738e+10
3,1,5.48761e+11
4,0,8.60395e+10
4,1,3.14216e+11
5,0,1.06255e+11
5,1,3.53847e+11
6,0,6.9662e+10
6,1,1.79737e+11
7,0,1.52784e+11
7,1,8.52632e+11
8,0,7.35117e+10
8,1,2.39179e+11
9,0,1.00908e+11
9,1,3.31857e+11
10,0,1.19721e+11
10,1,4.49763e+11
11,0,8.14624e+10
11,1,4.02547e+11
12,0,9.21329e+10
12,1,4.7164e+11
13,0,1.10189e+11
13,1,3.86444e+11
14,0,3.71133e+10
14,1,1.41387e+11
15,0,3.9617e+10
15,1,2.36564e+11
16,0,2.38941e+10
16,1,1.33376e+11
17,0,4.25592e+10
17,1,2.06225e+11
18,0,4.93869e+10
18,1,3.51647e+11
19,0,4.20973e+10
19,1,1.96185e+11
20,0,4.29695e+10
20,1,1.93612e+11
21,0,5.85284e+10
21,1,2.77383e+11
22,0,8.28731e+10
22,1,3.09377e+11
23,0,9.93786e+10
23,1,3.60055e+11
24,0,6.92621e+10
24,1,1.85672e+11
25,0,5.99763e+10
25,1,2.37718e+11
26,0,7.2269e+10
26,1,2.78848e+11
27,0,1.04343e+11
27,1,3.91793e+11
28,0,1.48274e+10
28,1,1.3513e+11
29,0,1.27341e+10
29,1,1.4829e+11
30,0,4.76458e+10
30,1,3.50349e+11
31,0,4.55153e+10
31,1,2.67127e+11
32,0,4.10204e+10
32,1,1.923e+11
33,0,4.77648e+10
33,1,3.51255e+11
34,0,5.68672e+10
34,1,2.1886e+11
35,0,4.39202e+10
35,1,2.15424e+11
36,0,5.19484e+10
36,1,1.67243e+11
37,0,1.03156e+11
37,1,3.70065e+11
38,0,1.12382e+11
38,1,4.26586e+11
39,0,8.24734e+10
39,1,3.29277e+11
40,0,4.35583e+10
40,1,2.01865e+11
41,0,5.71862e+10
41,1,2.09994e+11
42,0,2.66046e+09
42,1,3.64011e+10
43,0,4.93464e+10
43,1,3.95108e+11
44,0,4.12667e+10
44,1,2.06157e+11
45,0,4.1621e+10
45,1,2.82161e+11
46,0,3.25811e+10
46,1,2.00339e+11
47,0,3.6448e+10
47,1,1.49302e+11
48,0,5.71446e+10
48,1,2.71592e+11
49,0,4.77945e+10
49,1,3.15672e+11
50,0,3.91343e+10
50,1,1.75771e+11
51,0,4.42981e+10
51,1,2.45399e+11
52,0,4.00894e+10
52,1,1.72446e+11
53,0,5.72581e+10
53,1,2.76646e+11
54,0,5.62967e+10
54,1,2.54257e+11
55,0,8.15709e+10
55,1,3.19268e+11
56,0,4.41691e+10
56,1,2.14816e+11
57,0,3.61881e+10
57,1,1.30535e+11
58,0,4.13641e+10
58,1,1.9178e+11
59,0,3.87176e+10
59,1,1.61988e+11
60,0,4.1989e+09
60,1,5.41478e+10
61,0,2.02364e+10
61,1,1.97936e+11
62,0,2.25667e+10
62,1,1.78059e+11
63,0,4.40909e+10
63,1,2.69196e+11
64,0,1.01264e+10
64,1,8.7466e+10
65,0,4.03256e+10
65,1,1.89812e+11
66,0,3.77614e+10
66,1,1.63537e+11
67,0,5.07468e+10
67,1,3.38163e+11
68,0,5.40008e+10
68,1,1.85063e+11
69,0,7.95253e+10
69,1,2.87867e+11
70,0,1.03308e+11
70,1,3.43364e+11
71,0,5.70617e+10
71,1,2.65924e+11
72,0,5.83671e+10
72,1,2.29351e+11
73,0,4.68315e+10
73,1,2.45531e+11
74,0,3.97029e+10
74,1,1.93805e+11
75,0,5.98891e-13
75,1,1.10656e+06
76,0,1.00033e+10
76,1,1.34146e+11
77,0,4.11788e+10
77,1,2.14349e+11
78,0,3.72939e+10
78,1,2.14048e+11
79,0,4.44357e+10
79,1,3.15206e+11
80,0,4.21192e+10
80,1,2.58009e+11
81,0,4.8202e+10
81,1,2.67312e+11
82,0,5.41577e+10
82,1,3.29246e+11
83,0,5.03825e+10
83,1,2.71096e+11
