GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,1.28791e+10
0,1,1.69743e+11
1,0,1.58316e+10
1,1,2.32073e+11
2,0,1.68336e+10
2,1,4.82522e+11
3,0,1.49233e+10
3,1,1.24793e+11
4,0,2.90935e+10
4,1,2.65916e+11
5,0,2.66156e+10
5,1,1.52739e+11
6,0,3.00833e+10
6,1,2.97692e+11
7,0,4.5233e+10
7,1,8.4473e+11
8,0,2.40772e+10
8,1,2.36196e+11
9,0,2.5934e+10
9,1,2.25117e+11
10,0,2.7055e+10
10,1,2.04674e+11
11,0,1.5981e+10
11,1,1.46818e+11
12,0,2.23044e+10
12,1,2.62574e+11
13,0,1.97964e+10
13,1,1.58004e+11
14,0,1.3272e+10
14,1,1.07358e+11
15,0,1.40425e+10
15,1,2.61792e+11
16,0,8.10454e+09
16,1,1.49158e+11
17,0,1.37353e+10
17,1,1.77166e+11
18,0,1.33613e+10
18,1,1.68711e+11
19,0,1.28862e+10
19,1,1.58931e+11
20,0,1.31929e+10
20,1,1.72905e+11
21,0,1.66692e+10
21,1,2.02745e+11
22,0,2.13318e+10
22,1,1.24678e+11
23,0,2.55605e+10
23,1,1.78852e+11
24,0,2.98132e+10
24,1,2.12598e+11
25,0,1.40803e+10
25,1,1.08536e+11
26,0,2.00199e+10
26,1,2.27209e+11
27,0,2.16752e+10
27,1,1.6506e+11
28,0,4.96946e+09
28,1,1.34523e+11
29,0,3.86945e+09
29,1,1.34257e+11
30,0,1.44841e+10
30,1,2.93945e+11
31,0,1.08464e+10
31,1,1.06079e+11
32,0,1.31166e+10
32,1,1.78476e+11
33,0,1.45335e+10
33,1,3.1987e+11
34,0,1.60593e+10
34,1,1.31291e+11
35,0,1.23134e+10
35,1,1.66884e+11
36,0,1.70834e+10
36,1,1.39471e+11
37,0,2.28841e+10
37,1,1.54864e+11
38,0,2.31139e+10
38,1,1.59598e+11
39,0,1.81943e+10
39,1,1.67589e+11
40,0,1.11163e+10
40,1,1.47739e+11
41,0,1.91293e+10
41,1,2.95928e+11
42,0,8.50954e+08
42,1,3.48355e+10
43,0,1.39799e+10
43,1,2.25213e+11
44,0,1.33172e+10
44,1,1.93903e+11
45,0,1.3164e+10
45,1,2.66937e+11
46,0,9.26603e+09
46,1,1.35608e+11
47,0,1.18071e+10
47,1,1.6982e+11
48,0,1.6253e+10
48,1,2.18226e+11
49,0,1.26919e+10
49,1,2.2276e+11
50,0,1.24414e+10
50,1,1.87256e+11
51,0,1.2351e+10
51,1,2.21638e+11
52,0,1.14111e+10
52,1,1.67922e+11
53,0,1.16762e+10
53,1,1.02804e+11
54,0,1.12413e+10
54,1,9.45179e+10
55,0,2.13906e+10
55,1,2.00595e+11
56,0,1.01465e+10
56,1,7.53491e+10
57,0,1.30418e+10
57,1,1.61798e+11
58,0,1.37525e+10
58,1,2.09656e+11
59,0,1.19912e+10
59,1,1.52141e+11
60,0,1.22126e+09
60,1,4.96096e+10
61,0,5.49396e+09
61,1,1.60646e+11
62,0,5.74726e+09
62,1,1.15324e+11
63,0,1.1918e+10
63,1,1.86195e+11
64,0,2.82568e+09
64,1,8.09018e+10
65,0,1.15734e+10
65,1,1.50495e+11
66,0,1.28163e+10
66,1,2.61015e+11
67,0,1.01716e+10
67,1,1.66689e+11
68,0,1.45944e+10
68,1,1.32956e+11
69,0,1.85368e+10
69,1,1.66681e+11
70,0,3.45612e+10
70,1,3.13657e+11
71,0,1.56777e+10
71,1,1.65263e+11
72,0,1.5304e+10
72,1,1.35139e+11
73,0,1.15781e+10
73,1,1.08637e+11
74,0,1.04392e+10
74,1,1.19534e+11
75,0,2.1902e-12
75,1,1.77619e+06
76,0,2.87146e+09
76,1,1.22535e+11
77,0,1.26201e+10
77,1,2.03173e+11
78,0,1.02131e+10
78,1,1.76903e+11
79,0,1.19388e+10
79,1,2.95741e+11
80,0,8.65256e+09
80,1,1.01163e+11
81,0,1.22582e+10
81,1,2.15301e+11
82,0,8.18684e+09
82,1,6.81485e+10
83,0,1.06327e+10
83,1,1.51319e+11
