GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,6.30923e+10
0,1,2.6805e+11
1,0,8.12464e+10
1,1,3.9258e+11
2,0,7.96206e+10
2,1,5.25833e+11
3,0,1.20521e+11
3,1,4.68603e+11
4,0,1.61206e+11
4,1,5.03645e+11
5,0,1.9739e+11
5,1,5.56315e+11
6,0,1.88619e+11
6,1,5.6774e+11
7,0,2.36112e+11
7,1,1.16545e+12
8,0,1.51139e+11
8,1,4.4539e+11
9,0,1.9035e+11
9,1,5.7407e+11
10,0,2.0765e+11
10,1,5.84324e+11
11,0,1.17865e+11
11,1,3.99415e+11
12,0,1.36183e+11
12,1,4.6433e+11
13,0,1.78303e+11
13,1,5.79152e+11
14,0,7.14267e+10
14,1,2.31833e+11
15,0,7.03526e+10
15,1,3.60432e+11
16,0,4.48566e+10
16,1,2.24836e+11
17,0,7.213e+10
17,1,2.93109e+11
18,0,7.16945e+10
18,1,3.33273e+11
19,0,7.19218e+10
19,1,2.77284e+11
20,0,7.29728e+10
20,1,2.83111e+11
21,0,9.75387e+10
21,1,3.60719e+11
22,0,1.51088e+11
22,1,4.04358e+11
23,0,1.87358e+11
23,1,5.60374e+11
24,0,2.04549e+11
24,1,5.11307e+11
25,0,1.13788e+11
25,1,3.53848e+11
26,0,1.28336e+11
26,1,4.22424e+11
27,0,1.7414e+11
27,1,4.84607e+11
28,0,2.31606e+10
28,1,1.56052e+11
29,0,1.8301e+10
29,1,1.59964e+11
30,0,7.12595e+10
30,1,4.26666e+11
31,0,7.22117e+10
31,1,2.83017e+11
32,0,6.88091e+10
32,1,2.69692e+11
33,0,7.11855e+10
33,1,4.26129e+11
34,0,1.01288e+11
34,1,3.16026e+11
35,0,7.73737e+10
35,1,3.08495e+11
36,0,1.07604e+11
36,1,3.20211e+11
37,0,1.86042e+11
37,1,5.57521e+11
38,0,1.95054e+11
38,1,5.24903e+11
39,0,1.44858e+11
39,1,4.75267e+11
40,0,7.81132e+10
40,1,2.65456e+11
41,0,1.15864e+11
41,1,4.37542e+11
42,0,3.85997e+09
42,1,4.05895e+10
43,0,6.89511e+10
43,1,3.55936e+11
44,0,6.65118e+10
44,1,2.82854e+11
45,0,6.91098e+10
45,1,3.93192e+11
46,0,6.07824e+10
46,1,2.59979e+11
47,0,6.50572e+10
47,1,2.65219e+11
48,0,9.18165e+10
48,1,3.61573e+11
49,0,6.96576e+10
49,1,3.32473e+11
50,0,6.66778e+10
50,1,2.65102e+11
51,0,7.41772e+10
51,1,3.3497e+11
52,0,7.5941e+10
52,1,2.95115e+11
53,0,8.39602e+10
53,1,2.70672e+11
54,0,9.27163e+10
54,1,2.79917e+11
55,0,1.41715e+11
55,1,4.15012e+11
56,0,6.52974e+10
56,1,2.31036e+11
57,0,6.90153e+10
57,1,2.59819e+11
58,0,7.16757e+10
58,1,2.87613e+11
59,0,7.04334e+10
59,1,2.70151e+11
60,0,7.05927e+09
60,1,6.3029e+10
61,0,3.2882e+10
61,1,2.20719e+11
62,0,3.55364e+10
62,1,1.87359e+11
63,0,6.91165e+10
63,1,3.08037e+11
64,0,1.61102e+10
64,1,1.15328e+11
65,0,7.07349e+10
65,1,2.69525e+11
66,0,6.88803e+10
66,1,3.22305e+11
67,0,7.54268e+10
67,1,3.51112e+11
68,0,1.04711e+11
68,1,2.97575e+11
69,0,1.34272e+11
69,1,3.99862e+11
70,0,1.6158e+11
70,1,5.35375e+11
71,0,8.26152e+10
71,1,3.26627e+11
72,0,9.0735e+10
72,1,3.2118e+11
73,0,7.13036e+10
73,1,2.57638e+11
74,0,7.0339e+10
74,1,2.60057e+11
75,0,1.50914e-12
75,1,1.46988e+06
76,0,1.40797e+10
76,1,1.42088e+11
77,0,6.55816e+10
77,1,2.82402e+11
78,0,6.24272e+10
78,1,2.93427e+11
79,0,6.70304e+10
79,1,3.7256e+11
80,0,6.23706e+10
80,1,2.37501e+11
81,0,7.23665e+10
81,1,3.1619e+11
82,0,7.19602e+10
82,1,2.68482e+11
83,0,6.79887e+10
83,1,2.63865e+11
