GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,7.70355e+10
0,1,2.83552e+11
1,0,9.7818e+10
1,1,4.21757e+11
2,0,9.57661e+10
2,1,5.06346e+11
3,0,1.48312e+11
3,1,5.25926e+11
4,0,1.93012e+11
4,1,5.27951e+11
5,0,2.43215e+11
5,1,6.17261e+11
6,0,2.23686e+11
6,1,5.71676e+11
7,0,2.9252e+11
7,1,1.20361e+12
8,0,1.85306e+11
8,1,4.93099e+11
9,0,2.33629e+11
9,1,6.33416e+11
10,0,2.66494e+11
10,1,6.86661e+11
11,0,1.5942e+11
11,1,4.8671e+11
12,0,1.75484e+11
12,1,5.25852e+11
13,0,2.3699e+11
13,1,6.85656e+11
14,0,8.47167e+10
14,1,2.39454e+11
15,0,8.1809e+10
15,1,3.45626e+11
16,0,5.33061e+10
16,1,2.26551e+11
17,0,8.75135e+10
17,1,3.04746e+11
18,0,8.7804e+10
18,1,3.59841e+11
19,0,8.63629e+10
19,1,2.87196e+11
20,0,8.695e+10
20,1,2.93273e+11
21,0,1.17385e+11
21,1,3.79788e+11
22,0,1.80297e+11
22,1,4.4361e+11
23,0,2.24207e+11
23,1,5.98414e+11
24,0,2.32367e+11
24,1,5.14193e+11
25,0,1.38327e+11
25,1,3.7599e+11
26,0,1.63116e+11
26,1,4.79886e+11
27,0,2.16564e+11
27,1,5.30802e+11
28,0,2.73481e+10
28,1,1.56946e+11
29,0,2.25993e+10
29,1,1.64497e+11
30,0,8.60705e+10
30,1,4.34857e+11
31,0,8.74185e+10
31,1,3.07346e+11
32,0,8.28176e+10
32,1,2.8303e+11
33,0,8.74114e+10
33,1,4.39035e+11
34,0,1.20669e+11
34,1,3.32932e+11
35,0,9.08984e+10
35,1,3.11426e+11
36,0,1.26469e+11
36,1,3.28052e+11
37,0,2.25307e+11
37,1,6.08936e+11
38,0,2.351e+11
38,1,5.81538e+11
39,0,1.76436e+11
39,1,5.09583e+11
40,0,9.39523e+10
40,1,2.84581e+11
41,0,1.45962e+11
41,1,4.55431e+11
42,0,4.64871e+09
42,1,4.13385e+10
43,0,8.57365e+10
43,1,3.88917e+11
44,0,8.05403e+10
44,1,2.86371e+11
45,0,8.16085e+10
45,1,3.95728e+11
46,0,6.87941e+10
46,1,2.60909e+11
47,0,7.74382e+10
47,1,2.63482e+11
48,0,1.11622e+11
48,1,3.78042e+11
49,0,8.52928e+10
49,1,3.54149e+11
50,0,7.88616e+10
50,1,2.63335e+11
51,0,8.94084e+10
51,1,3.47466e+11
52,0,8.81497e+10
52,1,2.84451e+11
53,0,1.04319e+11
53,1,3.07639e+11
54,0,1.12237e+11
54,1,3.04921e+11
55,0,1.74462e+11
55,1,4.53427e+11
56,0,7.91843e+10
56,1,2.46312e+11
57,0,8.38816e+10
57,1,2.69245e+11
58,0,8.5366e+10
58,1,2.87021e+11
59,0,8.37969e+10
59,1,2.80115e+11
60,0,8.13794e+09
60,1,6.35199e+10
61,0,3.95023e+10
61,1,2.27845e+11
62,0,4.24123e+10
62,1,1.95889e+11
63,0,8.28442e+10
63,1,3.20047e+11
64,0,1.91003e+10
64,1,1.13207e+11
65,0,8.27899e+10
65,1,2.77485e+11
66,0,8.23781e+10
66,1,3.16559e+11
67,0,9.20516e+10
67,1,3.7553e+11
68,0,1.23577e+11
68,1,3.12838e+11
69,0,1.63742e+11
69,1,4.30997e+11
70,0,2.08717e+11
70,1,6.03098e+11
71,0,1.03801e+11
71,1,3.60471e+11
72,0,1.13669e+11
72,1,3.49882e+11
73,0,8.63194e+10
73,1,2.81779e+11
74,0,8.03061e+10
74,1,2.55867e+11
75,0,1.50097e-12
75,1,1.40195e+06
76,0,1.73603e+10
76,1,1.45402e+11
77,0,7.86987e+10
77,1,2.86063e+11
78,0,7.40298e+10
78,1,3.00239e+11
79,0,8.00202e+10
79,1,3.72137e+11
80,0,7.50827e+10
80,1,2.57147e+11
81,0,8.91863e+10
81,1,3.32421e+11
82,0,9.21513e+10
82,1,3.16523e+11
83,0,8.38596e+10
83,1,2.87789e+11
