GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,4.4758e+10
0,1,2.35626e+11
1,0,5.92408e+10
1,1,3.53405e+11
2,0,5.66295e+10
2,1,5.14141e+11
3,0,8.48606e+10
3,1,3.78193e+11
4,0,1.17962e+11
4,1,4.41955e+11
5,0,1.36854e+11
5,1,4.2855e+11
6,0,1.30936e+11
6,1,4.80178e+11
7,0,1.62759e+11
7,1,1.05715e+12
8,0,1.01448e+11
8,1,3.43312e+11
9,0,1.32956e+11
9,1,4.649e+11
10,0,1.47555e+11
10,1,4.89459e+11
11,0,7.4016e+10
11,1,2.98223e+11
12,0,9.21266e+10
12,1,3.70467e+11
13,0,1.12338e+11
13,1,4.3381e+11
14,0,4.99252e+10
14,1,1.9119e+11
15,0,5.17133e+10
15,1,3.38261e+11
16,0,3.12192e+10
16,1,2.06592e+11
17,0,5.18315e+10
17,1,2.6503e+11
18,0,5.1465e+10
18,1,2.89955e+11
19,0,5.0659e+10
19,1,2.39874e+11
20,0,5.14143e+10
20,1,2.46933e+11
21,0,6.85314e+10
21,1,3.13477e+11
22,0,1.11407e+11
22,1,3.42655e+11
23,0,1.35258e+11
23,1,4.63196e+11
24,0,1.51617e+11
24,1,4.39109e+11
25,0,7.67268e+10
25,1,2.71956e+11
26,0,8.80368e+10
26,1,3.49697e+11
27,0,1.18541e+11
27,1,3.73794e+11
28,0,1.64557e+10
28,1,1.47e+11
29,0,1.25023e+10
29,1,1.49874e+11
30,0,5.01886e+10
30,1,3.91237e+11
31,0,4.94431e+10
31,1,2.25638e+11
32,0,4.85473e+10
32,1,2.34322e+11
33,0,5.05769e+10
33,1,3.94704e+11
34,0,7.59164e+10
34,1,2.80955e+11
35,0,5.39219e+10
35,1,2.65358e+11
36,0,7.94003e+10
36,1,2.79349e+11
37,0,1.33678e+11
37,1,4.56258e+11
38,0,1.40159e+11
38,1,4.31585e+11
39,0,1.00958e+11
39,1,3.84895e+11
40,0,5.30055e+10
40,1,2.14454e+11
41,0,7.96047e+10
41,1,4.04398e+11
42,0,2.67964e+09
42,1,3.84353e+10
43,0,4.71668e+10
43,1,3.01628e+11
44,0,4.65222e+10
44,1,2.58071e+11
45,0,4.88558e+10
45,1,3.60883e+11
46,0,4.16105e+10
46,1,2.20025e+11
47,0,4.71891e+10
47,1,2.50154e+11
48,0,6.41496e+10
48,1,3.16137e+11
49,0,4.77551e+10
49,1,2.86335e+11
50,0,4.67911e+10
50,1,2.43288e+11
51,0,4.91582e+10
51,1,2.857e+11
52,0,5.25912e+10
52,1,2.57775e+11
53,0,5.70735e+10
53,1,2.07479e+11
54,0,6.192e+10
54,1,2.21448e+11
55,0,9.77414e+10
55,1,3.36256e+11
56,0,4.4262e+10
56,1,1.87196e+11
57,0,4.80235e+10
57,1,2.29175e+11
58,0,4.87022e+10
58,1,2.55954e+11
59,0,4.75646e+10
59,1,2.2689e+11
60,0,4.83306e+09
60,1,5.83573e+10
61,0,2.11002e+10
61,1,1.94761e+11
62,0,2.37311e+10
62,1,1.61965e+11
63,0,4.83161e+10
63,1,2.69733e+11
64,0,1.1106e+10
64,1,1.04001e+11
65,0,4.90939e+10
65,1,2.27567e+11
66,0,4.94493e+10
66,1,3.09315e+11
67,0,5.04218e+10
67,1,2.91417e+11
68,0,7.21581e+10
68,1,2.39512e+11
69,0,9.23711e+10
69,1,3.21038e+11
70,0,1.07937e+11
70,1,4.29947e+11
71,0,5.56742e+10
71,1,2.68041e+11
72,0,6.15371e+10
72,1,2.61872e+11
73,0,4.7726e+10
73,1,2.00165e+11
74,0,4.88413e+10
74,1,2.2516e+11
75,0,1.52506e-12
75,1,1.54111e+06
76,0,9.8943e+09
76,1,1.35182e+11
77,0,4.66135e+10
77,1,2.59229e+11
78,0,4.24085e+10
78,1,2.57861e+11
79,0,4.635e+10
79,1,3.4511e+11
80,0,4.12414e+10
80,1,1.87249e+11
81,0,4.96003e+10
81,1,2.78349e+11
82,0,4.92653e+10
82,1,2.07125e+11
83,0,5.04806e+10
83,1,2.40385e+11
