GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,176.037,44205.2,44205.2,119.564,-2.34468,40,0.5,2,31378.9,70,1,68,30,38
0,0,240.664,13943.9,13943.9,709.172,-2.24328,64,0.5,2,15572.2,83,1,44,19,25
0,0,466.4,47427.3,28226.9,127.309,-2.50065,79,0.5,2,0,4294967295,0,29,29,0
0,0,2313.91,25297.5,25297.5,82929.8,-2.20265,78,0.5,2,29306.5,100,1,30,22,8
0,0,202.412,3930.78,3930.78,589.173,-2.34468,76,0.5,2,5386.01,87,1,32,11,21
0,0,60.9117,5663.83,3879.96,261.183,-2.34468,89,0.5,2,0,4294967295,0,19,19,0
0,0,60.9117,5663.83,190.321,5150.19,-2.34468,99,0.5,2,0,4294967295,0,9,9,0
0,0,528.618,52777.1,3687.65,337802,-2.50065,99,0.5,2,0,4294967295,0,9,9,0
0,0,249.93,14163,893.669,744801,-2.24328,102,0.5,2,0,4294967295,0,6,6,0
0,0,196.981,3938.46,670.723,990743,-2.34468,102,0.5,2,0,4294967295,0,6,6,0
0,0,184.22,45349.6,447.198,852653,-2.34468,103,0.5,2,0,4294967295,0,5,5,0
0,0,909.42,15540.4,8515.31,140564,-2.20265,100,0.5,2,0,4294967295,0,8,8,0
0,0,5.48708,3349.69,186.796,1.35672e+06,-2.24328,100,0.5,2,0,4294967295,0,8,8,0
0,0,35.3259,16847,11051.2,179329,-2.34468,88,0.5,2,6499.23,4294967295,0,20,20,0
0,0,2730.02,29106.1,15978.4,473123,-2.20265,100,0.5,2,0,4294967295,0,8,8,0
0,0,2348.1,114892,17896.5,176779,-2.18799,99,0.5,2,0,4294967295,0,9,9,0
0,0,480.879,7560.08,1057.38,4757.03,-2.30151,105,0.5,2,0,4294967295,0,3,3,0
0,0,231.598,32189.7,22521.4,373488,-2.34468,75,0.5,2,0,4294967295,0,33,33,0
0,0,462.611,8269.19,2897.72,62197.7,-2.30151,103,0.5,2,0,4294967295,0,5,5,0
0,0,509.015,7327.32,6491.57,309755,-2.30151,101,0.5,2,0,4294967295,0,7,7,0
0,2,206.004,33736.4,25366.1,105616,-2.34468,52,0.5,2.16935,0,4294967295,0,56,56,0
0,2,241.808,75491.6,3800.6,3214.15,-2.34468,99,0.5,2.87524,0,4294967295,0,9,9,0
0,2,5536.32,40245.4,14862.4,126386,-2.20265,99,0.5,2.26583,0,4294967295,0,9,9,0
0,2,381.998,12927.2,4504.16,46.8202,-2.30426,99,0.5,2.76306,0,4294967295,0,9,9,0
0,3,1.02553,45.6791,28.635,1.92243e+06,-2.71651,99,0,2,0,4294967295,0,9,9,0
0,3,4.85812,401.125,35.1202,2.58558e+06,-2.34468,101,0,2,0,4294967295,0,7,7,0
0,3,0.180946,4.52671,0.617828,4.25802e+07,-2.35147,103,0,2,0,4294967295,0,5,5,0
0,5,10.6988,695.239,260.338,2.18259e+06,-2.24328,90,0,2,0,4294967295,0,18,18,0
0,5,0.977174,101.363,14.3938,2.59299e+06,-2.35147,99,0,2,0,4294967295,0,9,9,0
0,6,3.97114,638.6,634.104,1892.61,-2.34468,63,0,2,381.114,89,1,45,26,19
0,6,1.04887,166.209,164.434,462627,-2.34468,77,0,2,203.478,101,1,31,24,7
0,6,65.9039,805.874,800.594,4279.11,-2.46243,77,0,2,456.481,91,1,31,14,17
0,6,1.97838,401.029,397.768,1.07552e+06,-2.34468,79,0,2,254.217,104,1,29,25,4
0,6,7.71119,891.974,714.884,1.14312e+06,-2.34468,87,0,2,0,4294967295,0,21,21,0
