1.11877e+11
9.57117e+10
8.95629e+10
8.8611e+10
8.87885e+10
9.03271e+10
8.83974e+10
8.67775e+10
8.23085e+10
7.68802e+10
6.39879e+10
4.78912e+10
3.62005e+10
2.88126e+10
2.90444e+10
3.35394e+10
4.13633e+10
4.98288e+10
5.42499e+10
5.79429e+10
5.77093e+10
5.65271e+10
4.81551e+10
3.64414e+10
2.85758e+10
2.40009e+10
2.64179e+10
3.25844e+10
4.2374e+10
5.1848e+10
5.69801e+10
6.1062e+10
6.08179e+10
5.92229e+10
4.97632e+10
3.68739e+10
2.78733e+10
2.25025e+10
2.43855e+10
3.00818e+10
3.94377e+10
4.81789e+10
5.26705e+10
5.64305e+10
5.56707e+10
5.3645e+10
4.40214e+10
3.14301e+10
2.29639e+10
1.81901e+10
2.05259e+10
2.66336e+10
3.64482e+10
4.5948e+10
5.08819e+10
5.50772e+10
5.49717e+10
5.35815e+10
4.4712e+10
3.26799e+10
2.4537e+10
1.98592e+10
2.21625e+10
2.82212e+10
3.76921e+10
4.687e+10
5.17562e+10
5.55929e+10
5.49524e+10
5.3126e+10
4.38679e+10
3.14461e+10
2.31539e+10
1.85247e+10
2.09317e+10
2.70815e+10
3.67968e+10
4.61506e+10
5.1229e+10
5.53158e+10
5.50109e+10
5.34673e+10
4.43089e+10
3.21554e+10
2.40277e+10
1.94203e+10
2.18202e+10
2.79353e+10
3.78181e+10
4.71958e+10
5.21217e+10
5.59467e+10
5.52022e+10
5.34253e+10
4.4158e+10
3.19335e+10
2.38294e+10
1.92703e+10
2.16502e+10
2.77638e+10
3.7593e+10
4.68892e+10
5.19978e+10
5.60509e+10
5.56425e+10
5.40687e+10
4.48434e+10
3.24787e+10
2.41521e+10
1.94021e+10
2.17143e+10
2.77707e+10
3.73949e+10
4.65437e+10
5.14103e+10
5.53804e+10
5.49545e+10
5.34977e+10
4.46693e+10
3.28761e+10
