GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,3.59797e+11
0,1,1.11926e+12
1,0,5.20655e+11
1,1,1.60202e+12
2,0,4.70612e+11
2,1,1.43215e+12
3,0,6.95457e+11
3,1,2.54661e+12
4,0,7.6368e+11
4,1,2.99959e+12
5,0,6.64273e+11
5,1,1.8031e+12
6,0,8.11135e+11
6,1,3.43934e+12
7,0,6.6672e+11
7,1,1.89719e+12
8,0,5.39267e+11
8,1,1.34107e+12
9,0,7.85424e+11
9,1,3.02919e+12
10,0,8.66162e+11
10,1,3.79611e+12
11,0,7.56651e+11
11,1,2.88516e+12
12,0,5.90493e+11
12,1,1.66912e+12
13,0,7.44518e+11
13,1,2.50486e+12
14,0,5.84266e+11
14,1,2.16601e+12
15,0,2.97671e+11
15,1,8.04168e+11
16,0,4.13988e+11
16,1,1.31099e+12
17,0,3.89181e+11
17,1,1.04316e+12
18,0,5.9108e+11
18,1,2.14383e+12
19,0,5.57334e+11
19,1,1.87819e+12
20,0,5.44629e+11
20,1,1.76575e+12
21,0,6.52176e+11
21,1,2.30065e+12
22,0,5.35378e+11
22,1,1.41825e+12
23,0,7.12861e+11
23,1,2.38147e+12
24,0,7.51491e+11
24,1,2.45132e+12
25,0,6.03545e+11
25,1,1.77717e+12
26,0,7.08291e+11
26,1,2.39062e+12
27,0,7.32743e+11
27,1,2.34632e+12
28,0,2.56375e+11
28,1,7.7432e+11
29,0,1.80108e+11
29,1,5.31088e+11
30,0,5.22688e+11
30,1,1.78465e+12
31,0,4.47546e+11
31,1,1.3268e+12
32,0,3.80138e+11
32,1,1.12122e+12
33,0,5.27972e+11
33,1,1.68146e+12
34,0,6.24039e+11
34,1,2.31115e+12
35,0,6.45792e+11
35,1,2.498e+12
36,0,5.94585e+11
36,1,1.80183e+12
37,0,7.70504e+11
37,1,3.24631e+12
38,0,7.43371e+11
38,1,2.4298e+12
39,0,6.82746e+11
39,1,2.21281e+12
40,0,5.50977e+11
40,1,1.69529e+12
41,0,6.26108e+11
41,1,1.95194e+12
42,0,2.66064e+11
42,1,8.37813e+11
43,0,3.61987e+11
43,1,1.05627e+12
44,0,5.02492e+11
44,1,1.71463e+12
45,0,3.33362e+11
45,1,1.01092e+12
46,0,3.3089e+11
46,1,1.03118e+12
47,0,4.43529e+11
47,1,1.35894e+12
48,0,6.04484e+11
48,1,2.28471e+12
49,0,3.76694e+11
49,1,1.14106e+12
50,0,3.38938e+11
50,1,9.5431e+11
51,0,4.73619e+11
51,1,1.56058e+12
52,0,3.74206e+11
52,1,9.62577e+11
53,0,6.2685e+11
53,1,2.11283e+12
54,0,6.09006e+11
54,1,1.76413e+12
55,0,7.25491e+11
55,1,2.59546e+12
56,0,6.10013e+11
56,1,2.32125e+12
57,0,6.66299e+11
57,1,2.74009e+12
58,0,4.07254e+11
58,1,1.29352e+12
59,0,3.55757e+11
59,1,1.05606e+12
60,0,2.69117e+11
60,1,8.2791e+11
61,0,1.83403e+11
61,1,5.27457e+11
62,0,2.73033e+11
62,1,8.20173e+11
63,0,3.71946e+11
63,1,1.19071e+12
64,0,2.21932e+11
64,1,6.74299e+11
65,0,3.59792e+11
65,1,1.02061e+12
66,0,4.82879e+11
66,1,1.62897e+12
67,0,5.45184e+11
67,1,1.7272e+12
68,0,6.68866e+11
68,1,2.22683e+12
69,0,5.76304e+11
69,1,1.7122e+12
70,0,7.00023e+11
70,1,2.59298e+12
71,0,5.68041e+11
71,1,1.85018e+12
72,0,5.41139e+11
72,1,1.65543e+12
73,0,5.14562e+11
73,1,1.68436e+12
74,0,2.9932e+11
74,1,9.21194e+11
75,0,1.35447e+11
75,1,4.0297e+11
76,0,1.51711e+11
76,1,4.49081e+11
77,0,3.53843e+11
77,1,1.02772e+12
78,0,2.63448e+11
78,1,7.85373e+11
79,0,2.80614e+11
79,1,8.36996e+11
80,0,3.07089e+11
80,1,9.00523e+11
81,0,4.26878e+11
81,1,1.24343e+12
82,0,6.51853e+11
82,1,2.32714e+12
83,0,5.51567e+11
83,1,1.70608e+12
