GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,2.59815e+11
0,1,7.97535e+11
1,0,3.90554e+11
1,1,1.18975e+12
2,0,3.82688e+11
2,1,1.27074e+12
3,0,6.24388e+11
3,1,2.25238e+12
4,0,7.44581e+11
4,1,2.99182e+12
5,0,4.60146e+11
5,1,1.04402e+12
6,0,8.2565e+11
6,1,3.56661e+12
7,0,7.057e+11
7,1,2.33108e+12
8,0,4.86866e+11
8,1,1.41048e+12
9,0,8.05517e+11
9,1,3.0665e+12
10,0,8.89604e+11
10,1,3.61783e+12
11,0,7.8013e+11
11,1,3.01627e+12
12,0,5.94965e+11
12,1,1.79685e+12
13,0,6.2806e+11
13,1,1.62683e+12
14,0,5.1305e+11
14,1,2.07254e+12
15,0,2.00927e+11
15,1,6.93128e+11
16,0,3.09885e+11
16,1,1.09183e+12
17,0,2.81566e+11
17,1,8.31822e+11
18,0,5.61203e+11
18,1,2.22136e+12
19,0,4.59321e+11
19,1,1.51149e+12
20,0,5.09282e+11
20,1,1.82547e+12
21,0,6.18382e+11
21,1,2.28238e+12
22,0,5.41733e+11
22,1,1.67724e+12
23,0,6.52607e+11
23,1,1.99539e+12
24,0,7.18459e+11
24,1,2.24488e+12
25,0,5.57814e+11
25,1,1.70297e+12
26,0,5.38987e+11
26,1,1.31763e+12
27,0,8.08189e+11
27,1,2.85857e+12
28,0,1.74831e+11
28,1,5.72565e+11
29,0,1.13974e+11
29,1,4.38049e+11
30,0,4.6483e+11
30,1,1.71332e+12
31,0,3.41701e+11
31,1,1.10985e+12
32,0,3.15683e+11
32,1,1.07008e+12
33,0,4.46707e+11
33,1,1.40273e+12
34,0,6.11802e+11
34,1,2.29112e+12
35,0,5.60732e+11
35,1,2.04669e+12
36,0,5.18413e+11
36,1,1.54725e+12
37,0,7.86735e+11
37,1,3.16469e+12
38,0,7.28815e+11
38,1,2.39545e+12
39,0,6.64885e+11
39,1,2.16734e+12
40,0,4.67022e+11
40,1,1.49182e+12
41,0,6.55957e+11
41,1,2.24154e+12
42,0,2.01436e+11
42,1,7.56605e+11
43,0,2.95654e+11
43,1,9.91366e+11
44,0,4.33825e+11
44,1,1.45842e+12
45,0,2.63627e+11
45,1,9.46179e+11
46,0,2.485e+11
46,1,8.56264e+11
47,0,3.97683e+11
47,1,1.32549e+12
48,0,5.88077e+11
48,1,2.26625e+12
49,0,3.13588e+11
49,1,1.00209e+12
50,0,2.7342e+11
50,1,8.49359e+11
51,0,4.07603e+11
51,1,1.39482e+12
52,0,3.15088e+11
52,1,8.96574e+11
53,0,6.27196e+11
53,1,2.13857e+12
54,0,5.26219e+11
54,1,1.4863e+12
55,0,7.2044e+11
55,1,2.39388e+12
56,0,5.39853e+11
56,1,1.90729e+12
57,0,5.7808e+11
57,1,2.12165e+12
58,0,3.2098e+11
58,1,1.06892e+12
59,0,2.7537e+11
59,1,8.74945e+11
60,0,1.99995e+11
60,1,7.41852e+11
61,0,1.16567e+11
61,1,3.80878e+11
62,0,1.64757e+11
62,1,4.70338e+11
63,0,3.16976e+11
63,1,1.17742e+12
64,0,1.72774e+11
64,1,6.58061e+11
65,0,2.79312e+11
65,1,9.11495e+11
66,0,4.51951e+11
66,1,1.66109e+12
67,0,5.35892e+11
67,1,1.97029e+12
68,0,6.10516e+11
68,1,1.85554e+12
69,0,6.19117e+11
69,1,2.04505e+12
70,0,6.28907e+11
70,1,1.97344e+12
71,0,5.32471e+11
71,1,1.83658e+12
72,0,4.96072e+11
72,1,1.61166e+12
73,0,4.29284e+11
73,1,1.48076e+12
74,0,1.95437e+11
74,1,5.56077e+11
75,0,8.16051e+10
75,1,2.83096e+11
76,0,1.09679e+11
76,1,4.07701e+11
77,0,2.81542e+11
77,1,9.19146e+11
78,0,2.01191e+11
78,1,6.54204e+11
79,0,2.48341e+11
79,1,9.24828e+11
80,0,2.61088e+11
80,1,9.09791e+11
81,0,3.77545e+11
81,1,1.23311e+12
82,0,5.82164e+11
82,1,1.97679e+12
83,0,5.65851e+11
83,1,1.99099e+12
