GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,3.87864e+10
0,1,3.81641e+11
1,0,7.96634e+10
1,1,9.97346e+11
2,0,7.43461e+10
2,1,7.16622e+11
3,0,1.16728e+11
3,1,1.9616e+12
4,0,1.18155e+11
4,1,1.91026e+12
5,0,1.24077e+11
5,1,2.17735e+12
6,0,1.00147e+11
6,1,1.91131e+12
7,0,9.96199e+10
7,1,9.50313e+11
8,0,8.65382e+10
8,1,8.67879e+11
9,0,9.38756e+10
9,1,1.44432e+12
10,0,1.10382e+11
10,1,2.34127e+12
11,0,9.42745e+10
11,1,1.97177e+12
12,0,6.36355e+10
12,1,7.54683e+11
13,0,8.59229e+10
13,1,1.79398e+12
14,0,9.16356e+10
14,1,1.51055e+12
15,0,6.28605e+10
15,1,6.39453e+11
16,0,5.75421e+10
16,1,9.48001e+11
17,0,7.77858e+10
17,1,6.53941e+11
18,0,8.70488e+10
18,1,1.41094e+12
19,0,8.25203e+10
19,1,1.57319e+12
20,0,7.62749e+10
20,1,1.07177e+12
21,0,8.64708e+10
21,1,1.4725e+12
22,0,9.40337e+10
22,1,8.40763e+11
23,0,1.09711e+11
23,1,1.95273e+12
24,0,7.84942e+10
24,1,1.05669e+12
25,0,6.99139e+10
25,1,1.00913e+12
26,0,1.00679e+11
26,1,2.30544e+12
27,0,8.11236e+10
27,1,9.82035e+11
28,0,3.84039e+10
28,1,4.161e+11
29,0,2.38776e+10
29,1,2.2377e+11
30,0,8.23259e+10
30,1,1.25763e+12
31,0,7.21286e+10
31,1,1.24537e+12
32,0,6.13487e+10
32,1,8.67392e+11
33,0,8.43344e+10
33,1,1.3729e+12
34,0,8.77646e+10
34,1,1.63617e+12
35,0,8.32552e+10
35,1,1.82845e+12
36,0,9.86443e+10
36,1,1.74455e+12
37,0,1.07611e+11
37,1,2.16698e+12
38,0,8.39683e+10
38,1,1.16305e+12
39,0,1.00955e+11
39,1,2.3722e+12
40,0,6.23701e+10
40,1,1.2746e+12
41,0,4.99231e+10
41,1,4.48451e+11
42,0,4.11056e+10
42,1,5.42627e+11
43,0,6.20078e+10
43,1,7.13173e+11
44,0,6.91658e+10
44,1,1.08035e+12
45,0,4.68661e+10
45,1,6.57666e+11
46,0,3.51826e+10
46,1,4.91046e+11
47,0,6.0262e+10
47,1,8.30692e+11
48,0,8.38235e+10
48,1,1.56608e+12
49,0,4.30341e+10
49,1,5.78054e+11
50,0,4.62835e+10
50,1,6.2101e+11
51,0,5.40456e+10
51,1,9.97703e+11
52,0,3.93448e+10
52,1,2.36593e+11
53,0,8.97572e+10
53,1,1.87767e+12
54,0,8.16151e+10
54,1,1.44283e+12
55,0,7.70636e+10
55,1,1.28003e+12
56,0,9.48676e+10
56,1,1.73327e+12
57,0,1.01203e+11
57,1,2.02264e+12
58,0,5.49971e+10
58,1,8.22911e+11
59,0,5.29437e+10
59,1,7.44784e+11
60,0,3.889e+10
60,1,5.94926e+11
61,0,2.77181e+10
61,1,3.86834e+11
62,0,3.56477e+10
62,1,5.57024e+11
63,0,4.88531e+10
63,1,8.65119e+11
64,0,3.03687e+10
64,1,4.44947e+11
65,0,5.62857e+10
65,1,9.62129e+11
66,0,5.97723e+10
66,1,1.0744e+12
67,0,5.5408e+10
67,1,6.74805e+11
68,0,8.7892e+10
68,1,1.82781e+12
69,0,5.41711e+10
69,1,4.33152e+11
70,0,1.30319e+11
70,1,2.30304e+12
71,0,7.90613e+10
71,1,1.09483e+12
72,0,8.43451e+10
72,1,1.06619e+12
73,0,7.34232e+10
73,1,1.3581e+12
74,0,3.86449e+10
74,1,3.62108e+11
75,0,2.05105e+10
75,1,2.49226e+11
76,0,2.18328e+10
76,1,2.45784e+11
77,0,5.56078e+10
77,1,8.36051e+11
78,0,3.19109e+10
78,1,3.67177e+11
79,0,3.09821e+10
79,1,3.9793e+11
80,0,3.95566e+10
80,1,5.54543e+11
81,0,5.45293e+10
81,1,8.08379e+11
82,0,7.48757e+10
82,1,1.72537e+12
83,0,7.85872e+10
83,1,1.33923e+12
