GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,3.73243e+11
0,1,1.07927e+12
1,0,5.43315e+11
1,1,1.53355e+12
2,0,4.96586e+11
2,1,1.37997e+12
3,0,7.67106e+11
3,1,2.53382e+12
4,0,8.6725e+11
4,1,3.1126e+12
5,0,6.94011e+11
5,1,1.60163e+12
6,0,9.32603e+11
6,1,3.59542e+12
7,0,7.80842e+11
7,1,2.13193e+12
8,0,5.81224e+11
8,1,1.35452e+12
9,0,9.06849e+11
9,1,3.23461e+12
10,0,1.01828e+12
10,1,3.98203e+12
11,0,8.94963e+11
11,1,3.09836e+12
12,0,6.96515e+11
12,1,1.90904e+12
13,0,8.52764e+11
13,1,2.46401e+12
14,0,6.34966e+11
14,1,2.18952e+12
15,0,2.81602e+11
15,1,7.00101e+11
16,0,4.30134e+11
16,1,1.29324e+12
17,0,4.04623e+11
17,1,1.00575e+12
18,0,6.59748e+11
18,1,2.22273e+12
19,0,5.98903e+11
19,1,1.81973e+12
20,0,6.02973e+11
20,1,1.84255e+12
21,0,7.26618e+11
21,1,2.34621e+12
22,0,6.13162e+11
22,1,1.57025e+12
23,0,7.93288e+11
23,1,2.35865e+12
24,0,8.63728e+11
24,1,2.63189e+12
25,0,6.7305e+11
25,1,1.82972e+12
26,0,7.74732e+11
26,1,2.19967e+12
27,0,8.77685e+11
27,1,2.68206e+12
28,0,2.59576e+11
28,1,7.44666e+11
29,0,1.66659e+11
29,1,4.85544e+11
30,0,5.78938e+11
30,1,1.83214e+12
31,0,4.64492e+11
31,1,1.27853e+12
32,0,4.05886e+11
32,1,1.14621e+12
33,0,5.81469e+11
33,1,1.71254e+12
34,0,7.04948e+11
34,1,2.35566e+12
35,0,7.08748e+11
35,1,2.50683e+12
36,0,6.52015e+11
36,1,1.7697e+12
37,0,8.98029e+11
37,1,3.38445e+12
38,0,8.61729e+11
38,1,2.62156e+12
39,0,7.78829e+11
39,1,2.28706e+12
40,0,5.90597e+11
40,1,1.68785e+12
41,0,7.34856e+11
41,1,2.15446e+12
42,0,2.74464e+11
42,1,8.35298e+11
43,0,3.91188e+11
43,1,1.10192e+12
44,0,5.64712e+11
44,1,1.7784e+12
45,0,3.50046e+11
45,1,1.02045e+12
46,0,3.40638e+11
46,1,1.00671e+12
47,0,4.90091e+11
47,1,1.41667e+12
48,0,6.8987e+11
48,1,2.38052e+12
49,0,4.0862e+11
49,1,1.17135e+12
50,0,3.64841e+11
50,1,9.95026e+11
51,0,5.17183e+11
51,1,1.61334e+12
52,0,4.14599e+11
52,1,1.0519e+12
53,0,7.32745e+11
53,1,2.27473e+12
54,0,6.8341e+11
54,1,1.82666e+12
55,0,8.54463e+11
55,1,2.74449e+12
56,0,6.84606e+11
56,1,2.31191e+12
57,0,7.4969e+11
57,1,2.74872e+12
58,0,4.40555e+11
58,1,1.34292e+12
59,0,3.77732e+11
59,1,1.07127e+12
60,0,2.72008e+11
60,1,8.11905e+11
61,0,1.7628e+11
61,1,4.87288e+11
62,0,2.71112e+11
62,1,7.56648e+11
63,0,3.97265e+11
63,1,1.22208e+12
64,0,2.26526e+11
64,1,6.7668e+11
65,0,3.7163e+11
65,1,1.0121e+12
66,0,5.41805e+11
66,1,1.70845e+12
67,0,6.24047e+11
67,1,1.89443e+12
68,0,7.59653e+11
68,1,2.23621e+12
69,0,6.93821e+11
69,1,1.98249e+12
70,0,8.03393e+11
70,1,2.55273e+12
71,0,6.50053e+11
71,1,1.94688e+12
72,0,6.20903e+11
72,1,1.79713e+12
73,0,5.55165e+11
73,1,1.66973e+12
74,0,3.15552e+11
74,1,9.13347e+11
75,0,1.28158e+11
75,1,3.83618e+11
76,0,1.49579e+11
76,1,4.45668e+11
77,0,3.7105e+11
77,1,1.02697e+12
78,0,2.74478e+11
78,1,7.85508e+11
79,0,3.00831e+11
79,1,8.84052e+11
80,0,3.28785e+11
80,1,9.46819e+11
81,0,4.72334e+11
81,1,1.32093e+12
82,0,7.28323e+11
82,1,2.3176e+12
83,0,6.40268e+11
83,1,1.87258e+12
