GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,3.2041e+11
0,1,1.08253e+12
1,0,4.6764e+11
1,1,1.60566e+12
2,0,4.10211e+11
2,1,1.34627e+12
3,0,5.947e+11
3,1,2.49385e+12
4,0,6.37723e+11
4,1,2.83126e+12
5,0,5.92387e+11
5,1,2.02953e+12
6,0,6.62971e+11
6,1,3.2017e+12
7,0,5.50677e+11
7,1,1.72456e+12
8,0,4.75213e+11
8,1,1.32163e+12
9,0,6.43145e+11
9,1,2.77749e+12
10,0,6.80725e+11
10,1,3.49484e+12
11,0,5.86052e+11
11,1,2.62234e+12
12,0,4.73872e+11
12,1,1.44007e+12
13,0,5.89251e+11
13,1,2.43788e+12
14,0,5.0848e+11
14,1,2.09153e+12
15,0,2.90224e+11
15,1,8.58989e+11
16,0,3.82663e+11
16,1,1.30959e+12
17,0,3.51774e+11
17,1,1.02758e+12
18,0,5.06037e+11
18,1,2.05178e+12
19,0,4.95331e+11
19,1,1.92963e+12
20,0,4.75032e+11
20,1,1.67908e+12
21,0,5.59996e+11
21,1,2.24365e+12
22,0,4.68074e+11
22,1,1.36756e+12
23,0,6.11519e+11
23,1,2.3979e+12
24,0,6.36205e+11
24,1,2.29689e+12
25,0,5.09763e+11
25,1,1.64897e+12
26,0,5.98372e+11
26,1,2.52105e+12
27,0,5.83928e+11
27,1,2.05795e+12
28,0,2.41474e+11
28,1,7.88681e+11
29,0,1.70879e+11
29,1,5.52237e+11
30,0,4.56378e+11
30,1,1.72073e+12
31,0,4.14622e+11
31,1,1.38908e+12
32,0,3.44918e+11
32,1,1.09996e+12
33,0,4.64391e+11
33,1,1.71432e+12
34,0,5.34378e+11
34,1,2.26746e+12
35,0,5.67361e+11
35,1,2.46202e+12
36,0,5.26501e+11
36,1,1.88224e+12
37,0,6.42039e+11
37,1,3.11845e+12
38,0,6.23285e+11
38,1,2.26455e+12
39,0,5.96669e+11
39,1,2.4175e+12
40,0,4.95387e+11
40,1,1.71399e+12
41,0,4.92459e+11
41,1,1.63226e+12
42,0,2.50073e+11
42,1,8.46011e+11
43,0,3.24057e+11
43,1,1.03307e+12
44,0,4.33891e+11
44,1,1.65176e+12
45,0,3.106e+11
45,1,1.01463e+12
46,0,3.12677e+11
46,1,1.05021e+12
47,0,3.91592e+11
47,1,1.32025e+12
48,0,5.11382e+11
48,1,2.18668e+12
49,0,3.36416e+11
49,1,1.11283e+12
50,0,3.1084e+11
50,1,9.61909e+11
51,0,4.19931e+11
51,1,1.50255e+12
52,0,3.4327e+11
52,1,9.89353e+11
53,0,5.3401e+11
53,1,2.07716e+12
54,0,5.34639e+11
54,1,1.77861e+12
55,0,5.89764e+11
55,1,2.35648e+12
56,0,5.22629e+11
56,1,2.31129e+12
57,0,5.61199e+11
57,1,2.65668e+12
58,0,3.64943e+11
58,1,1.25234e+12
59,0,3.26741e+11
59,1,1.05464e+12
60,0,2.60253e+11
60,1,8.54247e+11
61,0,1.79131e+11
61,1,5.66242e+11
62,0,2.59904e+11
62,1,8.50949e+11
63,0,3.40012e+11
63,1,1.17403e+12
64,0,2.11152e+11
64,1,6.83869e+11
65,0,3.42232e+11
65,1,1.06024e+12
66,0,4.23544e+11
66,1,1.56725e+12
67,0,4.655e+11
67,1,1.58482e+12
68,0,5.81921e+11
68,1,2.28141e+12
69,0,4.69281e+11
69,1,1.48473e+12
70,0,5.56941e+11
70,1,2.48146e+12
71,0,4.73929e+11
71,1,1.73378e+12
72,0,4.52221e+11
72,1,1.53181e+12
73,0,4.61231e+11
73,1,1.7046e+12
74,0,2.7463e+11
74,1,9.20426e+11
75,0,1.35006e+11
75,1,4.30239e+11
76,0,1.47117e+11
76,1,4.65299e+11
77,0,3.28132e+11
77,1,1.06022e+12
78,0,2.42521e+11
78,1,7.81666e+11
79,0,2.56562e+11
79,1,8.22921e+11
80,0,2.81051e+11
80,1,8.76084e+11
81,0,3.74394e+11
81,1,1.16283e+12
82,0,5.50399e+11
82,1,2.314e+12
83,0,4.78309e+11
83,1,1.66339e+12
