GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,4.67799e+10
0,1,3.85689e+11
1,0,1.12877e+11
1,1,1.09313e+12
2,0,1.10328e+11
2,1,8.8872e+11
3,0,1.77049e+11
3,1,2.13619e+12
4,0,1.81556e+11
4,1,2.06066e+12
5,0,2.04579e+11
5,1,2.45517e+12
6,0,1.66567e+11
6,1,2.01398e+12
7,0,1.68531e+11
7,1,1.33016e+12
8,0,1.45209e+11
8,1,1.16285e+12
9,0,1.54092e+11
9,1,1.55967e+12
10,0,1.79961e+11
10,1,2.44967e+12
11,0,1.52921e+11
11,1,2.15985e+12
12,0,9.95542e+10
12,1,9.1027e+11
13,0,1.58802e+11
13,1,1.98504e+12
14,0,1.32727e+11
14,1,1.55341e+12
15,0,9.11252e+10
15,1,7.78025e+11
16,0,8.26566e+10
16,1,1.00483e+12
17,0,1.21521e+11
17,1,9.06081e+11
18,0,1.28148e+11
18,1,1.48686e+12
19,0,1.28329e+11
19,1,1.66629e+12
20,0,1.17904e+11
20,1,1.20875e+12
21,0,1.32363e+11
21,1,1.5536e+12
22,0,1.47682e+11
22,1,1.15479e+12
23,0,1.69284e+11
23,1,2.06299e+12
24,0,1.18824e+11
24,1,1.16532e+12
25,0,1.07983e+11
25,1,1.16825e+12
26,0,1.57364e+11
26,1,2.45863e+12
27,0,1.45819e+11
27,1,1.32737e+12
28,0,4.0518e+10
28,1,4.27802e+11
29,0,3.10404e+10
29,1,2.47128e+11
30,0,1.27412e+11
30,1,1.39928e+12
31,0,1.10616e+11
31,1,1.32886e+12
32,0,9.17641e+10
32,1,9.70043e+11
33,0,1.28395e+11
33,1,1.52031e+12
34,0,1.365e+11
34,1,1.69931e+12
35,0,1.32269e+11
35,1,1.90271e+12
36,0,1.59754e+11
36,1,1.97169e+12
37,0,1.7164e+11
37,1,2.28646e+12
38,0,1.40243e+11
38,1,1.36647e+12
39,0,1.62901e+11
39,1,2.6509e+12
40,0,9.72335e+10
40,1,1.37461e+12
41,0,7.90316e+10
41,1,5.78271e+11
42,0,5.26233e+10
42,1,5.71708e+11
43,0,9.2273e+10
43,1,8.15818e+11
44,0,1.05407e+11
44,1,1.14972e+12
45,0,6.53707e+10
45,1,7.15318e+11
46,0,4.66018e+10
46,1,5.13344e+11
47,0,9.5459e+10
47,1,9.26598e+11
48,0,1.35881e+11
48,1,1.66164e+12
49,0,6.71233e+10
49,1,6.63454e+11
50,0,7.05923e+10
50,1,7.07742e+11
51,0,8.37406e+10
51,1,1.06295e+12
52,0,6.54611e+10
52,1,3.51112e+11
53,0,1.46763e+11
53,1,2.10499e+12
54,0,1.33844e+11
54,1,1.67547e+12
55,0,1.22537e+11
55,1,1.37438e+12
56,0,1.518e+11
56,1,1.81055e+12
57,0,1.61443e+11
57,1,2.09339e+12
58,0,8.38818e+10
58,1,8.98474e+11
59,0,8.30008e+10
59,1,8.48712e+11
60,0,5.34406e+10
60,1,6.43777e+11
61,0,4.37933e+10
61,1,4.86298e+11
62,0,5.56958e+10
62,1,6.1939e+11
63,0,7.41349e+10
63,1,9.30543e+11
64,0,4.42488e+10
64,1,4.9256e+11
65,0,8.72651e+10
65,1,1.07938e+12
66,0,9.14176e+10
66,1,1.15502e+12
67,0,9.1551e+10
67,1,7.91983e+11
68,0,1.50122e+11
68,1,2.02121e+12
69,0,9.17796e+10
69,1,5.59384e+11
70,0,2.27757e+11
70,1,2.61198e+12
71,0,1.27911e+11
71,1,1.20885e+12
72,0,1.4257e+11
72,1,1.23965e+12
73,0,1.1852e+11
73,1,1.42327e+12
74,0,6.0877e+10
74,1,4.56239e+11
75,0,2.70922e+10
75,1,2.82816e+11
76,0,2.86817e+10
76,1,2.86978e+11
77,0,8.45542e+10
77,1,9.40332e+11
78,0,4.78988e+10
78,1,4.52465e+11
79,0,4.8654e+10
79,1,4.64845e+11
80,0,6.31093e+10
80,1,6.86825e+11
81,0,8.70473e+10
81,1,9.21103e+11
82,0,1.31313e+11
82,1,1.83327e+12
83,0,1.35033e+11
83,1,1.55974e+12
