0,0,40856000000
0,1,241620000000
1,0,43381100000
1,1,210184000000
2,0,41802800000
2,1,201616000000
3,0,46205900000
3,1,257665000000
4,0,51431900000
4,1,351489000000
5,0,48862700000
5,1,244120000000
6,0,51083700000
6,1,307536000000
7,0,44607700000
7,1,168420000000
8,0,50569300000
8,1,321446000000
9,0,43156100000
9,1,189015000000
10,0,51712400000
10,1,231816000000
11,0,49816000000
11,1,290066000000
12,0,47785100000
12,1,248799000000
13,0,54583600000
13,1,342883000000
14,0,40205500000
14,1,161083000000
15,0,40603700000
15,1,230800000000
16,0,26975800000
16,1,237020000000
17,0,45013900000
17,1,247581000000
18,0,44871900000
18,1,242268000000
19,0,44826800000
19,1,232148000000
20,0,41590400000
20,1,181870000000
21,0,44438100000
21,1,221782000000
22,0,45989300000
22,1,257126000000
23,0,39364600000
23,1,169078000000
24,0,46535900000
24,1,196159000000
25,0,39906900000
25,1,168297000000
26,0,41231800000
26,1,180657000000
27,0,45080700000
27,1,206415000000
28,0,14897200000
28,1,133396000000
29,0,12788400000
29,1,149084000000
30,0,38595400000
30,1,169572000000
31,0,40737400000
31,1,192148000000
32,0,46570800000
32,1,310604000000
33,0,42807400000
33,1,221267000000
34,0,47940000000
34,1,314545000000
35,0,42999000000
35,1,210837000000
36,0,44683100000
36,1,219514000000
37,0,38497400000
37,1,159527000000
38,0,42329000000
38,1,184778000000
39,0,43948600000
39,1,210147000000
40,0,46043500000
40,1,231667000000
41,0,48645500000
41,1,269483000000
42,0,2669970000
42,1,35991600000
43,0,46814000000
43,1,322518000000
44,0,45716300000
44,1,277353000000
45,0,37763300000
45,1,189419000000
46,0,33349000000
46,1,216813000000
47,0,43246400000
47,1,234015000000
48,0,35775700000
48,1,140700000000
49,0,47215900000
49,1,297528000000
50,0,42697100000
50,1,215974000000
51,0,42871900000
51,1,225484000000
52,0,46903600000
52,1,258007000000
53,0,46959200000
53,1,248357000000
54,0,50510800000
54,1,311554000000
55,0,47381300000
55,1,240313000000
56,0,44461000000
56,1,212478000000
57,0,36060400000
57,1,129418000000
58,0,39307600000
58,1,169995000000
59,0,46258600000
59,1,261903000000
60,0,4218090000
60,1,60978400000
61,0,20016300000
61,1,184555000000
62,0,23067400000
62,1,240252000000
63,0,42097700000
63,1,227222000000
64,0,10361300000
64,1,100464000000
65,0,39583100000
65,1,185516000000
66,0,46882300000
66,1,286934000000
67,0,45718700000
67,1,238616000000
68,0,40586100000
68,1,164704000000
69,0,49902100000
69,1,278231000000
70,0,50920800000
70,1,262667000000
71,0,43820900000
71,1,189918000000
72,0,46438200000
72,1,234178000000
73,0,43970000000
73,1,205612000000
74,0,37014100000
74,1,158116000000
75,0,0.00000000000000000000000000000000000867813
75,1,12.9302
76,0,10000800000
76,1,132449000000
77,0,44107300000
77,1,278967000000
78,0,38733400000
78,1,240547000000
79,0,37275900000
79,1,171463000000
80,0,44203300000
80,1,330975000000
81,0,39142700000
81,1,157258000000
82,0,45049000000
82,1,193215000000
83,0,47472000000
83,1,231745000000
