GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,299.355,94241.6,94241.6,29205.3,-2.34468,1167,0.5,2,55569.2,1189,1,29,22,7
0,0,1.45117,1172.55,1172.55,551.443,-2.34468,1167,0.5,2,629.634,1176,1,29,9,20
0,0,103.178,7829.9,7829.9,6515.04,-2.34468,1167,0.5,2,4860,1177,1,29,10,19
0,0,46.6585,17176.9,17176.9,452.884,-2.34468,1167,0.5,2,8457.81,1181,1,29,14,15
0,0,11.269,2889.46,2889.46,30546,-2.34468,1170,0.5,2,1199.59,1184,1,26,14,12
0,0,4.3718,4383.19,4383.19,396570,-2.24328,1169,0.5,2,1556.75,1181,1,27,12,15
0,0,3.08418,530.063,530.063,33673,-2.34468,1182,0.5,2,359.411,1190,1,14,8,6
0,0,44.894,17355.1,10484,11095.8,-2.34468,1183,0.5,2,0,4294967295,0,13,13,0
0,0,1135.61,17463.8,17463.8,11959.3,-2.20265,1180,0.5,2,4268.06,1190,1,16,10,6
0,0,7.37194,193.183,193.183,473813,-2.24328,1191,0.5,2,242.965,1195,1,5,4,1
0,0,2.95032,565.152,316.622,598522,-2.34468,1191,0.5,2,0,4294967295,0,5,5,0
0,0,4.33813,4468,32.0537,6.00058e+08,-2.24328,1191,0.5,2,0,4294967295,0,5,5,0
0,0,46.6585,17176.9,1160.81,137.968,-2.34468,1191,0.5,2,0,4294967295,0,5,5,0
0,0,1.45117,1172.55,235.728,885412,-2.34468,1191,0.5,2,0,4294967295,0,5,5,0
0,0,11.3476,2884,581.909,304508,-2.34468,1191,0.5,2,0,4294967295,0,5,5,0
0,0,109.569,7153.2,1783.58,241655,-2.34468,1191,0.5,2,0,4294967295,0,5,5,0
0,0,3.01877,528.402,150.185,2.9411e+07,-2.34468,1192,0.5,2,0,4294967295,0,4,4,0
0,0,1202.44,15493.8,5279.52,264517,-2.20265,1192,0.5,2,0,4294967295,0,4,4,0
0,0,1.35624,1251.18,114.217,6.27505e+06,-2.34468,1192,0.5,2,0,4294967295,0,4,4,0
0,0,299.355,94241.6,2082.52,937356,-2.34468,1192,0.5,2,0,4294967295,0,4,4,0
0,0,3.1137,511.071,79.7,1.69076e+07,-2.34468,1193,0.5,2,0,4294967295,0,3,3,0
0,0,1.67981,1177.9,56.8784,3.29417e+06,-2.34468,1193,0.5,2,0,4294967295,0,3,3,0
0,0,1.42243,1214.05,19.0491,2.34482e+06,-2.34468,1194,0.5,2,0,4294967295,0,2,2,0
0,0,46.6585,17176.9,224.452,243614,-2.34468,1194,0.5,2,0,4294967295,0,2,2,0
0,0,3.07809,543.128,32.779,1.65818e+07,-2.34468,1194,0.5,2,0,4294967295,0,2,2,0
0,0,109.316,7853.73,417.035,437055,-2.34468,1194,0.5,2,0,4294967295,0,2,2,0
0,0,4.29838,4242.93,14.8025,3.46312e+07,-2.24328,1195,0.5,2,0,4294967295,0,1,1,0
0,0,1.45117,1172.55,6.07759,1.36494e+06,-2.34468,1195,0.5,2,0,4294967295,0,1,1,0
0,0,1153.24,15575.5,1772.51,114544,-2.20265,1195,0.5,2,0,4294967295,0,1,1,0
0,0,169.679,93926.1,328.594,55501.5,-2.34468,1195,0.5,2,0,4294967295,0,1,1,0
0,0,3.08418,530.063,11.3945,1.56681e+07,-2.34468,1195,0.5,2,0,4294967295,0,1,1,0
0,0,10.9679,2854.99,32.4329,8.95377e+06,-2.34468,1195,0.5,2,0,4294967295,0,1,1,0
0,0,11.1278,2749.03,386.66,1.87015e+06,-2.34468,1192,0.5,2,0,4294967295,0,4,4,0
0,1,267.815,23132.3,7004.71,358026,-2.18799,1191,0.5,3.04388,0,4294967295,0,5,5,0
0,1,440.894,42865.8,42865.8,189.915,-2.18799,1182,0.5,3.98883,0,1187,1,14,5,9
0,2,8.04973,1202.09,1202.09,1532.86,-2.34468,1157,0.5,2.96791,1703.1,1169,1,39,12,27
0,2,22.8636,419.75,419.75,22067.1,-2.30426,1183,0.5,2.9983,892.467,1187,1,13,4,9
0,2,93.3533,3170.09,3170.09,136795,-2.30151,1184,0.5,2.21389,559.976,1196,1,12,12,0
0,2,5503.42,42124.4,13178.6,33.6158,-2.20265,1191,0.5,2.10205,0,4294967295,0,5,5,0
0,2,245.876,83068.2,3689.7,44079.1,-2.34468,1191,0.5,2.16809,0,4294967295,0,5,5,0
0,2,8.02432,1147.98,1147.98,192516,-2.34468,1191,0.5,2.99756,420.312,1196,1,5,5,0
0,2,7.7667,1283.12,83.3231,1.27565e+06,-2.34468,1192,0.5,2.33487,0,4294967295,0,4,4,0
0,2,21.6327,422.687,171.213,479618,-2.30426,1193,0.5,2.70343,0,4294967295,0,3,3,0
0,2,7.86916,1277.35,25.867,2.41604e+06,-2.34468,1194,0.5,2.03134,0,4294967295,0,2,2,0
0,2,22.8636,419.75,40.6001,426070,-2.30426,1195,0.5,2.09221,0,4294967295,0,1,1,0
0,3,5.44945,329.052,74.475,1.76333e+06,-2.34468,1193,0.199678,2,0,4294967295,0,3,3,0
0,3,1.08806,38.4417,29.9362,844170,-2.71651,1193,0.199678,2,0,4294967295,0,3,3,0
0,3,0.234228,5.04901,5.01711,4749.77,-2.35147,1194,0.199678,2,0,4294967295,0,2,2,0
0,3,0.205668,5.19947,1.36025,2.56715e+07,-2.35147,1195,0.199678,2,0,4294967295,0,1,1,0
0,3,1.38691,40.2117,6.01206,810612,-2.71651,1195,0.199678,2,0,4294967295,0,1,1,0
0,5,0.823481,34.4016,34.4016,1.63714e+07,-2.35147,1191,0.199678,2.63173,22.1278,1196,1,5,5,0
0,5,10.4566,628.93,197.128,187844,-2.24328,1192,0.199678,2.883,0,4294967295,0,4,4,0
0,6,3.97318,136.443,136.443,561.739,-2.20756,1145,0.199678,2,125.406,1157,1,51,12,39
0,6,16.5312,2733.37,2733.37,22404.2,-2.34468,1157,0.199678,2,1719.76,1181,1,39,24,15
0,6,1.30782,37.4761,37.4761,2.13124e+06,-2.34468,1170,0.199678,2,50.5016,1180,1,26,10,16
0,6,323.255,21117.4,21117.4,4.80446,-2.24328,1121,0.199678,2,4265.71,1160,1,75,39,36
0,6,323.255,21117.4,10047.5,10878.7,-2.24328,1171,0.199678,2,0,4294967295,0,25,25,0
0,6,2.29807,455.023,455.023,16416.3,-2.34468,1179,0.199678,2,292.844,1193,1,17,14,3
0,6,323.255,21117.4,4731.95,1129,-2.24328,1181,0.199678,2,0,4294967295,0,15,15,0
0,6,15.8682,2760.55,719.795,3665.24,-2.34468,1183,0.199678,2,0,4294967295,0,13,13,0
0,6,306.792,21686.9,1974.46,626.998,-2.24328,1191,0.199678,2,0,4294967295,0,5,5,0
0,6,16.5312,2733.37,275.595,1.66633e+06,-2.34468,1192,0.199678,2,0,4294967295,0,4,4,0
0,6,1.30782,37.4761,33.265,4.02044e+06,-2.34468,1193,0.199678,2,0,4294967295,0,3,3,0
0,6,3.67523,151.064,58.9172,5100.01,-2.20756,1193,0.199678,2,0,4294967295,0,3,3,0
0,6,1.28624,37.0148,14.967,4.45757e+06,-2.34468,1194,0.199678,2,0,4294967295,0,2,2,0
0,6,3.90634,141.379,31.1841,1.50519e+06,-2.20756,1194,0.199678,2,0,4294967295,0,2,2,0
0,6,16.8509,3020.67,85.0609,2.65471e+06,-2.34468,1194,0.199678,2,0,4294967295,0,2,2,0
0,6,328.988,20797.9,562.334,290.224,-2.24328,1195,0.199678,2,0,4294967295,0,1,1,0
0,6,3.97318,136.443,14.1326,231230,-2.20756,1195,0.199678,2,0,4294967295,0,1,1,0
0,6,2.34551,443.494,9.28548,3.61158e+06,-2.34468,1195,0.199678,2,0,4294967295,0,1,1,0
0,6,1.30782,37.4761,5.75292,3.91866e+06,-2.34468,1195,0.199678,2,0,4294967295,0,1,1,0
0,7,11.5777,937.01,937.01,370.435,-2.18799,1156,0.199678,3.00074,1133.4,1171,1,40,15,25
0,7,38.2751,389.987,389.987,247986,-2.24328,1170,0.199678,3.00052,611.262,1181,1,26,11,15
0,7,39.9184,8904.78,8289.56,7718.8,-2.34468,1170,0.199678,3.02686,5.16761e-15,4294967295,0,26,26,0
0,7,7.67505,97.3044,49.5502,1.39355e+06,-2.50065,1182,0.199678,3.00172,0,4294967295,0,14,14,0
0,7,36.0392,9879.63,2885.32,498.212,-2.34468,1191,0.199678,3.00126,0,4294967295,0,5,5,0
0,7,331.993,17745.8,17745.8,7465.92,-2.50065,1179,0.199678,3.01722,8213.33,1195,1,17,16,1
0,7,11.9082,943.383,23.4016,240147,-2.18799,1192,0.199678,3.00086,0,4294967295,0,4,4,0
0,7,34.3246,10053.3,613.586,1787.65,-2.34468,1193,0.199678,3.00044,0,4294967295,0,3,3,0
0,7,41.4733,375.908,305.104,499282,-2.24328,1194,0.199678,3.00196,0,4294967295,0,2,2,0
0,7,37.3446,407.412,124.65,1.15277e+06,-2.24328,1195,0.199678,3.02098,0,4294967295,0,1,1,0
0,7,13.3657,1127.54,472.092,259563,-2.18799,1193,0.199678,3.00097,0,4294967295,0,3,3,0
0,8,19.1759,2349.1,2349.1,490.646,-2.24328,1143,0.199678,2.31939,1710.3,1160,1,53,17,36
0,8,3.87553,486.441,486.441,8892.69,-2.24328,1146,0.199678,2.99757,567.718,1160,1,50,14,36
0,8,1.84904,108.633,108.633,157737,-2.34468,1167,0.199678,2.97765,187.73,1173,1,29,6,23
0,8,61.3325,10190.8,4812.75,15878.3,-2.24328,1171,0.199678,2.06582,0,4294967295,0,25,25,0
0,8,11.0504,289.167,289.167,2414.65,-2.24328,1181,0.199678,2.99867,396.23,1192,1,15,11,4
0,8,279.823,36494.1,4575.43,49214.2,-2.71651,1181,0.199678,2.36462,0,4294967295,0,15,15,0
0,8,1.89636,105.77,78.4599,68098.4,-2.34468,1191,0.199678,2.09691,0,4294967295,0,5,5,0
0,8,61.3325,10190.8,2140.66,66.8738,-2.24328,1191,0.199678,2.95364,0,4294967295,0,5,5,0
0,8,19.5756,2382.21,1339.49,976.413,-2.24328,1191,0.199678,2.99533,0,4294967295,0,5,5,0
0,8,4.01426,461.804,178.487,135405,-2.24328,1191,0.199678,2.84225,0,4294967295,0,5,5,0
