GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,1613.12,22423.5,22423.5,14.7375,-2.20265,1155,0.5,2,28798.1,1164,1,33,9,24
0,0,299.355,94241.6,90630.1,14460.3,-2.34468,1167,0.5,2,0,4294967295,0,21,21,0
0,0,1.45117,1172.55,1172.55,1604.48,-2.34468,1167,0.5,2,2391.52,1176,1,21,9,12
0,0,103.178,7829.9,7829.9,9536.94,-2.34468,1167,0.5,2,10983.2,1177,1,21,10,11
0,0,46.6585,17176.9,17176.9,885.277,-2.34468,1167,0.5,2,19677,1181,1,21,14,7
0,0,11.269,2889.46,2889.46,120229,-2.34468,1170,0.5,2,2806.49,1184,1,18,14,4
0,0,293.124,97443.7,47445.7,536.021,-2.34468,1171,0.5,2,0,4294967295,0,17,17,0
0,0,4.3718,4383.19,4383.19,569153,-2.24328,1169,0.5,2,5824.77,1181,1,19,12,7
0,0,7.13691,194.472,194.472,17368.4,-2.24328,1179,0.5,2,653.135,1183,1,9,4,5
0,0,104.661,8252.81,5453.63,132236,-2.34468,1179,0.5,2,0,4294967295,0,9,9,0
0,0,42.9681,11722.8,3755.35,1782.49,-2.34468,1179,0.5,2,0,4294967295,0,9,9,0
0,0,253.535,76879.9,14314.5,1.07949e+06,-2.34468,1172,0.5,2,0,4294967295,0,16,16,0
0,0,154.4,92885.6,92885.6,3042.44,-2.34468,1159,0.5,2,102354,1181,1,29,22,7
0,0,7.13691,194.472,194.472,16.3429,-2.24328,1181,0.5,2,337.859,1186,1,7,5,2
0,0,1.56017,1193.96,273.878,603304,-2.34468,1181,0.5,2,0,4294967295,0,7,7,0
0,0,1613.12,22423.5,9881.39,18908.7,-2.20265,1182,0.5,2,0,4294967295,0,6,6,0
0,0,7.11867,176.009,176.009,575.985,-2.24328,1182,0.5,2,189.5,1187,1,6,5,1
0,0,3.08418,530.063,235.273,108890,-2.34468,1182,0.5,2,0,4294967295,0,6,6,0
