FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,2.34678e+09,1.20356e+08
0,0.1,1,9.3879e+09,6.38572e+08
0,1,10,5.93889e+09,9.98749e+08
0,10,100,6.69596e+08,2.2702e+09
0,100,1000,8.02691e+07,1.78535e+09
0,1000,10000,100126,4.16677e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1.01102e+08,8.08334e+08
1,100,1000,2.10339e+06,5.7896e+07
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,1.79164e+08,7.35569e+06
2,0.1,1,2.31262e+09,2.59727e+08
2,1,10,7.32975e+08,3.61702e+08
2,10,100,1.69258e+08,5.92988e+08
2,100,1000,3.63146e+06,1.75796e+07
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,1.09673e+12,8.14042e+07
3,0.01,0.1,1.75745e+10,9.19282e+06
3,0.1,1,4.79456e+07,2.16767e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,9.05063e+07,1.46717e+06
4,0.1,1,1.04604e+08,4.36878e+06
4,1,10,214425,231543
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.65484e+08,540887
5,0.01,0.1,4.33028e+10,4.89163e+07
5,0.1,1,8.77262e+07,4.57446e+06
5,1,10,356434,62782
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,3.39154e+09,2.9397e+07
6,0.1,1,1.76254e+09,4.58721e+07
6,1,10,1.32855e+08,2.75381e+07
6,10,100,2.15424e+06,4.49622e+06
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,2.54776e+08,6.04083e+06
7,0.1,1,1.36465e+09,7.90154e+07
7,1,10,8.04623e+08,1.60689e+08
7,10,100,2.74095e+07,1.25341e+08
7,100,1000,43957.2,1.04829e+06
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,2.43754e+09,3.06874e+07
8,0.1,1,1.38734e+09,4.91736e+07
8,1,10,6.15188e+07,1.58562e+07
8,10,100,434073,1.21402e+06
8,100,1000,0,0
8,1000,10000,0,0
