"var","x","y"
19.7344264984131,-0.75,46.25
19.5295085906982,-0.25,46.25
19.3442630767822,0.25,46.25
19.3868846893311,0.75,46.25
19.1377048492432,1.25,46.25
18.6836071014404,1.75,46.25
18.5409832000732,2.25,46.25
18.4901638031006,2.75,46.25
18.8950824737549,3.25,46.25
18.9622955322266,3.75,46.25
19.1377048492432,4.25,46.25
19.8196716308594,4.75,46.25
20.1278686523438,5.25,46.25
17.4016399383545,5.75,46.25
19,-0.75,46.75
19.1475410461426,-0.25,46.75
19.0967216491699,0.25,46.75
19.5377044677734,0.75,46.75
19.5836067199707,1.25,46.75
19.4311485290527,1.75,46.75
19.4803276062012,2.25,46.75
19.4098358154297,2.75,46.75
19.4803276062012,3.25,46.75
19.3573780059814,3.75,46.75
19.032787322998,4.25,46.75
19.9032783508301,4.75,46.75
20.3065567016602,5.25,46.75
18.4852466583252,5.75,46.75
19.0229511260986,-0.75,47.25
19.2819671630859,-0.25,47.25
19.326229095459,0.25,47.25
19.370491027832,0.75,47.25
19.4147548675537,1.25,47.25
19.5590171813965,1.75,47.25
19.6016387939453,2.25,47.25
19.4901638031006,2.75,47.25
19.168851852417,3.25,47.25
19.044261932373,3.75,47.25
18.4180335998535,4.25,47.25
19.3918037414551,4.75,47.25
19.8983612060547,5.25,47.25
19.370491027832,5.75,47.25
18.71311378479,-0.75,47.75
18.9508190155029,-0.25,47.75
18.9049186706543,0.25,47.75
18.9442615509033,0.75,47.75
18.9934425354004,1.25,47.75
19.2327861785889,1.75,47.75
19.4688529968262,2.25,47.75
19.5852451324463,2.75,47.75
19.4606552124023,3.25,47.75
19.3360652923584,3.75,47.75
18.8049182891846,4.25,47.75
18.7901630401611,4.75,47.75
18.6147537231445,5.25,47.75
19.0786876678467,5.75,47.75
17.8245906829834,-0.75,48.25
17.7508201599121,-0.25,48.25
18.3934421539307,0.25,48.25
18.0229511260986,0.75,48.25
18.2573776245117,1.25,48.25
18.8065567016602,1.75,48.25
19.370491027832,2.25,48.25
19.7967205047607,2.75,48.25
19.5590171813965,3.25,48.25
19.326229095459,3.75,48.25
19.3049182891846,4.25,48.25
19.0885238647461,4.75,48.25
18.6393451690674,5.25,48.25
18.5032787322998,5.75,48.25
16.9229507446289,-0.75,48.75
17.0540981292725,-0.25,48.75
17.2885246276855,0.25,48.75
17.4213104248047,0.75,48.75
18.0508193969727,1.25,48.75
18.6803283691406,1.75,48.75
19.6639347076416,2.25,48.75
19.7081966400146,2.75,48.75
19.0573768615723,3.25,48.75
18.831148147583,3.75,48.75
18.7065582275391,4.25,48.75
18.8901634216309,4.75,48.75
18.359016418457,5.25,48.75
18.2377052307129,5.75,48.75
