"var","x","y"
19.629508972168,-0.75,46.25
19.3245906829834,-0.25,46.25
19.1278686523438,0.25,46.25
19.1606559753418,0.75,46.25
18.8999996185303,1.25,46.25
18.347541809082,1.75,46.25
18.1934432983398,2.25,46.25
18.2245903015137,2.75,46.25
18.532787322998,3.25,46.25
18.5377044677734,3.75,46.25
18.6065578460693,4.25,46.25
19.2655735015869,4.75,46.25
19.5393447875977,5.25,46.25
16.7426223754883,5.75,46.25
18.8819675445557,-0.75,46.75
18.9131145477295,-0.25,46.75
18.955738067627,0.25,46.75
19.2737712860107,0.75,46.75
19.2180328369141,1.25,46.75
19.0557384490967,1.75,46.75
19.2098369598389,2.25,46.75
19.044261932373,2.75,46.75
19.1065578460693,3.25,46.75
18.9688529968262,3.75,46.75
18.532787322998,4.25,46.75
19.3803272247314,4.75,46.75
19.6377048492432,5.25,46.75
17.8655738830566,5.75,46.75
18.8803272247314,-0.75,47.25
19.0196723937988,-0.25,47.25
19.0540981292725,0.25,47.25
19.1836071014404,0.75,47.25
19.1131153106689,1.25,47.25
19.2655735015869,1.75,47.25
19.3032779693604,2.25,47.25
19.0852451324463,2.75,47.25
18.7344264984131,3.25,47.25
18.5918025970459,3.75,47.25
17.9377040863037,4.25,47.25
18.7803287506104,4.75,47.25
19.2754096984863,5.25,47.25
18.8508205413818,5.75,47.25
18.5622959136963,-0.75,47.75
18.6786880493164,-0.25,47.75
18.6114749908447,0.25,47.75
18.640983581543,0.75,47.75
18.7901630401611,1.25,47.75
18.9131145477295,1.75,47.75
19.1590156555176,2.25,47.75
19.2606563568115,2.75,47.75
19.1114749908447,3.25,47.75
18.9606552124023,3.75,47.75
18.3983612060547,4.25,47.75
18.3622951507568,4.75,47.75
18.1754093170166,5.25,47.75
18.532787322998,5.75,47.75
17.7491798400879,-0.75,48.25
17.5737705230713,-0.25,48.25
18.0852451324463,0.25,48.25
17.8114757537842,0.75,48.25
18.0426235198975,1.25,48.25
18.5688533782959,1.75,48.25
19.0262298583984,2.25,48.25
19.4426231384277,2.75,48.25
19.185245513916,3.25,48.25
18.9327869415283,3.75,48.25
18.8950824737549,4.25,48.25
18.6590156555176,4.75,48.25
18.2868843078613,5.25,48.25
18.0491809844971,5.75,48.25
16.9393444061279,-0.75,48.75
16.9508190155029,-0.25,48.75
17.2754096984863,0.25,48.75
17.3983612060547,0.75,48.75
18.0147533416748,1.25,48.75
18.5311470031738,1.75,48.75
19.2885246276855,2.25,48.75
19.4229507446289,2.75,48.75
18.7639350891113,3.25,48.75
18.5229511260986,3.75,48.75
18.3803272247314,4.25,48.75
18.5426235198975,4.75,48.75
18.0016384124756,5.25,48.75
17.8688526153564,5.75,48.75
