"var","x","y"
9.55737686157227,-0.75,46.25
10.8524589538574,-0.25,46.25
11.7426233291626,0.25,46.25
12.0426225662231,0.75,46.25
12.1032781600952,1.25,46.25
12.1590166091919,1.75,46.25
12.3245906829834,2.25,46.25
12.4262294769287,2.75,46.25
12.9360656738281,3.25,46.25
12.5688524246216,3.75,46.25
11.90491771698,4.25,46.25
11.4229507446289,4.75,46.25
11.606556892395,5.25,46.25
11.3967208862305,5.75,46.25
10.1622953414917,-0.75,46.75
11.0852460861206,-0.25,46.75
11.8000001907349,0.25,46.75
12.0213117599487,0.75,46.75
12.1836061477661,1.25,46.75
12.1393442153931,1.75,46.75
12.0688524246216,2.25,46.75
12.2180328369141,2.75,46.75
12.5590162277222,3.25,46.75
12.3032789230347,3.75,46.75
11.7311477661133,4.25,46.75
11.5016393661499,4.75,46.75
11.5737705230713,5.25,46.75
11.3918037414551,5.75,46.75
10.8901634216309,-0.75,47.25
11.3950824737549,-0.25,47.25
11.7049179077148,0.25,47.25
11.8754100799561,0.75,47.25
12.0360651016235,1.25,47.25
11.9868850708008,1.75,47.25
11.8213109970093,2.25,47.25
11.8573770523071,2.75,47.25
12.0016393661499,3.25,47.25
11.8344259262085,3.75,47.25
11.421311378479,4.25,47.25
11.2918033599854,4.75,47.25
11.173770904541,5.25,47.25
11.1672134399414,5.75,47.25
10.9983606338501,-0.75,47.75
11.3098363876343,-0.25,47.75
11.4311475753784,0.25,47.75
11.516393661499,0.75,47.75
11.8016395568848,1.25,47.75
11.8606557846069,1.75,47.75
11.483606338501,2.25,47.75
11.4147539138794,2.75,47.75
11.545901298523,3.25,47.75
11.7229509353638,3.75,47.75
11.4114751815796,4.25,47.75
11.2836065292358,4.75,47.75
10.9573774337769,5.25,47.75
11.0524587631226,5.75,47.75
10.6278686523438,-0.75,48.25
10.7393445968628,-0.25,48.25
10.9639348983765,0.25,48.25
11.0836067199707,0.75,48.25
11.2836065292358,1.25,48.25
11.280327796936,1.75,48.25
10.6901636123657,2.25,48.25
10.8229503631592,2.75,48.25
11.2081966400146,3.25,48.25
11.4426231384277,3.75,48.25
11.6032791137695,4.25,48.25
11.4721307754517,4.75,48.25
11.2508192062378,5.25,48.25
11.0213117599487,5.75,48.25
9.60655784606934,-0.75,48.75
9.93770503997803,-0.25,48.75
9.87541007995605,0.25,48.75
10.0918035507202,0.75,48.75
10.2278690338135,1.25,48.75
10.0901641845703,1.75,48.75
9.42950820922852,2.25,48.75
9.9967212677002,2.75,48.75
10.7295083999634,3.25,48.75
11.2508192062378,3.75,48.75
11.6147537231445,4.25,48.75
11.673770904541,4.75,48.75
11.2475414276123,5.25,48.75
11.0081968307495,5.75,48.75
