Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
40469.5,2,100,H,Ecto,474287
40469.5,2,1000,H,Ecto,18895
40469.5,2,10000,H,Ecto,6182.69
40469.5,2,1000,H,Endo,2.78025
40469.5,2,10000,H,Endo,2.22188e+06
40469.5,2,100,O,Ecto,490537
40469.5,2,1000,O,Ecto,684272
40469.5,2,1000,C,Ecto,264218
12554.2,2,100,H,Ecto,6.73913e+06
12554.2,2,1000,H,Ecto,588029
12554.2,2,10000,H,Ecto,121896
12554.2,2,1000,H,Endo,80.2251
12554.2,2,10000,H,Endo,4.15727e+07
12554.2,2,100,O,Ecto,4.43148e+06
12554.2,2,1000,O,Ecto,1.17486e+07
12554.2,2,1000,C,Ecto,4.82488e+06
40737,2,10,H,Ecto,1224.24
40737,2,100,H,Ecto,4.13021e+07
40737,2,1000,H,Ecto,638271
40737,2,100000,H,Endo,651555
40737,2,10,O,Ecto,4329.32
40737,2,100,O,Ecto,1.06464e+07
40737,2,1000,O,Ecto,9.95369e+06
40737,2,10000,O,Ecto,1807.82
40737,2,100,C,Ecto,6.16611e+06
40737,2,1000,C,Ecto,3.23963e+07
40737,2,10000,C,Ecto,2.97718e+07
13560.4,2,10,H,Ecto,10.0888
13560.4,2,100,H,Ecto,143.172
13560.4,2,1000,H,Ecto,9.27174
13560.4,2,10000,H,Ecto,2.84597e-05
13560.4,2,10000,H,Endo,105.968
13560.4,2,10,O,Ecto,1.51131
13560.4,2,100,O,Ecto,2500.55
13560.4,2,1000,O,Ecto,1503.14
13560.4,2,100,C,Ecto,20.8793
13560.4,2,1000,C,Ecto,157.224
13560.4,2,10000,C,Ecto,1.33322
12642.7,2,100,H,Ecto,171.071
12642.7,2,1000,H,Ecto,1765.44
12642.7,2,1000,H,Endo,511.138
12642.7,2,10000,H,Endo,1465.04
12642.7,2,100,O,Ecto,10.5221
12642.7,2,1000,O,Ecto,53.2237
12642.7,2,10000,O,Ecto,2.90087e-05
12642.7,2,10000,O,Endo,497.86
12642.7,2,100,C,Ecto,0.0129692
12642.7,2,1000,C,Ecto,258.073
12642.7,2,10000,C,Ecto,40.4536
46505.6,2,100,H,Ecto,1492.45
46505.6,2,1000,H,Ecto,2.35811e+07
46505.6,2,1000,H,Endo,3.31443e+07
46505.6,2,10000,H,Endo,1.01447e+08
46505.6,2,1000,O,Ecto,24565
46505.6,2,10000,O,Ecto,43.6873
46505.6,2,10000,O,Endo,1.07677e+07
46505.6,2,1000,C,Ecto,1.99521e+06
46505.6,2,10000,C,Ecto,172615
22033.1,2,100,H,Ecto,4446.42
22033.1,2,1000,H,Ecto,4135.39
22033.1,2,1000,H,Endo,1.1457
22033.1,2,10000,H,Endo,16038.4
22033.1,2,10,O,Ecto,0.472317
22033.1,2,100,O,Ecto,1338.53
22033.1,2,1000,O,Ecto,2489.92
22033.1,2,10000,O,Ecto,2.56386e-05
22033.1,2,10000,O,Endo,8.2076
22033.1,2,100,C,Ecto,48.3263
22033.1,2,1000,C,Ecto,21.8962
22033.1,2,10000,C,Ecto,318.906
46505.6,2,10,H,Ecto,30871.6
46505.6,2,100,H,Ecto,5.08765e+07
46505.6,2,1000,H,Ecto,6.13805e+07
46505.6,2,1000,H,Endo,0.000832062
46505.6,2,10000,H,Endo,3.1374e+08
46505.6,2,10,O,Ecto,28407.5
46505.6,2,100,O,Ecto,1.38455e+07
46505.6,2,1000,O,Ecto,5.25083e+07
46505.6,2,10000,O,Ecto,0.677277
46505.6,2,100,C,Ecto,2.55591e+06
46505.6,2,1000,C,Ecto,16247.8
46505.6,2,10000,C,Ecto,2.00252e+06
12642.7,2,10,H,Ecto,494.209
12642.7,2,100,H,Ecto,165019
12642.7,2,1000,H,Ecto,229117
12642.7,2,10000,H,Endo,687268
12642.7,2,10,O,Ecto,462.569
12642.7,2,100,O,Ecto,67474.2
12642.7,2,1000,O,Ecto,171835
12642.7,2,10000,O,Ecto,0.00390657
12642.7,2,10,C,Ecto,3.53881
12642.7,2,100,C,Ecto,25170.9
12642.7,2,1000,C,Ecto,156.342
12642.7,2,10000,C,Ecto,3196.39
11818.2,2,100,H,Ecto,133115
11818.2,2,1000,H,Ecto,1.0019e+06
11818.2,2,1000,H,Endo,8409.78
11818.2,2,10000,H,Endo,371567
11818.2,2,100000,H,Endo,1.80591e+06
11818.2,2,100,O,Ecto,5029.71
11818.2,2,1000,O,Ecto,308305
11818.2,2,10000,O,Endo,713328
11818.2,2,100,C,Ecto,96236.8
11818.2,2,1000,C,Ecto,756748
11818.2,2,10000,C,Ecto,89.5847
34332.4,2,100,H,Ecto,1117.96
34332.4,2,1000,H,Ecto,278344
34332.4,2,10000,H,Ecto,284.626
34332.4,2,1000,H,Endo,2.22575e+06
34332.4,2,10000,H,Endo,3.8209e+06
34332.4,2,100000,H,Endo,1.03909e+06
34332.4,2,100,O,Ecto,76.9777
34332.4,2,1000,O,Ecto,578068
34332.4,2,10000,O,Endo,4.48222e+06
34332.4,2,1000,C,Ecto,1.81331e+07
34332.4,2,10000,C,Ecto,16272.8
21864.7,2,100,H,Ecto,77070.7
21864.7,2,1000,H,Ecto,2.15219e+06
21864.7,2,1000,H,Endo,420344
21864.7,2,10000,H,Endo,4.26149e+06
21864.7,2,100000,H,Endo,6.56537e+06
21864.7,2,100,O,Ecto,3436.43
21864.7,2,1000,O,Ecto,1.31068e+06
21864.7,2,10000,O,Endo,5.4056e+06
21864.7,2,100,C,Ecto,22991.2
21864.7,2,1000,C,Ecto,1.42286e+07
21864.7,2,10000,C,Ecto,7930.09
40737,2,100,H,Ecto,840735
40737,2,1000,H,Ecto,2.09914e+07
40737,2,1000,H,Endo,7.27427e+06
40737,2,10000,H,Endo,8.3005e+07
40737,2,100000,H,Endo,1.22498e+08
40737,2,100,O,Ecto,51649.7
40737,2,1000,O,Ecto,2.55952e+07
40737,2,10000,O,Endo,1.04935e+08
40737,2,100,C,Ecto,200366
40737,2,1000,C,Ecto,3.55617e+08
40737,2,10000,C,Ecto,191651
11609,2,10,H,Ecto,1.68763e+07
11609,2,100,H,Ecto,5.29846e+07
11609,2,1000,H,Ecto,3.09616e+07
11609,2,1000,H,Endo,0.790392
11609,2,100000,H,Endo,1.75292e+06
11609,2,100,O,Ecto,2.5683e+07
11609,2,1000,O,Ecto,288201
11609,2,100,C,Ecto,1.82603e+07
20910,2,10,H,Ecto,2.22583e+06
20910,2,100,H,Ecto,5.25213e+07
20910,2,1000,H,Ecto,3.97897e+07
20910,2,1000,H,Endo,13.9258
20910,2,100000,H,Endo,1.28126e+07
20910,2,100,O,Ecto,8.816e+06
20910,2,1000,O,Ecto,106223
20910,2,10000,O,Endo,14526
20910,2,100,C,Ecto,5.23403e+07
34332.4,2,100,H,Ecto,1.80964e+07
34332.4,2,1000,H,Ecto,1.45229e+08
34332.4,2,1000,H,Endo,420601
34332.4,2,10000,H,Endo,2.77556e+07
34332.4,2,100000,H,Endo,2.06368e+08
34332.4,2,100,O,Ecto,580427
34332.4,2,1000,O,Ecto,2.99922e+07
34332.4,2,10000,O,Endo,6.10026e+07
34332.4,2,100,C,Ecto,1.44615e+07
34332.4,2,1000,C,Ecto,5.41834e+07
34332.4,2,10000,C,Ecto,6276.63
30222,2,100,H,Ecto,28137.2
30222,2,1000,H,Ecto,128880
30222,2,1000,H,Endo,1.3089e+07
30222,2,10000,H,Endo,1.06971e+06
30222,2,100000,H,Endo,3667.56
30222,2,100,O,Ecto,2.65208
30222,2,1000,O,Ecto,161668
30222,2,10000,O,Endo,2330.46
30222,2,1000,C,Ecto,1.67042e+07
30222,2,10000,C,Ecto,2.96435e+07
12363.9,2,100,H,Ecto,1.20436e+06
12363.9,2,1000,H,Ecto,23354.6
12363.9,2,10,O,Ecto,26295.9
12363.9,2,100,O,Ecto,2.45202e+06
12363.9,2,1000,O,Ecto,1846.55
12363.9,2,10000,O,Ecto,8.44572
12363.9,2,100,C,Ecto,17918.2
12363.9,2,1000,C,Ecto,209971
12363.9,2,10000,C,Ecto,57647.4
35796.7,2,100,H,Ecto,11.9875
35796.7,2,1000,H,Ecto,993.98
35796.7,2,1000,H,Endo,296411
35796.7,2,10000,H,Endo,20621.3
35796.7,2,100000,H,Endo,22.4386
35796.7,2,100,O,Ecto,0.00428543
35796.7,2,1000,O,Ecto,174.567
35796.7,2,10000,O,Endo,26.1486
35796.7,2,1000,C,Ecto,129477
35796.7,2,10000,C,Ecto,211244
37324,2,100,H,Ecto,1.38348e+06
37324,2,1000,H,Ecto,1.17354e+06
37324,2,1000,H,Endo,828332
37324,2,10000,H,Endo,3.08785e+06
37324,2,100,O,Ecto,18069
37324,2,1000,O,Ecto,1.11338e+06
37324,2,10000,O,Ecto,0.260105
37324,2,10000,O,Endo,3.55072
37324,2,1000,C,Ecto,621581
37324,2,10000,C,Ecto,12538.2
52366.9,2,1000,H,Ecto,8.32427e+06
52366.9,2,10000,H,Ecto,0.52749
52366.9,2,1000,H,Endo,1.33286e+07
52366.9,2,10000,H,Endo,1.03989e+09
52366.9,2,1000,O,Ecto,2.61836e+07
52366.9,2,10000,O,Endo,5.39452e+06
52366.9,2,1000,C,Ecto,117.125
52366.9,2,10000,C,Ecto,2.11484e+07
27106.4,2,100,H,Ecto,22047.7
27106.4,2,1000,H,Ecto,4.43645e+06
27106.4,2,10000,H,Ecto,4.2662e-05
27106.4,2,1000,H,Endo,419146
27106.4,2,10000,H,Endo,1.10878e+07
27106.4,2,1000,O,Ecto,248802
27106.4,2,10000,O,Endo,475062
27106.4,2,1000,C,Ecto,91716.1
27106.4,2,10000,C,Ecto,187654
96044.8,2,1000,H,Ecto,6379.06
96044.8,2,10000,H,Ecto,0.0283845
96044.8,2,1000,H,Endo,33256.6
96044.8,2,10000,H,Endo,4.19766e+06
96044.8,2,1000,O,Ecto,38766.5
96044.8,2,10000,O,Endo,3191.8
96044.8,2,1000,C,Ecto,204.144
96044.8,2,10000,C,Ecto,58082.4
12363.9,2,100,H,Ecto,2.71609e+08
12363.9,2,1000,H,Ecto,5.04861e+08
12363.9,2,1000,H,Endo,452278
12363.9,2,10000,H,Endo,2.22068e+06
12363.9,2,100000,H,Endo,611450
12363.9,2,100,O,Ecto,2.07771e+07
12363.9,2,1000,O,Ecto,1.43922e+07
12363.9,2,100,C,Ecto,22073.8
12363.9,2,1000,C,Ecto,5.42427e+07
12363.9,2,10000,C,Ecto,5.81712e+07
6385.34,2,100,H,Ecto,306299
