Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
12554.2,2,100,H,Ecto,1.77049e+06
12554.2,2,1000,H,Ecto,236853
12554.2,2,10000,H,Ecto,15569.4
12554.2,2,1000,H,Endo,63.2042
12554.2,2,10000,H,Endo,60.3545
12554.2,2,100000,H,Endo,2.37576e+06
12554.2,2,100,O,Ecto,2.8966e+06
12554.2,2,1000,O,Ecto,4.23974e+06
12554.2,2,10000,O,Ecto,2811.43
12554.2,2,10000,O,Endo,124.476
12554.2,2,1000,C,Ecto,2.5664e+06
40737,2,100,H,Ecto,7.5799e+06
40737,2,1000,H,Ecto,172880
40737,2,10000,H,Ecto,35384.1
40737,2,1000,H,Endo,1.39032
40737,2,10000,H,Endo,0.408476
40737,2,100000,H,Endo,63.9267
40737,2,100,O,Ecto,6.57856e+06
40737,2,1000,O,Ecto,7.06732e+06
40737,2,10000,O,Ecto,1375.07
40737,2,100,C,Ecto,13303.1
40737,2,1000,C,Ecto,4.1445e+06
13560.4,2,10,H,Ecto,0.0506557
13560.4,2,100,H,Ecto,131.191
13560.4,2,1000,H,Ecto,24.9751
13560.4,2,10000,H,Ecto,0.0418075
13560.4,2,100,O,Ecto,1116.65
13560.4,2,1000,O,Ecto,962.811
13560.4,2,100,C,Ecto,2.53071
13560.4,2,1000,C,Ecto,32.0023
13560.4,2,10000,C,Ecto,2.79931
46505.6,2,1000,H,Ecto,4.92778e+06
46505.6,2,1000,H,Endo,3.42201e+06
46505.6,2,10000,H,Endo,6.05569e+07
46505.6,2,10000,O,Ecto,0.021703
46505.6,2,10000,O,Endo,1.01329e+07
46505.6,2,1000,C,Ecto,987942
46505.6,2,10000,C,Ecto,884.757
22033.1,2,100,H,Ecto,3421.99
22033.1,2,1000,H,Ecto,4630
22033.1,2,1000,H,Endo,10.5395
22033.1,2,10000,H,Endo,15694.5
22033.1,2,100,O,Ecto,306.376
22033.1,2,1000,O,Ecto,418.097
22033.1,2,10000,O,Ecto,2.50133e-05
22033.1,2,10000,O,Endo,20.3776
22033.1,2,100,C,Ecto,2.8232
22033.1,2,1000,C,Ecto,160.496
22033.1,2,10000,C,Ecto,345.216
46505.6,2,100,H,Ecto,2.11215e+07
