Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
40469.5,2,100,H,Ecto,482304
40469.5,2,1000,H,Ecto,29533.7
40469.5,2,10000,H,Ecto,854.519
40469.5,2,1000,H,Endo,12.1783
40469.5,2,10000,H,Endo,116.565
40469.5,2,100,O,Ecto,319472
40469.5,2,1000,O,Ecto,666129
40469.5,2,10000,O,Endo,11.9994
40469.5,2,1000,C,Ecto,314169
12554.2,2,100,H,Ecto,6.83573e+06
12554.2,2,1000,H,Ecto,530350
12554.2,2,10000,H,Ecto,34692.4
12554.2,2,1000,H,Endo,236.695
12554.2,2,10000,H,Endo,2068.48
12554.2,2,100,O,Ecto,5.1061e+06
12554.2,2,1000,O,Ecto,1.10329e+07
12554.2,2,10000,O,Endo,252.107
12554.2,2,1000,C,Ecto,5.34071e+06
40737,2,100,H,Ecto,2.7224e+07
40737,2,1000,H,Ecto,234261
40737,2,10000,H,Ecto,69777.3
40737,2,1000,H,Endo,1.04801
40737,2,10000,H,Endo,86.7127
40737,2,100,O,Ecto,1.36327e+07
40737,2,1000,O,Ecto,1.67644e+07
40737,2,100,C,Ecto,66399.7
40737,2,1000,C,Ecto,6.88204e+06
13785,2,100,H,Ecto,1.25625e+07
13785,2,1000,H,Ecto,7.10985e+07
13785,2,1000,H,Endo,4.95155e+07
13785,2,10000,H,Endo,1.2188e+07
13785,2,100000,H,Endo,5.4341e+07
13785,2,100,O,Ecto,1.49705e+07
13785,2,1000,O,Ecto,3.10713e+07
13785,2,10000,O,Endo,2.18294e+07
13785,2,100,C,Ecto,63595.9
13785,2,1000,C,Ecto,5.69637e+07
13785,2,10000,C,Ecto,4.00617e+06
13560.4,2,10,H,Ecto,0.878972
13560.4,2,100,H,Ecto,143.037
13560.4,2,1000,H,Ecto,18.9977
13560.4,2,10000,H,Ecto,0.0373868
13560.4,2,10000,H,Endo,80.5237
13560.4,2,10,O,Ecto,0.962475
13560.4,2,100,O,Ecto,2996.65
13560.4,2,1000,O,Ecto,1834.89
13560.4,2,100,C,Ecto,8.78099
13560.4,2,1000,C,Ecto,97.3486
13560.4,2,10000,C,Ecto,1.95814
12642.7,2,100,H,Ecto,154.896
12642.7,2,1000,H,Ecto,1381.66
12642.7,2,1000,H,Endo,685.789
12642.7,2,10000,H,Endo,1095.86
12642.7,2,100,O,Ecto,10.3581
12642.7,2,1000,O,Ecto,0.0949061
12642.7,2,10000,O,Ecto,2.6614e-05
12642.7,2,10000,O,Endo,490.707
12642.7,2,100,C,Ecto,0.123935
12642.7,2,1000,C,Ecto,236.783
12642.7,2,10000,C,Ecto,40.2885
46505.6,2,100,H,Ecto,1414.36
46505.6,2,1000,H,Ecto,1.81406e+07
46505.6,2,1000,H,Endo,9.71592e+06
46505.6,2,10000,H,Endo,9.52705e+07
46505.6,2,10000,O,Ecto,0.0410573
46505.6,2,10000,O,Endo,1.32438e+07
46505.6,2,1000,C,Ecto,1.90673e+06
46505.6,2,10000,C,Ecto,1708.08
22033.1,2,100,H,Ecto,6428.9
22033.1,2,1000,H,Ecto,4946.34
22033.1,2,1000,H,Endo,1.90718e-06
22033.1,2,10000,H,Endo,47013.5
22033.1,2,10,O,Ecto,0.253318
22033.1,2,100,O,Ecto,1969.88
22033.1,2,1000,O,Ecto,925.512
22033.1,2,10000,O,Ecto,0.0467887
22033.1,2,10000,O,Endo,21.3521
22033.1,2,100,C,Ecto,40.4002
22033.1,2,1000,C,Ecto,217.141
22033.1,2,10000,C,Ecto,434.29
46505.6,2,100,H,Ecto,6.01298e+07
46505.6,2,1000,H,Ecto,4.86916e+07
46505.6,2,10000,H,Endo,2.75931e+08
46505.6,2,10,O,Ecto,13319.5
46505.6,2,100,O,Ecto,1.50641e+07
46505.6,2,1000,O,Ecto,1.83093e+07
46505.6,2,10000,O,Ecto,1674.75
46505.6,2,100,C,Ecto,1.84094e+06
46505.6,2,1000,C,Ecto,1.00148e+06
46505.6,2,10000,C,Ecto,2.33805e+06
12642.7,2,10,H,Ecto,167.772
12642.7,2,100,H,Ecto,177093
12642.7,2,1000,H,Ecto,184875
12642.7,2,10000,H,Endo,504207
12642.7,2,10,O,Ecto,0.425989
12642.7,2,100,O,Ecto,47045.2
12642.7,2,1000,O,Ecto,120462
12642.7,2,10000,O,Ecto,9.33893
12642.7,2,100,C,Ecto,12388.8
12642.7,2,1000,C,Ecto,1213.76
12642.7,2,10000,C,Ecto,4590.97
11818.2,2,100,H,Ecto,85291.6
11818.2,2,1000,H,Ecto,822759
11818.2,2,1000,H,Endo,6233.84
11818.2,2,10000,H,Endo,291621
11818.2,2,100000,H,Endo,1.49119e+06
11818.2,2,100,O,Ecto,2345.26
11818.2,2,1000,O,Ecto,259967
11818.2,2,10000,O,Endo,537049
11818.2,2,100,C,Ecto,57622.8
11818.2,2,1000,C,Ecto,654262
11818.2,2,10000,C,Ecto,477.894
34332.4,2,100,H,Ecto,569.085
34332.4,2,1000,H,Ecto,188372
34332.4,2,10000,H,Ecto,150.375
34332.4,2,1000,H,Endo,1.54687e+06
34332.4,2,10000,H,Endo,2.63931e+06
34332.4,2,100000,H,Endo,1.33217e+06
34332.4,2,100,O,Ecto,38.2883
34332.4,2,1000,O,Ecto,399922
34332.4,2,10000,O,Endo,3.18158e+06
