GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,37743.9,558503,0,0,0
0,0,19926.1,2.68898e+08,0,0,0
0,0,13652.5,6.68108e+07,0,0,0
0,0,7991.54,6.27729e+06,0,0,0
0,0,114892,3.37112e+06,0,0,0
0,0,71665.9,6.55313e+08,0,0,0
0,0,110006,523432,0,0,0
0,0,9016.11,519046,0,0,0
0,0,103367,1.21464e+07,0,0,0
0,0,13652.5,6.09985e+08,0,0,0
0,0,40402.5,0,0,0,0
0,0,103367,0,0,0,0
0,0,17562,1.83237e+09,0,0,0
0,2,12554.2,1.35851e+09,7.54098e+07,9.8353e+07,2.40546e+07
0,2,40737,8.37558e+07,1.49096e+07,2.52831e+07,3.27817e+06
0,3,430.716,2.28166e+08,0,0,0
0,3,4.55732,1.8208e+07,0,0,0
0,3,58.804,0,0,0,0
0,5,720.111,1.01695e+08,1.04621e+07,1.96597e+07,3.25098e+06
0,5,100.554,5.05955e+07,18896.7,0,0
0,6,1343.66,9.64307e+07,0,0,0
0,6,164.609,3.73029e+07,0,0,0
0,6,921.832,1.72651e+07,0,0,0
0,6,20415.4,6.66029e+06,0,0,0
0,6,104.887,1.36574e+06,0,0,0
0,6,255.117,5.73999e+07,0,0,0
0,6,841.207,5.52966e+07,0,0,0
0,6,40.3843,4.91439e+06,0,0,0
0,6,10893.6,7.38174e+06,0,0,0
0,6,951.298,2.90692e+08,0,0,0
0,6,178.171,1.28746e+07,0,0,0
0,6,11299.7,1.07825e+06,0,0,0
0,6,1844.71,5.64054e+07,0,0,0
0,6,1347.27,9.2396e+07,0,0,0
0,6,367.415,1.21505e+07,0,0,0
0,6,471.724,7.10269e+07,0,0,0
0,6,2366.45,4.48264e+06,0,0,0
0,6,1306.29,2.8901e+07,0,0,0
0,6,108.654,5.86504e+06,0,0,0
0,6,157.321,2.84893e+07,0,0,0
0,6,8718.16,3.12957e+06,0,0,0
0,6,169.392,1.33555e+07,0,0,0
0,6,105.725,7.45279e+06,0,0,0
0,6,921.832,2.23425e+07,0,0,0
0,6,348.603,6.72716e+07,0,0,0
0,6,1436.83,2.25954e+07,0,0,0
0,6,89.6676,64993.3,0,0,0
0,6,40.0309,4.28482e+07,0,0,0
0,6,255.117,0,0,0,0
0,6,41.2567,0,0,0,0
0,6,178.62,0,0,0,0
0,6,845.561,0,0,0,0
0,6,1288.75,0,0,0,0
0,6,369.117,0,0,0,0
0,6,92.9363,0,0,0,0
0,6,113.338,0,0,0,0
0,7,1125.42,0,861092,3.1888e+06,215447
0,7,4435.61,0,9.67536e+06,2.39789e+07,1.1059e+06
0,7,93.1332,0,2625.85,9212.14,3.47871
0,7,458.529,0,7.55651e+06,1.11847e+07,2.10749e+06
0,7,4155.31,0,2.36626e+07,9.95897e+07,2.63361e+06
0,7,321.955,0,9.58171e+06,2.05634e+07,1.00149e+06
0,7,1812.66,0,1.42481e+07,6.4962e+07,1.27778e+07
0,7,670.398,0,52065.8,83619.4,24.1826
0,7,1186.73,0,1.90244e+07,3.27636e+07,595.339
0,7,20945.4,0,1.62202e+06,3.85586e+06,425161
0,7,46700.1,0,2.79331e+07,4.49311e+07,8.4368e+06
0,7,7131.14,0,9.06832e+06,1.47145e+07,2.02579e+06
0,7,4435.61,0,1.61368e+07,6.52421e+07,1.35003e+07
0,7,6507.51,0,1.30429e+07,5.61594e+07,1612.35
0,7,1947.95,0,0,0,0
0,7,1125.42,0,0,0,0
0,8,5847.55,458769,163285,165013,21514.4
0,8,1829.43,1.47033e+07,5.16339e+06,1.66677e+07,711736
0,8,129.752,403376,79656.4,102495,3354.8
0,8,2201.74,1.58729e+07,6.54263e+06,1.56495e+07,792439
0,8,627.46,4.0517e+06,339484,1.62997e+06,169603
0,8,328.041,1.0799e+08,4.98574e+06,1.38943e+07,3.81085e+06
0,8,183.494,4.62804e+06,324545,935391,138851
0,8,1789.71,7.8048e+07,4.94817e+06,7.98946e+06,2.50423e+06
0,8,763.446,1.00474e+07,631412,2.08371e+06,291626
0,8,59.6695,1.72223e+07,4.92455e+06,1.31366e+07,3006.71
0,8,774.172,1.27152e+08,1.60668e+07,2.86889e+07,6.16557e+06
0,8,5847.55,3.23428e+08,3.12961e+07,6.42377e+07,1.57698e+07
0,8,63.1116,4.65253e+06,1.05764e+06,1.81428e+06,0
0,8,352.616,1.22488e+07,3.26941e+06,1.10649e+07,38.1123
0,8,150.814,3.99754e+07,1.43683e+07,2.20575e+07,22838.7
0,8,5847.55,3.38504e+06,1.01057e+06,1.15512e+06,2649.45
0,8,66.1325,1.64491e+07,663640,138855,0
0,8,184.866,4.75185e+06,1.79659e+06,2.18268e+06,0
0,8,2380.61,3.41551e+07,1.5035e+07,2.90203e+07,2656.63
0,8,762.282,6.27451e+07,8.91119e+06,1.37174e+07,228624
0,8,129.143,1912.3,0.162338,0,0
0,8,576.091,4.24058e+07,1.03497e+07,3.3288e+07,264.956
0,8,1829.43,3.99684e+07,1.07823e+07,2.60189e+06,0
0,8,191.167,6.35509e+06,541691,162511,0
0,8,2227.64,2.11466e+07,5.4054e+06,4.91223e+06,0
0,8,285.289,8.82859e+07,4.84465e+06,551127,0
0,8,6176.54,0,0,0,0
0,8,648.802,0,0,0,0
0,8,59.7592,0,0,0,0
1,0,26741,2.12865e+08,0,0,0
1,0,17624.4,7.47169e+08,0,0,0
1,0,97360.7,1.4448e+08,0,0,0
1,0,15232.5,3.73004e+09,0,0,0
1,0,89413.3,7.82135e+07,0,0,0
1,0,2993.62,118277,0,0,0
