GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,37743.9,316879,0,0,0
0,0,19926.1,1.96049e+08,0,0,0
0,0,13652.5,4.41609e+07,0,0,0
0,0,7991.54,8.18921e+06,0,0,0
0,0,114892,4.01888e+06,0,0,0
0,0,71665.9,4.58983e+08,0,0,0
0,0,110006,732546,0,0,0
0,0,9016.11,729972,0,0,0
0,0,103367,9.28927e+06,0,0,0
0,0,13652.5,7.60573e+08,0,0,0
0,0,103367,3.99487e+07,0,0,0
0,0,17562,2.19424e+09,0,0,0
0,0,126725,3.05671e+09,0,0,0
0,2,12554.2,1.34845e+09,2.065e+08,2.55182e+08,4.65988e+07
0,2,40737,1.0042e+08,2.48631e+07,2.94571e+07,4.3611e+06
0,2,13560.4,38630.9,61606.1,9335.56,582.471
0,3,430.716,7.09384e+07,0,0,0
0,3,4.55732,1.27992e+07,0,0,0
0,3,58.804,4.13073e+07,0,0,0
0,5,720.111,6.68432e+07,8.97778e+06,7.33968e+06,1.23572e+06
0,5,100.554,1.81197e+07,33358.9,222.228,0
0,6,1343.66,2.80457e+07,0,0,0
0,6,164.609,1.0082e+07,0,0,0
0,6,921.832,4.84494e+06,0,0,0
0,6,20415.4,3.54805e+06,0,0,0
0,6,104.887,8.47805e+06,0,0,0
0,6,255.117,1.53784e+07,0,0,0
0,6,841.207,1.15234e+07,0,0,0
0,6,40.3843,831729,0,0,0
0,6,10893.6,4.49036e+06,0,0,0
0,6,951.298,1.5162e+08,0,0,0
0,6,178.171,8.58091e+06,0,0,0
0,6,1844.71,3.74638e+07,0,0,0
0,6,1347.27,6.99825e+07,0,0,0
0,6,367.415,6.51992e+06,0,0,0
0,6,471.724,1.17469e+08,0,0,0
0,6,2366.45,1.65688e+06,0,0,0
0,6,1306.29,2.1258e+07,0,0,0
0,6,108.654,2.65728e+06,0,0,0
0,6,157.321,8.26872e+06,0,0,0
0,6,8718.16,2.04521e+06,0,0,0
0,6,169.392,1.11459e+07,0,0,0
0,6,105.725,2.61843e+06,0,0,0
0,6,921.832,3.13088e+07,0,0,0
0,6,348.603,1.74101e+07,0,0,0
0,6,1436.83,1.56867e+07,0,0,0
0,6,89.6676,11938.1,0,0,0
0,6,40.0309,1.12502e+07,0,0,0
0,6,255.117,2.0508e+07,0,0,0
0,6,41.2567,2.42803e+06,0,0,0
0,6,178.62,3.11448e+07,0,0,0
0,6,845.561,4.29396e+07,0,0,0
0,6,1288.75,2.50767e+07,0,0,0
0,6,369.117,4.96875e+07,0,0,0
0,6,92.9363,17060.5,0,0,0
0,6,113.338,690212,0,0,0
0,6,244.291,0,0,0,0
0,7,1125.42,0,260604,384020,346451
