Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
12554.2,2,100,H,Ecto,1.8023e+07
12554.2,2,1000,H,Ecto,937397
12554.2,2,10000,H,Ecto,396619
12554.2,2,1000,H,Endo,183.771
12554.2,2,10000,H,Endo,1.11692e+06
12554.2,2,100000,H,Endo,19.8013
12554.2,2,100,O,Ecto,1.45682e+07
12554.2,2,1000,O,Ecto,2.98982e+07
12554.2,2,10000,O,Ecto,208.867
12554.2,2,10000,O,Endo,440.919
12554.2,2,1000,C,Ecto,2.20004e+07
40737,2,100,H,Ecto,5.01294e+06
40737,2,1000,H,Ecto,21038.1
40737,2,10000,H,Ecto,15828.9
40737,2,1000,H,Endo,0.526456
40737,2,10000,H,Endo,641528
40737,2,100000,H,Endo,1.80467
40737,2,100,O,Ecto,4.3339e+06
40737,2,1000,O,Ecto,5.29808e+06
40737,2,10000,O,Ecto,516.65
40737,2,100,C,Ecto,7686.94
40737,2,1000,C,Ecto,6.62516e+06
720.111,5,10,H,Ecto,449343
720.111,5,100,H,Ecto,7.20692e+06
720.111,5,1000,H,Ecto,3.22403e+06
720.111,5,10,O,Ecto,3.69585e+06
720.111,5,100,O,Ecto,4.37341e+06
720.111,5,1000,O,Ecto,9.58811e+06
720.111,5,10,C,Ecto,1.52179
720.111,5,100,C,Ecto,0.818025
720.111,5,1000,C,Ecto,698784
1125.42,7,10,H,Ecto,5853.99
1125.42,7,100,H,Ecto,2.28711e+06
1125.42,7,1000,H,Ecto,138025
1125.42,7,10000,H,Ecto,36.2187
1125.42,7,10000,H,Endo,86874.7
1125.42,7,100000,H,Endo,0.00233248
1125.42,7,10,O,Ecto,7102.18
1125.42,7,100,O,Ecto,2.37558e+06
1125.42,7,1000,O,Ecto,7.95869e+06
1125.42,7,10000,O,Ecto,0.0275112
1125.42,7,10,C,Ecto,0.000786491
1125.42,7,100,C,Ecto,113208
1125.42,7,1000,C,Ecto,58453.2
1947.95,7,10,H,Ecto,12739.7
1947.95,7,100,H,Ecto,1.83073e+06
1947.95,7,1000,H,Ecto,277551
1947.95,7,10000,H,Ecto,13.4108
1947.95,7,10000,H,Endo,30460.8
1947.95,7,100000,H,Endo,0.000360462
1947.95,7,10,O,Ecto,25859.4
1947.95,7,100,O,Ecto,2.5083e+06
1947.95,7,1000,O,Ecto,3.53597e+06
1947.95,7,10,C,Ecto,3.88077
1947.95,7,100,C,Ecto,40721.5
1947.95,7,1000,C,Ecto,30169.7
4435.61,7,100,H,Ecto,7.1794e+06
4435.61,7,1000,H,Ecto,15110.6
4435.61,7,10000,H,Ecto,8702.03
4435.61,7,1000,H,Endo,0.0323502
4435.61,7,10000,H,Endo,1.18895e+06
4435.61,7,100000,H,Endo,8.94558
4435.61,7,100,O,Ecto,6.48502e+06
4435.61,7,1000,O,Ecto,4.69578e+06
4435.61,7,10000,O,Ecto,0.82737
4435.61,7,100,C,Ecto,20500.4
4435.61,7,1000,C,Ecto,4.92709e+06
93.1332,7,10,H,Ecto,526.433
93.1332,7,100,H,Ecto,460.151
93.1332,7,1000,H,Ecto,49.6405
93.1332,7,10,O,Ecto,2226.54
93.1332,7,100,O,Ecto,77.7447
93.1332,7,1000,O,Ecto,73.844
