GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,37743.9,728891,0,0,0
0,0,19926.1,3.10571e+08,0,0,0
0,0,13652.5,8.63375e+07,0,0,0
0,0,7991.54,5.37923e+06,0,0,0
0,0,114892,3.03773e+06,0,0,0
0,0,71665.9,7.70598e+08,0,0,0
0,0,32921.8,6.34886e+06,0,0,0
0,0,110006,447987,0,0,0
0,0,9016.11,429505,0,0,0
0,0,103367,1.37357e+07,0,0,0
0,0,13652.5,0,0,0,0
0,2,12554.2,1.29001e+09,1.43727e+08,7.34795e+07,3.33768e+07
0,2,40737,7.94812e+07,1.49233e+07,1.28975e+07,2.76462e+06
0,3,430.716,2.22362e+08,0,0,0
0,3,56.6736,4.07724e+07,0,0,0
0,3,4.55732,1.1168e+07,0,0,0
0,5,720.111,8.26054e+07,7.53924e+06,9.09294e+06,407082
0,5,100.554,4.12208e+07,788.998,0,0
0,6,1343.66,1.89251e+07,0,0,0
0,6,164.609,4.49073e+07,0,0,0
0,6,921.832,2.04032e+07,0,0,0
0,6,20415.4,5.96029e+06,0,0,0
0,6,104.887,2.0934e+06,0,0,0
0,6,369.117,1.70719e+08,0,0,0
0,6,255.117,6.7632e+07,0,0,0
0,6,841.207,7.02306e+07,0,0,0
0,6,40.3843,6.45875e+06,0,0,0
0,6,10893.6,6.24211e+06,0,0,0
0,6,951.298,2.61306e+08,0,0,0
0,6,178.171,1.15564e+07,0,0,0
0,6,11299.7,867188,0,0,0
0,6,1844.71,4.41781e+07,0,0,0
0,6,1347.27,6.96295e+07,0,0,0
0,6,367.415,1.30144e+07,0,0,0
0,6,104.887,2.37587e+07,0,0,0
0,6,471.724,5.41319e+07,0,0,0
0,6,2366.45,3.86373e+06,0,0,0
0,6,817.387,1.29032e+07,0,0,0
0,6,1306.29,3.17096e+07,0,0,0
0,6,108.654,6.24514e+06,0,0,0
0,6,925.344,2.74194e+07,0,0,0
0,6,157.321,2.52093e+07,0,0,0
0,6,8718.16,2.54928e+06,0,0,0
0,6,169.392,1.20126e+07,0,0,0
0,6,903.981,4.67255e+06,0,0,0
0,6,258.085,2.73866e+07,0,0,0
0,6,105.725,4.76333e+06,0,0,0
0,6,921.832,2.93831e+07,0,0,0
0,6,348.603,5.09689e+07,0,0,0
