"var","x","y"
506.040405273438,-0.75,46.25
410.617645263672,-0.25,46.25
400.821594238281,0.25,46.25
292.091522216797,0.75,46.25
244.600128173828,1.25,46.25
189.751129150391,1.75,46.25
212.844223022461,2.25,46.25
179.918212890625,2.75,46.25
257.657379150391,3.25,46.25
210.292892456055,3.75,46.25
179.861740112305,4.25,46.25
287.162658691406,4.75,46.25
272.625244140625,5.25,46.25
211.818435668945,5.75,46.25
451.335296630859,-0.75,46.75
501.036804199219,-0.25,46.75
525.307678222656,0.25,46.75
381.067321777344,0.75,46.75
360.952270507812,1.25,46.75
419.312042236328,1.75,46.75
371.392974853516,2.25,46.75
316.774780273438,2.75,46.75
231.631057739258,3.25,46.75
209.198486328125,3.75,46.75
181.652938842773,4.25,46.75
297.748016357422,4.75,46.75
279.333557128906,5.25,46.75
219.162048339844,5.75,46.75
544.223083496094,-0.75,47.25
547.661743164062,-0.25,47.25
378.097503662109,0.25,47.25
443.024536132812,0.75,47.25
438.247894287109,1.25,47.25
366.790802001953,1.75,47.25
297.5439453125,2.25,47.25
403.099609375,2.75,47.25
292.186920166016,3.25,47.25
205.508041381836,3.75,47.25
197.751937866211,4.25,47.25
260.830688476562,4.75,47.25
443.841369628906,5.25,47.25
300.614440917969,5.75,47.25
562.343139648438,-0.75,47.75
426.198394775391,-0.25,47.75
396.620391845703,0.25,47.75
497.095855712891,0.75,47.75
510.636138916016,1.25,47.75
370.569488525391,1.75,47.75
312.498565673828,2.25,47.75
442.541229248047,2.75,47.75
424.038055419922,3.25,47.75
453.608917236328,3.75,47.75
357.648315429688,4.25,47.75
321.894958496094,4.75,47.75
318.056610107422,5.25,47.75
259.638488769531,5.75,47.75
362.495574951172,-0.75,48.25
361.846252441406,-0.25,48.25
479.435699462891,0.25,48.25
478.703643798828,0.75,48.25
559.812438964844,1.25,48.25
534.067565917969,1.75,48.25
531.142761230469,2.25,48.25
482.047637939453,2.75,48.25
550.026062011719,3.25,48.25
471.058471679688,3.75,48.25
432.553863525391,4.25,48.25
358.611389160156,4.75,48.25
299.652740478516,5.25,48.25
265.61669921875,5.75,48.25
220.044036865234,-0.75,48.75
325.090911865234,-0.25,48.75
310.527770996094,0.25,48.75
443.354278564453,0.75,48.75
485.754669189453,1.25,48.75
566.256164550781,1.75,48.75
550.990295410156,2.25,48.75
446.868377685547,2.75,48.75
503.472778320312,3.25,48.75
496.085052490234,3.75,48.75
501.470611572266,4.25,48.75
435.545166015625,4.75,48.75
384.780426025391,5.25,48.75
365.983001708984,5.75,48.75
