GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,94241.6,6.76242e+08,0,0,0
0,0,1172.55,159394,0,0,0
0,0,7829.9,1.04675e+07,0,0,0
0,0,17176.9,1.02105e+08,0,0,0
0,0,2889.46,5.03121e+07,0,0,0
0,0,4383.19,7.1174e+08,0,0,0
0,0,530.063,4.40752e+06,0,0,0
0,0,17463.8,7.5925e+07,0,0,0
0,0,193.183,5.7114e+07,0,0,0
0,0,565.152,2.31787e+08,0,0,0
0,0,4468,2.09575e+10,0,0,0
0,0,17176.9,333130,0,0,0
0,0,1172.55,3.47768e+08,0,0,0
0,0,2884,3.41861e+08,0,0,0
0,0,7153.2,4.84871e+08,0,0,0
0,0,528.402,1.09234e+10,0,0,0
0,0,1251.18,2.20969e+09,0,0,0
0,0,94241.6,2.38524e+09,0,0,0
0,0,511.071,6.65361e+09,0,0,0
0,0,1177.9,1.29119e+09,0,0,0
0,0,1214.05,5.41786e+08,0,0,0
0,0,17176.9,1.58568e+08,0,0,0
0,0,543.128,4.61141e+09,0,0,0
0,0,7853.73,2.57171e+08,0,0,0
0,0,4242.93,6.48442e+09,0,0,0
0,0,1172.55,1.81691e+08,0,0,0
0,0,15575.5,3.44457e+08,0,0,0
0,0,530.063,2.27898e+09,0,0,0
0,0,2854.99,2.32011e+09,0,0,0
0,0,2749.03,6.7638e+08,0,0,0
0,0,17705.2,47357,0,0,0
0,2,1202.09,20259.6,901704,2221.78,22687.2
0,2,419.75,25751.2,9.27339e+06,27740.4,3257.14
0,2,3170.09,2.75802e+07,7.59166e+08,2.215e+06,3.90665e+06
0,2,42124.4,182578,208121,8827.49,53.3636
0,2,1147.98,9.60123e+06,4.33939e+08,764365,8.51698e+06
0,2,1283.12,5.35078e+07,3.54441e+09,1.20625e+07,4.61805e+07
0,2,422.687,2.633e+06,7.17891e+08,2.53658e+06,376554
0,2,1277.35,2.42024e+08,3.15936e+08,7.1282e+06,623.87
0,2,419.75,2.77154e+06,4.29829e+08,2.08942e+06,2686.98
0,2,3143.01,228684,9.05959e+07,338606,11858.7
0,3,329.052,0,0,0,0
0,3,38.4417,0,0,0,0
0,3,5.04901,0,0,0,0
0,3,5.19947,0,0,0,0
0,3,40.2117,0,0,0,0
0,5,34.4016,0,0,0,0
0,5,628.93,0,0,0,0
0,6,2733.37,0,0,0,0
0,6,37.4761,0,0,0,0
0,6,21117.4,0,0,0,0
0,6,21117.4,0,0,0,0
0,6,455.023,0,0,0,0
0,6,21117.4,0,0,0,0
0,6,2760.55,0,0,0,0
0,6,21686.9,0,0,0,0
0,6,2733.37,0,0,0,0
0,6,151.064,0,0,0,0
0,6,37.0148,0,0,0,0
0,6,141.379,0,0,0,0
0,6,3020.67,0,0,0,0
0,6,20797.9,0,0,0,0
0,6,136.443,0,0,0,0
0,6,443.494,0,0,0,0
0,6,37.4761,0,0,0,0
0,6,154.964,0,0,0,0
0,7,937.01,0,0,0,0
0,7,389.987,0,0,0,0
0,7,8904.78,0,0,0,0
0,7,97.3044,0,0,0,0
0,7,9879.63,0,0,0,0
0,7,17745.8,0,0,0,0
0,7,943.383,0,0,0,0
0,7,10053.3,0,0,0,0
0,7,375.908,0,0,0,0
0,7,407.412,0,0,0,0
0,7,1127.54,0,0,0,0
0,7,418.744,0,0,0,0
0,8,486.441,0,0,0,0
0,8,108.633,0,0,0,0
0,8,10190.8,0,0,0,0
0,8,289.167,0,0,0,0
0,8,36494.1,0,0,0,0
0,8,105.77,0,0,0,0
0,8,10190.8,0,0,0,0
0,8,2382.21,0,0,0,0
0,8,461.804,0,0,0,0
0,8,246.647,0,0,0,0
0,8,2349.1,0,0,0,0
0,8,102.253,0,0,0,0
0,8,449.308,0,0,0,0
0,8,476.516,0,0,0,0
0,8,110.916,0,0,0,0
0,8,459.351,0,0,0,0
0,8,110.685,0,0,0,0
0,8,296.704,0,0,0,0
0,8,71.8907,0,0,0,0
1,0,15094.5,1.5204e+07,0,0,0
1,0,161.46,1.82103e+07,0,0,0
1,0,69.3038,9.99552e+06,0,0,0
1,0,524.108,1.22759e+06,0,0,0
1,0,310.923,152814,0,0,0
1,0,29998.2,3.0985e+10,0,0,0
1,0,1100.69,17496.8,0,0,0
1,0,2846.25,9.10825e+06,0,0,0
1,0,510.297,1.32435e+07,0,0,0
1,0,7904.96,9.2505e+08,0,0,0
1,0,2017.47,5.41909e+07,0,0,0
1,0,15152.7,1.62303e+07,0,0,0
1,0,512.609,2.9279e+10,0,0,0
1,0,69.8863,6.65468e+08,0,0,0
1,0,161.46,1.85654e+07,0,0,0
1,0,15094.5,1.89045e+07,0,0,0
