Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
23132.3,1,100,H,Ecto,193986
23132.3,1,1000,H,Ecto,1.79829e+08
23132.3,1,10000,H,Ecto,140.606
23132.3,1,100,H,Endo,1.22216e+09
23132.3,1,1000,H,Endo,1.73767e+08
23132.3,1,10000,H,Endo,2.28598e+07
23132.3,1,100,O,Ecto,1.35421e+07
23132.3,1,1000,O,Ecto,23359.8
23132.3,1,10000,O,Ecto,660.028
23132.3,1,100,O,Endo,22267.9
23132.3,1,1000,O,Endo,2.00216e+06
23132.3,1,10000,O,Endo,1205.29
23132.3,1,100,C,Ecto,1.20457e+08
23132.3,1,1000,C,Ecto,266978
23132.3,1,10000,C,Ecto,3.02866
1202.09,2,10,H,Ecto,20.3916
1202.09,2,100,H,Ecto,1.66815
1202.09,2,1000,H,Ecto,46712.8
1202.09,2,100,H,Endo,9.13357e+06
1202.09,2,1000,H,Endo,1.03566e+07
1202.09,2,10000,H,Endo,402.943
1202.09,2,100,O,Ecto,6634.28
1202.09,2,1000,O,Ecto,33.0334
1202.09,2,10000,O,Ecto,3.07909e-07
1202.09,2,100,O,Endo,68.5311
1202.09,2,1000,O,Endo,909.353
1202.09,2,10,C,Ecto,46.8861
1202.09,2,100,C,Ecto,7020.54
1202.09,2,1000,C,Ecto,0.0208958
1202.09,2,10000,C,Ecto,0.0138507
419.75,2,10,H,Ecto,97.4743
419.75,2,100,H,Ecto,8.26709
419.75,2,1000,H,Ecto,747.457
419.75,2,100,H,Endo,211271
419.75,2,1000,H,Endo,2.26634e+07
419.75,2,10000,H,Endo,215.698
419.75,2,10,O,Ecto,790.404
419.75,2,100,O,Ecto,535.375
419.75,2,1000,O,Ecto,24.7595
419.75,2,100,O,Endo,19.4785
419.75,2,1000,O,Endo,69.5281
419.75,2,10,C,Ecto,76.0018
419.75,2,100,C,Ecto,67.1687
419.75,2,1000,C,Ecto,2.54223e-06
419.75,2,10000,C,Ecto,0.000249637
3170.09,2,100,H,Ecto,4812.47
3170.09,2,1000,H,Ecto,7.50752e+06
3170.09,2,10000,H,Ecto,0.113359
