Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
16641.6,1,10000,H,Ecto,5.70219
16641.6,1,1000,H,Endo,195373
16641.6,1,10000,H,Endo,2.73061e+07
16641.6,1,10000,O,Ecto,9.13148
16641.6,1,10000,O,Endo,1094.35
16641.6,1,1000,C,Ecto,0.817156
16641.6,1,10000,C,Endo,1.28344e+07
16739.1,1,10000,H,Ecto,1920.76
16739.1,1,1000,H,Endo,7.24238e+07
16739.1,1,10000,H,Endo,8.01805e+09
16739.1,1,10000,O,Ecto,3182.31
16739.1,1,10000,O,Endo,733106
16739.1,1,1000,C,Ecto,310.113
16739.1,1,10000,C,Endo,5.74181e+08
24190.7,1,1000,H,Ecto,471755
24190.7,1,10000,H,Ecto,111886
24190.7,1,1000,H,Endo,7.0433e+07
24190.7,1,10000,H,Endo,456402
24190.7,1,100,O,Ecto,15.9781
24190.7,1,1000,O,Ecto,4024.99
24190.7,1,10000,O,Ecto,2092.44
24190.7,1,100,O,Endo,4.81535e-05
24190.7,1,1000,O,Endo,475.131
24190.7,1,10000,O,Endo,335777
24190.7,1,100,C,Ecto,3.57204
24190.7,1,1000,C,Ecto,3146.93
24190.7,1,10000,C,Endo,371817
673.386,2,10,H,Ecto,88.2772
673.386,2,100,H,Ecto,115.134
673.386,2,1000,H,Ecto,52.6922
673.386,2,100,H,Endo,77.1421
673.386,2,1000,H,Endo,774.333
673.386,2,10,O,Ecto,61.8153
673.386,2,100,O,Ecto,225.679
673.386,2,1000,O,Ecto,0.000859486
673.386,2,10000,O,Ecto,0.319407
673.386,2,100,O,Endo,0.000810466
673.386,2,1000,O,Endo,3.32343
673.386,2,100,C,Ecto,0.937504
1202.09,2,10,H,Ecto,772.575
1202.09,2,100,H,Ecto,2234.75
1202.09,2,1000,H,Ecto,1819.26
1202.09,2,100,H,Endo,62688
1202.09,2,1000,H,Endo,204267
1202.09,2,10,O,Ecto,583.877
1202.09,2,100,O,Ecto,8382.08
1202.09,2,1000,O,Ecto,7.11845
1202.09,2,10000,O,Ecto,840.439
1202.09,2,100,O,Endo,9.61709
1202.09,2,1000,O,Endo,12479.7
1202.09,2,100,C,Ecto,2360.77
1202.09,2,1000,C,Ecto,0.000314801
79538.6,2,100,H,Ecto,12988.2
79538.6,2,1000,H,Ecto,10134.1
79538.6,2,10000,H,Ecto,193.423
79538.6,2,100,H,Endo,120029
79538.6,2,1000,H,Endo,6.94865e+06
79538.6,2,10000,H,Endo,6869.59
79538.6,2,100,O,Ecto,7845.7
79538.6,2,1000,O,Ecto,3922.73
79538.6,2,10000,O,Ecto,61382
79538.6,2,100,O,Endo,12068
79538.6,2,1000,O,Endo,1.06816e+06
79538.6,2,10000,O,Endo,296.278
79538.6,2,100,C,Ecto,137906
79538.6,2,1000,C,Ecto,418.612
1062.39,2,10,H,Ecto,46390.3
1062.39,2,100,H,Ecto,41692.7
1062.39,2,1000,H,Ecto,13529
1062.39,2,100,H,Endo,3129.65
1062.39,2,1000,H,Endo,65308.8
1062.39,2,10,O,Ecto,51731.7
1062.39,2,100,O,Ecto,92616.4
1062.39,2,10000,O,Ecto,4.93594
1062.39,2,1000,O,Endo,42.8258
1062.39,2,10,C,Ecto,2197.86
1062.39,2,100,C,Ecto,16.0156
9750.42,2,1,H,Ecto,3.14408
9750.42,2,10,H,Ecto,1508.34
9750.42,2,100,H,Ecto,1415.15
9750.42,2,1000,H,Ecto,251.444
9750.42,2,100,H,Endo,35.6077
9750.42,2,1000,H,Endo,70.5404
9750.42,2,10,O,Ecto,2411.7
9750.42,2,100,O,Ecto,5414.36
9750.42,2,10,C,Ecto,947.946
25865.6,2,10,H,Ecto,280.883
25865.6,2,100,H,Ecto,2154.89
25865.6,2,1000,H,Ecto,1228.83
25865.6,2,100,H,Endo,113433
25865.6,2,1000,H,Endo,212925
25865.6,2,10,O,Ecto,576.413
25865.6,2,100,O,Ecto,7177.73
25865.6,2,1000,O,Ecto,2.77771
25865.6,2,10000,O,Ecto,400.059
25865.6,2,100,O,Endo,2.59697
25865.6,2,1000,O,Endo,1678.78
25865.6,2,100,C,Ecto,1015.73
25865.6,2,1000,C,Ecto,7.7914e-05
80128.8,2,1000,H,Ecto,851.004
80128.8,2,10000,H,Ecto,528.827
80128.8,2,1000,H,Endo,1.00265e+06
80128.8,2,10000,H,Endo,1.48095e+06
80128.8,2,1000,O,Ecto,1.03285
80128.8,2,10000,O,Ecto,41.7421
80128.8,2,10000,O,Endo,11089.1
80128.8,2,1000,C,Ecto,1.24801
80128.8,2,10000,C,Endo,1.51909e+06
42124.4,2,1000,H,Ecto,147.895
42124.4,2,10000,H,Ecto,17.9627
42124.4,2,1000,H,Endo,82976.3
42124.4,2,10000,H,Endo,8296.94
42124.4,2,1000,O,Ecto,0.460312
42124.4,2,10000,O,Ecto,2.40367
42124.4,2,1000,O,Endo,0.0144674
42124.4,2,10000,O,Endo,623.249
42124.4,2,100,C,Ecto,0.000124991
42124.4,2,1000,C,Ecto,0.389005
42124.4,2,10000,C,Endo,8402.15
419.75,2,10,H,Ecto,14655.2
419.75,2,100,H,Ecto,13938.6
419.75,2,1000,H,Ecto,4973.26
419.75,2,100,H,Endo,23722.6
419.75,2,1000,H,Endo,41987.4
419.75,2,10,O,Ecto,9880.04
419.75,2,100,O,Ecto,22111.9
419.75,2,10000,O,Ecto,3.82783
419.75,2,1000,O,Endo,71.2616
419.75,2,10,C,Ecto,150.492
419.75,2,100,C,Ecto,12.7083
3170.09,2,1,H,Ecto,546.204
3170.09,2,10,H,Ecto,271746
3170.09,2,100,H,Ecto,182804
3170.09,2,1000,H,Ecto,42919.8
3170.09,2,100,H,Endo,67247.3
3170.09,2,1000,H,Endo,111763
3170.09,2,10,O,Ecto,291107
3170.09,2,100,O,Ecto,500970
3170.09,2,10,C,Ecto,91479.2
34612.3,1,1000,H,Ecto,0.61255
34612.3,1,1000,H,Endo,7.29216e+07
34612.3,1,10000,H,Endo,1.75899e+09
34612.3,1,1000,O,Ecto,82623.4
34612.3,1,100,O,Endo,62327.3
34612.3,1,1000,O,Endo,2.21157e+07
34612.3,1,10000,O,Endo,2.08613e+06
34612.3,1,1000,C,Ecto,172999
34612.3,1,10000,C,Ecto,19550.3
34612.3,1,10000,C,Endo,37547.3
34698.8,1,1000,H,Ecto,0.326979
34698.8,1,1000,H,Endo,1.02319e+08
34698.8,1,10000,H,Endo,1.59932e+09
34698.8,1,1000,O,Ecto,43843.4
34698.8,1,100,O,Endo,21661.1
34698.8,1,1000,O,Endo,2.25912e+07
34698.8,1,10000,O,Endo,1.16652e+06
34698.8,1,1000,C,Ecto,84345.9
34698.8,1,10000,C,Ecto,10582.4
34698.8,1,10000,C,Endo,20426.7
16934.3,1,1000,H,Endo,1.82655e+08
16934.3,1,10000,H,Endo,5.54471e+08
16934.3,1,1000,O,Endo,3.23858e+08
16934.3,1,10000,O,Endo,8.37883e+07
16934.3,1,10000,C,Ecto,1.1066e+07
16934.3,1,100000,C,Ecto,88277
16934.3,1,10000,C,Endo,5.04003e+08
44541.9,1,1000,H,Ecto,0.0103239
44541.9,1,1000,H,Endo,1.74326e+06
44541.9,1,10000,H,Endo,2.32576e+07
44541.9,1,1000,O,Ecto,916.535
44541.9,1,100,O,Endo,127.917
44541.9,1,1000,O,Endo,598549
44541.9,1,10000,O,Endo,52651.1
44541.9,1,1000,C,Ecto,2690.03
44541.9,1,10000,C,Ecto,1479.47
44541.9,1,10000,C,Endo,5067.37
8942.93,2,100,H,Ecto,5604.29
8942.93,2,1000,H,Ecto,19.9065
8942.93,2,100,H,Endo,2.63022e+06
8942.93,2,1000,H,Endo,8.51961e+06
8942.93,2,10000,H,Endo,2.66751e+07
8942.93,2,100,O,Ecto,14.4467
8942.93,2,1000,O,Ecto,2055.87
8942.93,2,100,O,Endo,2.75556e+06
8942.93,2,1000,O,Endo,4.34151e+06
8942.93,2,10000,O,Endo,139.701
8942.93,2,100,C,Ecto,3079.95
8942.93,2,1000,C,Ecto,548.709
8942.93,2,10000,C,Ecto,0.000172895
1380.84,2,10,H,Ecto,571783
1380.84,2,100,H,Ecto,1.88497e+06
1380.84,2,1000,H,Ecto,60982.6
1380.84,2,10,H,Endo,527055
1380.84,2,100,H,Endo,8.35429e+06
1380.84,2,10,O,Ecto,53.3796
1380.84,2,100,O,Ecto,476664
1380.84,2,1000,O,Ecto,7308.43
1380.84,2,100,O,Endo,5.45507e+06
1380.84,2,1000,O,Endo,6930.54
1380.84,2,10,C,Ecto,13422.3
1380.84,2,100,C,Ecto,1.53419e+06
