GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,94241.6,2.21593e+08,0,0,0
0,0,1172.55,4.9979e+06,0,0,0
0,0,7829.9,1.05043e+08,0,0,0
0,0,17176.9,7.72346e+06,0,0,0
0,0,2889.46,1.33746e+08,0,0,0
0,0,4383.19,4.3692e+08,0,0,0
0,0,530.063,1.26171e+08,0,0,0
0,0,17355.1,5.52105e+07,0,0,0
0,0,17463.8,1.72689e+08,0,0,0
0,0,193.183,1.89682e+08,0,0,0
0,0,565.152,7.71624e+08,0,0,0
0,0,4468,4.21271e+10,0,0,0
0,0,17176.9,169691,0,0,0
0,0,1172.55,2.52044e+08,0,0,0
0,0,2884,3.42372e+08,0,0,0
0,0,7153.2,2.74272e+08,0,0,0
0,0,528.402,5.32737e+09,0,0,0
0,0,15493.8,7.50458e+08,0,0,0
0,0,1251.18,5.26695e+08,0,0,0
0,0,94241.6,1.62847e+09,0,0,0
0,0,511.071,1.01427e+09,0,0,0
0,0,1177.9,1.34271e+08,0,0,0
0,0,1214.05,3.30192e+07,0,0,0
0,0,17176.9,5.18293e+07,0,0,0
0,0,543.128,4.67885e+08,0,0,0
0,0,7853.73,3.31076e+08,0,0,0
0,0,4242.93,0,0,0,0
0,0,1172.55,0,0,0,0
0,0,15575.5,0,0,0,0
0,0,93926.1,0,0,0,0
0,0,530.063,0,0,0,0
0,0,2854.99,0,0,0,0
0,1,23132.3,0,1.59881e+09,1.55918e+07,1.20724e+08
0,2,1202.09,2.38449e+06,1.95373e+07,7645.2,7067.46
0,2,419.75,63615.1,2.28758e+07,1439.55,143.171
0,2,3170.09,2.35502e+08,1.56745e+08,956170,1.93529e+06
0,2,51010.8,8.10905e+06,5.05645e+06,31711.7,8575.04
0,2,42124.4,178854,14883.4,129.968,388.106
0,2,83068.2,8.12843e+07,2.02953e+07,258174,211667
0,2,1147.98,3.22536e+06,2.76611e+08,549202,2057.38
0,2,1283.12,1.01606e+08,369013,584987,1.7371
0,2,422.687,5.01388e+07,952529,1.59751e+06,48.4372
0,2,1277.35,6.1928e+07,110638,54388,0
0,2,419.75,0,0,0,0
0,3,329.052,3.24511e+07,0,0,0
0,3,38.4417,6.03195e+06,0,0,0
0,3,5.04901,4614,0,0,0
0,3,5.19947,0,0,0,0
0,3,40.2117,0,0,0,0
0,5,34.4016,2.35115e+08,311495,647903,0
0,5,628.93,5.32863e+06,1.66456e+06,316911,29.7097
0,6,136.443,1.04752e+06,0,0,0
0,6,2733.37,1.65595e+07,0,0,0
0,6,37.4761,5.94403e+06,0,0,0
0,6,21117.4,24284.4,0,0,0
0,6,21117.4,1.57246e+07,0,0,0
0,6,455.023,4.68485e+06,0,0,0
0,6,21117.4,891729,0,0,0
