GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,94241.6,2.55372e+08,0,0,0
0,0,1172.55,9.02403e+06,0,0,0
0,0,7829.9,1.66474e+08,0,0,0
0,0,17176.9,9.96031e+06,0,0,0
0,0,2889.46,1.65179e+08,0,0,0
0,0,4383.19,5.74949e+08,0,0,0
0,0,76879.9,8.76148e+08,0,0,0
0,0,92885.6,4.17835e+07,0,0,0
0,0,530.063,1.60654e+08,0,0,0
0,0,17355.1,4.58722e+07,0,0,0
0,0,4566.58,1.19219e+09,0,0,0
0,0,17463.8,2.0817e+08,0,0,0
0,0,193.183,1.91872e+08,0,0,0
0,0,565.152,6.97652e+08,0,0,0
0,0,4468,3.48215e+10,0,0,0
0,0,17176.9,114200,0,0,0
0,0,1172.55,1.27607e+08,0,0,0
0,0,2884,5.51442e+08,0,0,0
0,0,7153.2,4064.8,0,0,0
0,0,197.319,1.11341e+07,0,0,0
0,0,528.402,2.63301e+09,0,0,0
0,0,15493.8,5.8969e+08,0,0,0
0,0,1251.18,2.30298e+08,0,0,0
0,0,94241.6,1.32305e+09,0,0,0
0,0,511.071,4.43946e+08,0,0,0
0,0,4458.71,3.68227e+09,0,0,0
0,0,1177.9,5.07812e+07,0,0,0
0,0,1214.05,0,0,0,0
0,0,17176.9,0,0,0,0
0,0,543.128,0,0,0,0
0,0,7853.73,0,0,0,0
0,1,23132.3,0,9.55289e+08,5.04877e+06,861943
0,2,1202.09,6.39377e+06,3.0924e+07,4814.3,855.914
0,2,79538.6,2.68864e+08,3.67463e+07,170953,187511
0,2,419.75,159025,3.42085e+07,809.331,268.477
0,2,3170.09,1.88883e+08,1.37458e+08,89780.8,10548.1
0,2,51010.8,8.41698e+06,347510,7546.08,14446.6
0,2,42124.4,167867,12427.7,138.372,181.074
0,2,83068.2,2.64119e+07,1.12119e+08,19441.4,3281.17
0,2,1147.98,1.81779e+07,7.23381e+07,669164,98.0361
0,2,427.855,4.30345e+06,4.29026e+06,237025,64.4444
0,2,1283.12,1.02219e+07,183807,20226.6,0
0,2,422.687,5.29073e+06,361329,38611.1,0.0723259
0,2,1277.35,0,0,0,0
0,3,36.953,9.20639e+06,0,0,0
0,3,4.91107,2.84717e+07,0,0,0
0,3,329.052,1.70147e+07,0,0,0
0,3,38.4417,2.53225e+06,0,0,0
0,3,5.04901,0,0,0,0
0,5,34.4016,1.4492e+08,205806,35953,0
0,5,628.93,3.8914e+06,369338,65242.8,0.268943
0,6,136.443,5.06798e+06,0,0,0
0,6,2733.37,1.95385e+07,0,0,0
0,6,37.4761,7.26954e+06,0,0,0
0,6,21117.4,30457.5,0,0,0
0,6,21117.4,1.41445e+07,0,0,0
0,6,455.023,2.2772e+06,0,0,0
0,6,2599.39,4.969e+06,0,0,0
0,6,21117.4,768760,0,0,0
0,6,2760.55,446655,0,0,0
