Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
41873.5,2,100,H,Ecto,1.49061e+06
41873.5,2,1000,H,Ecto,2.12445e+07
41873.5,2,10000,H,Ecto,21.6262
41873.5,2,1000,H,Endo,7.50072e+07
41873.5,2,10000,H,Endo,2.0694e+08
41873.5,2,100000,H,Endo,6.22298e+06
41873.5,2,100,O,Ecto,1.2237e+06
41873.5,2,1000,O,Ecto,4.40391e+06
41873.5,2,1000,O,Endo,3.9822e+06
41873.5,2,10000,O,Endo,3.37264e+07
41873.5,2,1000,C,Ecto,6.81864e+07
41873.5,2,10000,C,Ecto,3.97038e+06
7975.04,2,100,H,Ecto,1.10165e+07
7975.04,2,1000,H,Ecto,1.52236e+06
7975.04,2,1000,H,Endo,4.3785e+06
7975.04,2,10000,H,Endo,5.60962e+06
7975.04,2,10,O,Ecto,16971.4
7975.04,2,100,O,Ecto,6.04882e+06
7975.04,2,1000,O,Ecto,1942.96
7975.04,2,1000,O,Endo,1848.23
7975.04,2,10000,O,Endo,5435.53
7975.04,2,10,C,Ecto,8.38873
7975.04,2,100,C,Ecto,1.58753e+06
7975.04,2,1000,C,Ecto,23680.5
7975.04,2,10000,C,Ecto,73.6958
70613.9,2,10,H,Ecto,2.35727e+06
70613.9,2,100,H,Ecto,1.27084e+08
70613.9,2,1000,H,Ecto,138758
70613.9,2,1000,H,Endo,247073
70613.9,2,10000,H,Endo,97579.9
70613.9,2,10,O,Ecto,3.88172e+06
70613.9,2,100,O,Ecto,1.89759e+07
70613.9,2,1000,O,Ecto,475.576
70613.9,2,1000,O,Endo,290.003
70613.9,2,10,C,Ecto,473.751
70613.9,2,100,C,Ecto,1.70346e+06
70613.9,2,1000,C,Ecto,9543.87
40005.8,2,100,H,Ecto,157.233
40005.8,2,1000,H,Ecto,3950.53
40005.8,2,10000,H,Ecto,0.0106704
40005.8,2,1000,H,Endo,12051.4
40005.8,2,10000,H,Endo,29695.3
40005.8,2,100000,H,Endo,10528.2
40005.8,2,100,O,Ecto,312.908
40005.8,2,1000,O,Ecto,1195.67
40005.8,2,1000,O,Endo,2370.29
40005.8,2,10000,O,Endo,11599.3
40005.8,2,1000,C,Ecto,26123.2
40005.8,2,10000,C,Ecto,7401.09
41146.9,2,100,H,Ecto,135053
41146.9,2,1000,H,Ecto,1.68178e+07
41146.9,2,10000,H,Ecto,9.36199
41146.9,2,1000,H,Endo,3.98516e+07
41146.9,2,10000,H,Endo,1.28008e+08
41146.9,2,100000,H,Endo,960495
41146.9,2,100,O,Ecto,1.72808e+06
41146.9,2,1000,O,Ecto,2.5698e+06
41146.9,2,1000,O,Endo,1.60358e+06
41146.9,2,10000,O,Endo,2.29104e+07
41146.9,2,100,C,Ecto,34931.3
41146.9,2,1000,C,Ecto,4.59153e+07
41146.9,2,10000,C,Ecto,2.88898e+06
3674.16,2,10,H,Ecto,2.82951e+06
3674.16,2,100,H,Ecto,7.04795e+06
3674.16,2,1000,H,Ecto,35.3238
3674.16,2,1000,H,Endo,13255.6
3674.16,2,10,O,Ecto,1.06865e+06
3674.16,2,100,O,Ecto,2.43015e+06
3674.16,2,1000,O,Ecto,0.191773
3674.16,2,10,C,Ecto,391.937
3674.16,2,100,C,Ecto,2597.96
3674.16,2,1000,C,Ecto,22.9911
53021,1,100,H,Ecto,766.43
53021,1,1000,H,Ecto,327358
53021,1,1000,H,Endo,1.24457e+08
53021,1,10000,H,Endo,160012
53021,1,100,O,Ecto,10.2097
53021,1,1000,O,Ecto,5.73975
53021,1,10000,O,Endo,27.874
53021,1,100,C,Ecto,1.67222
53021,1,1000,C,Ecto,6.69129e+07
53021,1,10000,C,Ecto,2175.88
17759.4,2,100,H,Ecto,5586.01
17759.4,2,1000,H,Ecto,4224.95
17759.4,2,1000,H,Endo,2.01604e+06
