GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,81236.1,6.2597e+06,0,0,0
0,0,7504.64,1.26578e+08,0,0,0
0,0,4577.08,3.49658e+07,0,0,0
0,0,13589.6,1.38977e+08,0,0,0
0,0,18427.7,2.27129e+08,0,0,0
0,0,13868.4,5.28662e+08,0,0,0
0,0,29559.2,1.05723e+08,0,0,0
0,0,3526.71,1.44592e+06,0,0,0
0,0,69286.4,6.35112e+08,0,0,0
0,0,29690.9,7.17314e+06,0,0,0
0,0,3048.69,3.59545e+08,0,0,0
0,0,18707.6,4.24446e+08,0,0,0
0,0,108643,6.13998e+08,0,0,0
0,0,66286.1,1.58952e+06,0,0,0
0,0,29311.5,8.16867e+07,0,0,0
0,0,32141.8,2.7366e+08,0,0,0
0,0,17986.3,4.34904e+08,0,0,0
0,0,14578.7,6.00105e+08,0,0,0
0,0,5764.33,1.42893e+07,0,0,0
0,0,43956.1,7.74279e+08,0,0,0
0,0,18707.6,0,0,0,0
0,2,41873.5,2.74159e+09,1.44669e+08,9.06651e+06,6.51352e+07
0,2,7975.04,5.91831e+07,1.00892e+07,3.53706e+06,787162
0,2,70613.9,1.25954e+08,2.05036e+07,5.34353e+06,916957
0,2,3674.16,1.25507e+07,3.32163e+06,2.88344e+06,171783
0,3,374.865,5.09303e+07,0,0,0
0,3,4.43722,5.70276e+06,0,0,0
0,3,341.676,4.23578e+07,0,0,0
0,3,43.0412,2.73327e+07,0,0,0
0,5,831.785,2.50453e+07,8.37233e+06,4.4847e+06,609898
0,5,96.4044,1.17529e+07,0,0,0
0,6,918.142,3.63278e+06,0,0,0
0,6,190.178,7.41256e+06,0,0,0
0,6,10060.7,43233.3,0,0,0
0,6,345.124,3.53278e+07,0,0,0
0,6,602.129,628495,0,0,0
0,6,606.911,401613,0,0,0
0,6,376.051,2.46647e+07,0,0,0
0,6,1787.43,7.47202e+07,0,0,0
0,6,193.182,2.16299e+07,0,0,0
0,6,3028.49,1.65308e+07,0,0,0
0,6,375.102,6.03269e+07,0,0,0
0,6,41.5981,2.33733e+07,0,0,0
0,6,620.266,58511.8,0,0,0
0,6,1038.26,5.31486e+07,0,0,0
0,6,369.409,4.44388e+07,0,0,0
0,6,143.282,3.7547e+07,0,0,0
0,6,918.142,4.3249e+07,0,0,0
0,6,619.8,31891.9,0,0,0
0,6,190.178,1.16271e+07,0,0,0
0,6,41.5981,1.96951e+06,0,0,0
0,6,913.16,2.80073e+07,0,0,0
0,6,336.884,3.81435e+07,0,0,0
0,6,619.798,15840,0,0,0
0,6,42.2264,1.92296e+07,0,0,0
0,6,186.712,6.37192e+06,0,0,0
0,6,918.142,4.60748e+06,0,0,0
0,6,142.103,2.22066e+07,0,0,0
0,6,620.266,1832.79,0,0,0
0,7,3196.25,0,4.99578e+06,954947,226967
0,7,4537.61,0,1.84208e+06,380561,80288.5
0,7,93.8764,0,4940.72,1977.98,137.102
0,7,1098.5,0,4.28016e+06,1.01876e+06,225854
0,7,6675.25,0,1.45468e+07,4.54503e+06,1.13259e+06
