Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
41873.5,2,100,H,Ecto,17597.7
41873.5,2,1000,H,Ecto,2.94341e+07
41873.5,2,10000,H,Ecto,1.97885
41873.5,2,1000,H,Endo,3.86427e+07
41873.5,2,10000,H,Endo,2.00911e+08
41873.5,2,100,O,Ecto,611784
41873.5,2,1000,O,Ecto,317827
41873.5,2,1000,O,Endo,549598
41873.5,2,10000,O,Endo,1.26922e+07
41873.5,2,1000,C,Ecto,1.23461e+07
41873.5,2,10000,C,Ecto,1.78645e+07
70613.9,2,100,H,Ecto,5.76284e+07
70613.9,2,1000,H,Ecto,1.57543e+06
70613.9,2,1000,H,Endo,7068.39
70613.9,2,10000,H,Endo,1.09105e+07
70613.9,2,10,O,Ecto,294477
70613.9,2,100,O,Ecto,7.23105e+06
70613.9,2,1000,O,Ecto,31.1868
70613.9,2,10,C,Ecto,0.00486202
70613.9,2,100,C,Ecto,273032
70613.9,2,1000,C,Ecto,2.58124e+06
70613.9,2,10000,C,Ecto,0.00356157
3674.16,2,10,H,Ecto,7459.93
3674.16,2,100,H,Ecto,1.78175e+07
3674.16,2,1000,H,Ecto,112915
3674.16,2,1000,H,Endo,6535.23
3674.16,2,10000,H,Endo,440525
3674.16,2,10,O,Ecto,482510
3674.16,2,100,O,Ecto,4.35016e+06
3674.16,2,1000,O,Ecto,2105.44
3674.16,2,10,C,Ecto,0.00205769
3674.16,2,100,C,Ecto,57052.4
3674.16,2,1000,C,Ecto,462645
3674.16,2,10000,C,Ecto,0.00526426
44812.8,2,100,H,Ecto,1.99611e+06
44812.8,2,1000,H,Ecto,3.50706e+07
44812.8,2,10000,H,Ecto,0.0145499
44812.8,2,1000,H,Endo,1.83585e+07
44812.8,2,10000,H,Endo,7.01207e+07
44812.8,2,100,O,Ecto,8.4329e+06
44812.8,2,1000,O,Ecto,303716
44812.8,2,1000,O,Endo,64698.8
44812.8,2,10000,O,Endo,901996
44812.8,2,100,C,Ecto,1.44327e+06
44812.8,2,1000,C,Ecto,5.20169e+06
44812.8,2,10000,C,Ecto,89995
96.4044,5,1,H,Ecto,269204
93.8764,7,10,H,Ecto,558.08
93.8764,7,100,H,Ecto,3718.67
93.8764,7,1000,H,Endo,0.000194335
93.8764,7,10000,H,Endo,6.23805
93.8764,7,10,O,Ecto,413.262
93.8764,7,100,O,Ecto,810.277
93.8764,7,1000,O,Ecto,0.627831
93.8764,7,10,C,Ecto,2.70318
93.8764,7,100,C,Ecto,53.623
93.8764,7,1000,C,Ecto,103.245
93.8764,7,10000,C,Ecto,7.46207e-09
1098.5,7,10,H,Ecto,10214.8
1098.5,7,100,H,Ecto,1.71128e+07
1098.5,7,1000,H,Ecto,98483.2
1098.5,7,1000,H,Endo,5621.45
1098.5,7,10000,H,Endo,346999
1098.5,7,10,O,Ecto,566943
1098.5,7,100,O,Ecto,4.73842e+06
1098.5,7,1000,O,Ecto,2701.76
1098.5,7,10,C,Ecto,0.00217617
1098.5,7,100,C,Ecto,72802.6
