Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
41873.5,2,100,H,Ecto,10340.4
41873.5,2,1000,H,Ecto,2.50165e+07
41873.5,2,10000,H,Ecto,1.23932
41873.5,2,1000,H,Endo,2.91746e+06
41873.5,2,10000,H,Endo,1.74423e+08
41873.5,2,100,O,Ecto,136090
41873.5,2,1000,O,Ecto,868903
41873.5,2,1000,O,Endo,1.20391e+06
41873.5,2,10000,O,Endo,1.35682e+07
41873.5,2,1000,C,Ecto,2.61606e+07
41873.5,2,10000,C,Ecto,1.96067e+07
70613.9,2,100,H,Ecto,4.4667e+07
70613.9,2,1000,H,Ecto,2.72167e+06
70613.9,2,1000,H,Endo,8321.56
70613.9,2,10000,H,Endo,4.26216e+07
70613.9,2,10,O,Ecto,122479
70613.9,2,100,O,Ecto,2.16586e+07
70613.9,2,1000,O,Ecto,24058.7
70613.9,2,10,C,Ecto,0.00893028
70613.9,2,100,C,Ecto,676475
70613.9,2,1000,C,Ecto,5.49669e+06
70613.9,2,10000,C,Ecto,0.118418
44812.8,2,100,H,Ecto,786052
44812.8,2,1000,H,Ecto,3.33004e+07
44812.8,2,10000,H,Ecto,0.00920771
44812.8,2,1000,H,Endo,161018
44812.8,2,10000,H,Endo,4.86662e+07
44812.8,2,100,O,Ecto,2.79877e+06
44812.8,2,1000,O,Ecto,374699
44812.8,2,1000,O,Endo,62603.6
44812.8,2,10000,O,Endo,708318
44812.8,2,100,C,Ecto,758222
44812.8,2,1000,C,Ecto,3.73124e+06
44812.8,2,10000,C,Ecto,106210
96.4044,5,1,H,Ecto,38252.7
96.4044,5,10,H,Ecto,138.4
96.4044,5,100,H,Ecto,74085.7
96.4044,5,100,O,Ecto,114.102
796.918,5,1,H,Ecto,1.22338e+07
796.918,5,10,H,Ecto,622582
796.918,5,100,H,Ecto,4.78073e+07
796.918,5,10,O,Ecto,805007
796.918,5,100,O,Ecto,1.16982e+07
796.918,5,100,C,Ecto,55.6361
93.8764,7,1,H,Ecto,5.29513
