GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,81236.1,4.65082e+06,0,0,0
0,0,17986.3,2.12889e+08,0,0,0
0,0,7504.64,1.21764e+08,0,0,0
0,0,4577.08,3.26828e+07,0,0,0
0,0,13589.6,1.97376e+08,0,0,0
0,0,18427.7,1.64992e+08,0,0,0
0,0,29015.5,1.51902e+08,0,0,0
0,0,13868.4,5.19423e+08,0,0,0
0,0,29559.2,1.81306e+08,0,0,0
0,0,3526.71,2.60044e+06,0,0,0
0,0,69286.4,2.76271e+08,0,0,0
0,0,29690.9,2.70539e+06,0,0,0
0,0,3048.69,4.38731e+08,0,0,0
0,0,18707.6,5.65022e+08,0,0,0
0,0,108643,4.48868e+08,0,0,0
0,0,66286.1,2.83723e+06,0,0,0
0,0,66286.1,1.5759e+08,0,0,0
0,0,1264.65,4.53965e+07,0,0,0
0,2,41873.5,2.75802e+09,2.52855e+08,3.26887e+07,1.04887e+09
0,2,7975.04,5.44652e+07,1.58643e+07,3.61654e+06,1.74878e+06
0,2,70613.9,1.22559e+08,7.90577e+07,1.43289e+07,2.08246e+06
0,2,40005.8,1.27173e+06,26948.1,9057.83,281717
0,2,41146.9,1.61887e+09,1.31792e+08,2.19587e+07,2.4148e+08
0,2,3674.16,8.88734e+06,8.66164e+06,2.94205e+06,9558.45
0,3,374.865,0,0,0,0
0,3,4.43722,0,0,0,0
0,3,341.676,0,0,0,0
0,3,43.0412,0,0,0,0
0,5,96.4044,0,0,0,0
0,5,831.785,0,0,0,0
0,6,918.142,0,0,0,0
0,6,620.266,0,0,0,0
0,6,190.178,0,0,0,0
0,6,10060.7,0,0,0,0
0,6,1822.27,0,0,0,0
0,6,345.124,0,0,0,0
0,6,602.129,0,0,0,0
0,6,137.498,0,0,0,0
0,6,182.984,0,0,0,0
0,6,606.911,0,0,0,0
0,6,376.051,0,0,0,0
0,6,42.7059,0,0,0,0
0,6,189.944,0,0,0,0
0,6,1787.43,0,0,0,0
0,6,137.122,0,0,0,0
0,6,193.182,0,0,0,0
0,6,3028.49,0,0,0,0
0,6,979.696,0,0,0,0
0,6,375.102,0,0,0,0
0,6,41.5981,0,0,0,0
0,6,620.266,0,0,0,0
0,6,1038.26,0,0,0,0
0,6,369.409,0,0,0,0
0,6,143.282,0,0,0,0
0,6,918.142,0,0,0,0
0,6,619.8,0,0,0,0
0,6,190.178,0,0,0,0
0,6,41.5981,0,0,0,0
0,6,913.16,0,0,0,0
0,6,336.884,0,0,0,0
0,6,619.798,0,0,0,0
0,6,526.172,0,0,0,0
0,6,294.135,0,0,0,0
0,7,3196.25,0,0,0,0
0,7,4537.61,0,0,0,0
0,7,93.8764,0,0,0,0
0,7,1098.5,0,0,0,0
0,7,6675.25,0,0,0,0
0,7,7088.42,0,0,0,0
0,7,4949.01,0,0,0,0
0,7,455.527,0,0,0,0
0,7,419.398,0,0,0,0
0,7,490.924,0,0,0,0
0,7,10195.1,0,0,0,0
0,7,92.2152,0,0,0,0
0,7,3304.12,0,0,0,0
0,7,19778.4,0,0,0,0
0,7,6057.84,0,0,0,0
0,8,49.9713,0,0,0,0
0,8,95.4283,0,0,0,0
0,8,424.417,0,0,0,0
0,8,206.377,0,0,0,0
0,8,8359.07,0,0,0,0
0,8,177.085,0,0,0,0
0,8,711.131,0,0,0,0
0,8,89.5767,0,0,0,0
0,8,897.53,0,0,0,0
0,8,5231.98,0,0,0,0
0,8,408.659,0,0,0,0
0,8,176.51,0,0,0,0
0,8,1171.69,0,0,0,0
0,8,49.911,0,0,0,0
0,8,394.424,0,0,0,0
0,8,168.565,0,0,0,0
0,8,51.0023,0,0,0,0
0,8,838.209,0,0,0,0
0,8,177.69,0,0,0,0
0,8,53.1811,0,0,0,0
0,8,394.424,0,0,0,0
0,8,5058.81,0,0,0,0
0,8,354.258,0,0,0,0
0,8,5645,0,0,0,0
1,0,107778,5.77301e+09,0,0,0
1,0,31375.4,8.78727e+06,0,0,0
1,0,31564.9,1.90895e+09,0,0,0
1,0,5764.33,2.30318e+07,0,0,0
1,0,69286.4,1.00099e+06,0,0,0
1,3,6.82855,0,0,0,0
1,6,2764.88,0,0,0,0
1,6,4447.51,0,0,0,0
1,6,706.578,0,0,0,0
1,6,307.766,0,0,0,0
1,6,1797.97,0,0,0,0
1,6,59.2199,0,0,0,0
1,6,737.053,0,0,0,0
1,6,61.8771,0,0,0,0
1,6,315.641,0,0,0,0
1,6,1827.79,0,0,0,0
1,6,55.052,0,0,0,0
1,6,309.671,0,0,0,0
1,6,54.9732,0,0,0,0
1,6,2788.22,0,0,0,0
1,6,123.068,0,0,0,0
1,6,855.052,0,0,0,0
1,6,2779.21,0,0,0,0
1,6,313.124,0,0,0,0
1,6,706.578,0,0,0,0
1,6,1896.9,0,0,0,0
1,6,2849.69,0,0,0,0
1,7,327.671,0,0,0,0
1,7,5283.76,0,0,0,0
1,7,830.996,0,0,0,0
1,7,17238.5,0,0,0,0
1,7,5572.18,0,0,0,0
1,7,6943.49,0,0,0,0
1,7,68.867,0,0,0,0
1,7,6586.47,0,0,0,0
1,7,4480.57,0,0,0,0
1,7,52468.8,0,0,0,0
1,7,9782.54,0,0,0,0
1,7,1243.85,0,0,0,0
1,7,2476.64,0,0,0,0
1,7,335.059,0,0,0,0
1,7,827.667,0,0,0,0
1,7,5283.76,0,0,0,0
1,7,73.2333,0,0,0,0
1,7,10195.1,0,0,0,0
1,7,323.575,0,0,0,0
1,7,76.9065,0,0,0,0
1,7,57562.6,0,0,0,0
1,7,2211.4,0,0,0,0
1,7,16881.3,0,0,0,0
1,7,16795.2,0,0,0,0
1,8,1879.3,0,0,0,0
1,8,8384.38,0,0,0,0
1,8,757.719,0,0,0,0
1,8,443.8,0,0,0,0
1,8,1899.34,0,0,0,0
1,8,311.947,0,0,0,0
1,8,284.575,0,0,0,0
1,8,22.5589,0,0,0,0
1,8,34.8307,0,0,0,0
1,8,2035.93,0,0,0,0
1,8,165.656,0,0,0,0
1,8,39.1822,0,0,0,0
1,8,36.6798,0,0,0,0
1,8,39.1957,0,0,0,0
1,8,309.699,0,0,0,0
1,8,781.837,0,0,0,0
1,8,1738.38,0,0,0,0
1,8,161.482,0,0,0,0
1,8,2200.63,0,0,0,0
1,8,8510.18,0,0,0,0
1,8,36.0878,0,0,0,0
1,8,163.127,0,0,0,0
1,8,23.6377,0,0,0,0
1,8,473.553,0,0,0,0
1,8,1879.3,0,0,0,0
1,8,328.364,0,0,0,0
1,8,21.3353,0,0,0,0
1,8,165.656,0,0,0,0
1,8,33.9545,0,0,0,0
1,8,325.057,0,0,0,0
1,8,785.761,0,0,0,0
1,8,21.3353,0,0,0,0
1,8,448.977,0,0,0,0
1,8,1857.95,0,0,0,0
1,8,311.947,0,0,0,0
1,8,23.1762,0,0,0,0
1,8,167.855,0,0,0,0
1,8,40.5301,0,0,0,0
1,8,4907.72,0,0,0,0
1,8,10128.4,0,0,0,0
2,0,3208.38,3.7822e+06,0,0,0
2,0,52421.3,9.7592e+08,0,0,0
2,0,17065.2,6.75296e+06,0,0,0
2,0,3286.13,4.66027e+09,0,0,0
2,0,30742.6,1.83155e+08,0,0,0
2,0,2876.06,3.75332e+08,0,0,0
2,0,12238.1,7.94211e+08,0,0,0
2,0,30835.9,3.97253e+08,0,0,0
2,0,42691.9,8.08832e+07,0,0,0
2,0,168071,2.25916e+06,0,0,0
2,0,11971.3,11166.4,0,0,0
2,0,14847.9,3.4705e+09,0,0,0
2,1,53021,0,2.25285e+08,306.69,5.48674e+06
2,2,17759.4,7.81142e+06,1.39528e+06,7023.65,84813.4
2,2,40089.1,9.90471e+06,570569,104222,315978
2,2,58880.4,1.69118e+07,4.4945e+06,1.33849,104228
2,3,4.12602,0,0,0,0
2,3,104.986,0,0,0,0
2,3,12.1345,0,0,0,0
2,3,4.1181,0,0,0,0
2,3,11.6567,0,0,0,0
2,6,463.693,0,0,0,0
2,6,675.727,0,0,0,0
2,6,1627.4,0,0,0,0
2,6,2927.19,0,0,0,0
2,6,2464.89,0,0,0,0
2,6,319.722,0,0,0,0
2,6,463.693,0,0,0,0
2,6,713.041,0,0,0,0
2,6,38.2826,0,0,0,0
2,6,2496.32,0,0,0,0
2,6,129.328,0,0,0,0
2,6,452.198,0,0,0,0
2,6,37.8211,0,0,0,0
2,6,332.11,0,0,0,0
2,6,1649.01,0,0,0,0
2,6,54.5439,0,0,0,0
2,6,2266.66,0,0,0,0
2,6,487.227,0,0,0,0
2,6,678.916,0,0,0,0
2,6,48.2453,0,0,0,0
2,6,116.112,0,0,0,0
2,6,788.442,0,0,0,0
2,7,238.422,0,0,0,0
2,7,76.8678,0,0,0,0
2,7,7394,0,0,0,0
2,7,833.79,0,0,0,0
2,7,2061.51,0,0,0,0
2,7,238.422,0,0,0,0
2,7,199.321,0,0,0,0
2,7,3785.59,0,0,0,0
2,7,15530.3,0,0,0,0
2,7,2031.77,0,0,0,0
2,7,28250.6,0,0,0,0
2,7,2252.49,0,0,0,0
2,7,323.936,0,0,0,0
2,7,7457.03,0,0,0,0
2,7,76.5524,0,0,0,0
2,7,327.824,0,0,0,0
2,7,4030.65,0,0,0,0
2,7,4167.45,0,0,0,0
2,7,891.106,0,0,0,0
2,7,4537.61,0,0,0,0
2,7,3737.06,0,0,0,0
2,7,2031.77,0,0,0,0
2,7,4137.28,0,0,0,0
2,7,235.004,0,0,0,0
2,7,833.79,0,0,0,0
2,7,2880.48,0,0,0,0
2,7,1937,0,0,0,0
2,7,823.515,0,0,0,0
2,7,9846.66,0,0,0,0
2,7,2968.42,0,0,0,0
2,8,918.973,0,0,0,0
2,8,6599.38,0,0,0,0
2,8,26.5159,0,0,0,0
2,8,93.2305,0,0,0,0
2,8,319.507,0,0,0,0
2,8,544.494,0,0,0,0
2,8,131.793,0,0,0,0
2,8,348.021,0,0,0,0
2,8,370.161,0,0,0,0
2,8,130.886,0,0,0,0
2,8,95.4754,0,0,0,0
2,8,24.7969,0,0,0,0
2,8,870.165,0,0,0,0
2,8,93.2305,0,0,0,0
2,8,26.6883,0,0,0,0
2,8,492.055,0,0,0,0
2,8,26.5159,0,0,0,0
2,8,918.973,0,0,0,0
2,8,98.5445,0,0,0,0
2,8,139.887,0,0,0,0
2,8,2061.69,0,0,0,0
3,0,4534.57,1.24939e+06,0,0,0
3,0,3289.85,4.80286e+07,0,0,0
3,0,18370.5,2.82427e+07,0,0,0
3,0,6053.59,1.73681e+08,0,0,0
3,0,116913,41460.2,0,0,0
3,0,96813.6,37952,0,0,0
3,0,17173.4,30627.4,0,0,0
3,0,96813.6,278791,0,0,0
3,0,56575.8,6.21534e+07,0,0,0
3,0,29720.2,2.34084e+09,0,0,0
3,2,46192.2,3.02524e+07,4.47219e+06,706625,6.52782e+07
3,2,6377.27,2112.38,322481,8034.33,401.264
3,2,58880.4,51422.5,3035.12,8750.19,60450.8
3,2,46192.2,9.68646e+07,6.87388e+09,1.58144e+08,3.35254e+07
3,3,6.89839,0,0,0,0
3,5,53.2707,0,0,0,0
3,5,16.1113,0,0,0,0
3,5,74.0047,0,0,0,0
3,6,21356.9,0,0,0,0
3,6,418.429,0,0,0,0
3,6,1507.65,0,0,0,0
3,6,573.946,0,0,0,0
3,6,750.219,0,0,0,0
3,6,360.527,0,0,0,0
3,6,555.843,0,0,0,0
3,6,566.353,0,0,0,0
3,6,52.5176,0,0,0,0
3,6,1695.76,0,0,0,0
3,6,2769.74,0,0,0,0
3,6,20921.3,0,0,0,0
3,6,2769.74,0,0,0,0
3,6,2384.74,0,0,0,0
3,6,328.385,0,0,0,0
3,6,1405.04,0,0,0,0
3,6,118.96,0,0,0,0
3,6,3090.67,0,0,0,0
3,6,295.318,0,0,0,0
3,6,54.6657,0,0,0,0
3,6,2314.07,0,0,0,0
3,6,397.128,0,0,0,0
3,6,342.04,0,0,0,0
3,6,21356.9,0,0,0,0
3,6,418.146,0,0,0,0
3,6,3025.2,0,0,0,0
3,6,2538.32,0,0,0,0
3,6,52.7034,0,0,0,0
3,6,8782.61,0,0,0,0
3,6,13052.6,0,0,0,0
3,6,20797.9,0,0,0,0
3,6,54.0532,0,0,0,0
3,6,116.934,0,0,0,0
3,6,1870.02,0,0,0,0
3,6,675.727,0,0,0,0
3,7,3151.57,0,0,0,0
3,7,31789.6,0,0,0,0
3,7,6943.49,0,0,0,0
3,7,1202.88,0,0,0,0
3,7,15138.5,0,0,0,0
3,7,127.237,0,0,0,0
3,7,2800.74,0,0,0,0
3,7,6849.77,0,0,0,0
3,7,51939.2,0,0,0,0
3,7,236.617,0,0,0,0
3,7,51538.3,0,0,0,0
3,7,31789.6,0,0,0,0
3,7,3166.37,0,0,0,0
3,7,2822.05,0,0,0,0
3,7,6655.02,0,0,0,0
3,7,2896.08,0,0,0,0
3,7,3189.32,0,0,0,0
3,7,100001,0,0,0,0
3,7,4145.9,0,0,0,0
3,7,4014.31,0,0,0,0
3,7,2106.11,0,0,0,0
3,8,159.412,0,0,0,0
3,8,947.463,0,0,0,0
3,8,835.826,0,0,0,0
3,8,2195.83,0,0,0,0
3,8,48.0545,0,0,0,0
3,8,313.64,0,0,0,0
3,8,504.987,0,0,0,0
3,8,161.357,0,0,0,0
3,8,11872.3,0,0,0,0
3,8,1804.57,0,0,0,0
3,8,1004.81,0,0,0,0
3,8,2125.52,0,0,0,0
3,8,161.357,0,0,0,0
3,8,516.199,0,0,0,0
3,8,41.0607,0,0,0,0
3,8,2061.69,0,0,0,0
3,8,46.1581,0,0,0,0
3,8,10739.5,0,0,0,0
4,0,1321.71,1.13352e+08,0,0,0
4,0,11608.9,1.286e+08,0,0,0
4,0,28570.1,4.17424e+09,0,0,0
4,0,2099.25,1.57775e+09,0,0,0
4,0,117784,1.66649e+09,0,0,0
4,0,6886.82,2.59837e+09,0,0,0
4,0,17173.4,4.99706e+08,0,0,0
4,0,4205.85,5.45147e+06,0,0,0
4,0,1.36858e+06,1.27728e+06,0,0,0
4,0,7196.86,2.70479e+09,0,0,0
4,0,1334.11,4.89648e+08,0,0,0
4,0,1911.56,6.58376e+08,0,0,0
4,0,4203.93,1.04264e+09,0,0,0
4,0,18791.9,2.65874e+09,0,0,0
