Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
41873.5,2,100,H,Ecto,274254
41873.5,2,1000,H,Ecto,6.40786e+06
41873.5,2,10000,H,Ecto,5.08674
41873.5,2,1000,H,Endo,1.54757e+07
41873.5,2,10000,H,Endo,6.20009e+07
41873.5,2,100000,H,Endo,20422.2
41873.5,2,100,O,Ecto,344830
41873.5,2,1000,O,Ecto,299929
41873.5,2,1000,O,Endo,722865
41873.5,2,10000,O,Endo,4.33825e+06
41873.5,2,1000,C,Ecto,7.13347e+06
41873.5,2,10000,C,Ecto,3.32023e+07
7975.04,2,100,H,Ecto,3.2092e+06
7975.04,2,1000,H,Ecto,668590
7975.04,2,1000,H,Endo,280273
7975.04,2,10000,H,Endo,5.18912e+06
7975.04,2,100,O,Ecto,2.10026e+06
7975.04,2,1000,O,Ecto,2868.76
7975.04,2,1000,O,Endo,909.761
7975.04,2,10000,O,Endo,691.596
7975.04,2,10,C,Ecto,2.33974
7975.04,2,100,C,Ecto,483331
7975.04,2,1000,C,Ecto,84259
70613.9,2,10,H,Ecto,49466.8
70613.9,2,100,H,Ecto,3.42087e+07
70613.9,2,1000,H,Ecto,14110.9
70613.9,2,1000,H,Endo,8153.82
70613.9,2,10000,H,Endo,3.71434e+06
70613.9,2,10,O,Ecto,128164
70613.9,2,100,O,Ecto,1.70285e+06
70613.9,2,1000,O,Ecto,114.097
70613.9,2,1000,O,Endo,33.7459
70613.9,2,10,C,Ecto,0.0171995
70613.9,2,100,C,Ecto,392931
70613.9,2,1000,C,Ecto,596556
3674.16,2,10,H,Ecto,318108
3674.16,2,100,H,Ecto,6.21989e+06
3674.16,2,10000,H,Endo,364882
3674.16,2,10,O,Ecto,93714.7
3674.16,2,100,O,Ecto,2.93458e+06
3674.16,2,10,C,Ecto,0.00383213
3674.16,2,100,C,Ecto,43473
3674.16,2,1000,C,Ecto,235756
3674.16,2,10000,C,Ecto,0.00280303
39233.9,2,10,H,Ecto,30567.9
39233.9,2,100,H,Ecto,4.15695e+06
39233.9,2,1000,H,Ecto,204148
39233.9,2,1000,H,Endo,69887.1
39233.9,2,10000,H,Endo,2.50036e+06
39233.9,2,10,O,Ecto,234792
39233.9,2,100,O,Ecto,3.71479e+06
39233.9,2,1000,O,Ecto,1.13607e+06
39233.9,2,10000,O,Endo,187.363
39233.9,2,100,C,Ecto,185427
39233.9,2,1000,C,Ecto,246.442
831.785,5,10,H,Ecto,804911
831.785,5,100,H,Ecto,2.9245e+07
831.785,5,10000,H,Endo,1.31309e+07
831.785,5,10,O,Ecto,1.63088e+06
831.785,5,100,O,Ecto,1.11421e+07
831.785,5,10,C,Ecto,0.010595
831.785,5,100,C,Ecto,121025
831.785,5,1000,C,Ecto,880522
831.785,5,10000,C,Ecto,76.387
4537.61,7,100,H,Ecto,614739
4537.61,7,1000,H,Ecto,276017
4537.61,7,1000,H,Endo,108842
4537.61,7,10000,H,Endo,1.07015e+06
