Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
57, 5,5.38936e+09,8.3728e+08,1.89392e+09,3.76788e+07,2.13677e+07,2.14533e+07,2.42993e+08,9.52871e+08,2.03658e+08
58, 5,5.67128e+09,9.04692e+08,1.95315e+09,3.00929e+07,1.58021e+07,1.69415e+07,1.95535e+08,7.77814e+08,1.59572e+08
59, 5,5.95451e+09,9.2454e+08,1.94918e+09,2.60397e+07,1.12488e+07,1.38848e+07,1.61036e+08,6.46963e+08,1.28964e+08
60, 5,6.13529e+09,8.86568e+08,1.94715e+09,2.292e+07,9.06441e+06,1.12797e+07,1.33164e+08,5.45948e+08,1.05773e+08
61, 6,6.14086e+09,8.08305e+08,1.9329e+09,1.96742e+07,7.37867e+06,9.0987e+06,1.10485e+08,4.57682e+08,8.74808e+07
62, 6,5.96375e+09,8.38031e+08,1.86531e+09,1.7416e+07,6.10924e+06,6.59971e+06,9.31398e+07,3.90706e+08,7.03003e+07
63, 6,5.82441e+09,8.68248e+08,1.79426e+09,1.5315e+07,5.13516e+06,5.22237e+06,8.08416e+07,3.35498e+08,5.98917e+07
64, 6,5.96614e+09,9.02731e+08,1.80282e+09,1.33973e+07,4.51217e+06,4.37336e+06,7.13349e+07,2.93782e+08,5.19473e+07
65, 6,5.64449e+09,7.65358e+08,1.7524e+09,1.40957e+07,7.044e+06,5.60999e+06,8.21071e+07,3.4168e+08,6.22061e+07
66, 6,5.70622e+09,6.71478e+08,1.69056e+09,1.72906e+07,1.28737e+07,1.01062e+07,1.23207e+08,4.88172e+08,9.56203e+07
67, 6,5.75202e+09,7.3794e+08,1.69922e+09,2.09347e+07,1.6795e+07,1.40504e+07,1.45436e+08,5.90925e+08,1.22914e+08
68, 6,5.74634e+09,7.70901e+08,1.78148e+09,1.82654e+07,2.10666e+07,1.72256e+07,1.82421e+08,6.77945e+08,1.52592e+08
69, 6,5.51643e+09,9.05326e+08,1.79427e+09,2.05921e+07,2.78771e+07,2.36599e+07,2.42136e+08,8.28473e+08,1.89359e+08
70, 6,5.60498e+09,1.05812e+09,1.7956e+09,1.30802e+07,2.01326e+07,1.67242e+07,1.91667e+08,6.19946e+08,1.454e+08
71, 6,5.61077e+09,1.09218e+09,1.84404e+09,1.01133e+07,1.58512e+07,1.3579e+07,1.57707e+08,4.89858e+08,1.16135e+08
72, 6,5.3849e+09,1.08027e+09,1.84991e+09,7.52076e+06,1.28552e+07,1.07227e+07,1.25539e+08,3.99474e+08,9.40286e+07
73, 7,5.15789e+09,1.04706e+09,1.8265e+09,5.86601e+06,1.04356e+07,8.90472e+06,1.0285e+08,3.29192e+08,7.71816e+07
74, 7,4.84292e+09,1.03119e+09,1.75334e+09,4.73487e+06,8.78868e+06,7.18238e+06,8.48257e+07,2.76583e+08,6.38627e+07
75, 7,4.6522e+09,8.97036e+08,1.66385e+09,3.89618e+06,6.85943e+06,5.99669e+06,6.96707e+07,2.40836e+08,5.38655e+07
76, 7,4.88182e+09,8.39611e+08,1.70947e+09,3.34431e+06,5.90675e+06,5.11318e+06,6.08164e+07,2.13202e+08,4.61244e+07
77, 7,4.80004e+09,6.26996e+08,1.56853e+09,5.098e+06,8.31406e+06,6.60435e+06,7.12509e+07,2.58573e+08,5.54923e+07
78, 7,4.70917e+09,5.95983e+08,1.55698e+09,1.05082e+07,1.22509e+07,1.09243e+07,1.07901e+08,3.96991e+08,8.63102e+07
79, 7,4.81031e+09,6.26674e+08,1.61397e+09,1.33693e+07,1.6768e+07,1.45382e+07,1.35632e+08,5.1559e+08,1.09045e+08
80, 7,4.9269e+09,6.55327e+08,1.67236e+09,1.74631e+07,1.76593e+07,1.89833e+07,1.74974e+08,6.56123e+08,1.39765e+08
81, 7,4.99951e+09,7.67068e+08,1.62856e+09,2.09444e+07,2.2907e+07,2.40226e+07,2.30034e+08,8.26597e+08,1.76517e+08
82, 7,5.35604e+09,8.28965e+08,1.69573e+09,1.35846e+07,1.72487e+07,1.98381e+07,1.84077e+08,6.60537e+08,1.40636e+08
83, 7,5.66892e+09,8.4656e+08,1.75836e+09,1.08725e+07,1.39157e+07,1.30413e+07,1.48317e+08,5.44482e+08,1.16063e+08
84, 7,5.70097e+09,9.17795e+08,1.81835e+09,8.73364e+06,1.15537e+07,9.62665e+06,1.22288e+08,4.62588e+08,9.46912e+07
85, 8,5.38889e+09,8.83468e+08,1.88882e+09,6.9031e+06,9.72615e+06,6.7308e+06,1.01862e+08,3.87212e+08,7.66663e+07
86, 8,5.14987e+09,7.67253e+08,1.97652e+09,5.68237e+06,8.40269e+06,5.28061e+06,8.28394e+07,3.34421e+08,6.08428e+07
87, 8,4.98481e+09,6.89108e+08,1.97434e+09,4.80678e+06,7.38065e+06,4.36479e+06,7.01383e+07,2.89524e+08,5.21638e+07
88, 8,5.23518e+09,6.44909e+08,2.03275e+09,4.10374e+06,6.45388e+06,3.65545e+06,6.10872e+07,2.54264e+08,4.57216e+07
89, 8,5.11918e+09,5.59488e+08,1.98501e+09,4.61006e+06,9.3967e+06,5.19291e+06,7.33419e+07,3.09055e+08,5.58207e+07
90, 8,5.19715e+09,6.11262e+08,1.9675e+09,9.3252e+06,1.42753e+07,8.55784e+06,1.15762e+08,4.58621e+08,9.23913e+07
91, 8,5.24284e+09,6.53523e+08,1.95732e+09,1.21565e+07,1.69686e+07,1.15213e+07,1.49092e+08,5.94919e+08,1.29251e+08
92, 8,5.21089e+09,7.7073e+08,2.04983e+09,1.49363e+07,2.31007e+07,1.62588e+07,1.91317e+08,7.62317e+08,1.76055e+08
93, 8,5.0037e+09,8.29317e+08,2.04601e+09,2.07428e+07,3.10059e+07,2.18752e+07,2.52741e+08,9.82892e+08,2.31436e+08
94, 8,5.2003e+09,8.92706e+08,2.11507e+09,1.21043e+07,2.36746e+07,1.34493e+07,1.92759e+08,7.75878e+08,1.7796e+08
95, 8,5.21866e+09,9.12405e+08,2.1423e+09,9.944e+06,1.91396e+07,1.07246e+07,1.53734e+08,6.33759e+08,1.37219e+08
96, 8,5.18508e+09,9.24683e+08,2.10229e+09,7.96794e+06,1.58822e+07,8.13201e+06,1.188e+08,5.20427e+08,1.09753e+08
97, 9,5.11127e+09,9.0366e+08,2.01271e+09,5.96978e+06,1.33943e+07,6.67059e+06,9.59807e+07,4.25014e+08,8.73377e+07
98, 9,5.03703e+09,9.04448e+08,1.9024e+09,4.6432e+06,1.10445e+07,5.45037e+06,7.96834e+07,3.47908e+08,7.02215e+07
99, 9,4.99893e+09,8.02033e+08,1.8545e+09,3.68356e+06,9.09628e+06,4.55918e+06,6.81582e+07,2.9873e+08,5.95772e+07
100, 9,5.2461e+09,8.08415e+08,1.89182e+09,3.03079e+06,7.72464e+06,3.96722e+06,5.99214e+07,2.64295e+08,5.25889e+07
101, 9,5.091e+09,5.90543e+08,1.83501e+09,4.42205e+06,9.87056e+06,5.43409e+06,7.05384e+07,3.22889e+08,6.35757e+07
102, 9,5.18035e+09,5.55712e+08,1.84761e+09,9.41703e+06,1.9419e+07,9.13864e+06,1.09744e+08,4.68071e+08,1.02634e+08
103, 9,5.16614e+09,5.92031e+08,1.87101e+09,1.25612e+07,1.95331e+07,1.19818e+07,1.36235e+08,5.70126e+08,1.23397e+08
104, 9,5.252e+09,6.45329e+08,1.90862e+09,1.57039e+07,2.21878e+07,1.35578e+07,1.69288e+08,6.89355e+08,1.5004e+08
105, 9,5.36969e+09,6.81881e+08,1.94256e+09,1.46273e+07,2.67092e+07,1.49737e+07,2.1942e+08,8.42303e+08,1.80896e+08
106, 9,5.6967e+09,7.45272e+08,2.05601e+09,8.54357e+06,1.80789e+07,1.16182e+07,1.72714e+08,6.61058e+08,1.4806e+08
107, 9,5.94561e+09,7.99065e+08,2.13443e+09,6.88267e+06,1.32697e+07,9.37854e+06,1.41512e+08,5.32579e+08,1.20576e+08
108, 9,5.86738e+09,8.60001e+08,2.13117e+09,5.72758e+06,1.06658e+07,7.45086e+06,1.16955e+08,4.24865e+08,9.80097e+07
109, 10,5.68653e+09,8.46347e+08,2.1241e+09,4.84198e+06,8.47176e+06,6.04311e+06,9.70555e+07,3.51513e+08,8.08308e+07
110, 10,5.24208e+09,8.04115e+08,2.06969e+09,4.12407e+06,6.81112e+06,5.06935e+06,7.92288e+07,2.89286e+08,6.60235e+07
111, 10,5.08216e+09,7.09892e+08,2.04428e+09,3.5687e+06,5.65096e+06,4.36915e+06,6.73025e+07,2.44742e+08,5.50464e+07
112, 10,5.29948e+09,7.19761e+08,2.10531e+09,3.11924e+06,4.90463e+06,3.82858e+06,5.93735e+07,2.16983e+08,4.79016e+07
113, 10,5.0398e+09,6.09383e+08,2.0512e+09,4.39767e+06,5.69216e+06,4.03121e+06,7.00928e+07,2.6233e+08,5.85105e+07
114, 10,5.01384e+09,5.90184e+08,1.95474e+09,8.98615e+06,8.44458e+06,7.11089e+06,1.08506e+08,3.9205e+08,8.80484e+07
115, 10,5.07144e+09,6.84904e+08,1.96244e+09,1.40918e+07,1.40271e+07,9.71022e+06,1.34041e+08,4.96306e+08,1.11202e+08
116, 10,5.03166e+09,7.94051e+08,1.95975e+09,2.24451e+07,1.51386e+07,1.23898e+07,1.69901e+08,6.13316e+08,1.44237e+08
117, 10,5.05069e+09,7.86292e+08,1.95435e+09,3.33248e+07,1.88936e+07,1.37104e+07,2.22303e+08,7.80704e+08,1.85459e+08
118, 10,5.20647e+09,8.56634e+08,2.04247e+09,2.80624e+07,1.32657e+07,1.10009e+07,1.73894e+08,6.1615e+08,1.53098e+08
119, 10,5.30412e+09,8.62635e+08,2.11055e+09,2.4649e+07,1.00656e+07,9.17373e+06,1.40853e+08,5.05092e+08,1.24055e+08
120, 10,5.26928e+09,8.86136e+08,2.15893e+09,2.17789e+07,8.63318e+06,7.60398e+06,1.16359e+08,4.20769e+08,1.00919e+08
121, 11,5.15508e+09,8.10265e+08,2.18018e+09,1.89045e+07,7.56902e+06,6.37354e+06,9.8048e+07,3.57758e+08,8.38392e+07
122, 11,4.94108e+09,7.21354e+08,2.19723e+09,1.47801e+07,6.65188e+06,5.21341e+06,8.21448e+07,3.09373e+08,7.05927e+07
123, 11,4.8164e+09,6.30823e+08,2.18715e+09,1.25119e+07,3.82975e+06,4.39732e+06,7.06565e+07,2.66223e+08,6.12045e+07
124, 11,5.10731e+09,6.30864e+08,2.21546e+09,1.10783e+07,3.34011e+06,3.682e+06,6.15451e+07,2.33239e+08,5.40427e+07
125, 11,5.03641e+09,6.22822e+08,2.18929e+09,1.31433e+07,5.47396e+06,4.89844e+06,7.32865e+07,2.79245e+08,6.54591e+07
126, 11,5.15886e+09,6.59347e+08,2.17453e+09,2.08609e+07,9.2459e+06,9.09807e+06,1.14765e+08,4.18075e+08,1.02098e+08
127, 11,5.10243e+09,7.41391e+08,2.18574e+09,2.5404e+07,1.39434e+07,1.18042e+07,1.45278e+08,5.2612e+08,1.35096e+08
128, 11,5.05695e+09,8.32976e+08,2.2159e+09,2.7756e+07,1.8783e+07,1.39635e+07,1.80854e+08,6.58268e+08,1.70887e+08
129, 11,4.94163e+09,9.66602e+08,2.17296e+09,1.73352e+07,2.01879e+07,1.88254e+07,2.27859e+08,8.35196e+08,2.09015e+08
130, 11,5.16048e+09,1.0007e+09,2.13556e+09,9.56784e+06,1.41865e+07,1.32048e+07,1.7094e+08,6.59255e+08,1.5628e+08
131, 11,5.35634e+09,9.53236e+08,2.15047e+09,7.406e+06,1.14179e+07,1.06254e+07,1.42661e+08,5.52837e+08,1.26187e+08
132, 11,5.34496e+09,9.44919e+08,2.12506e+09,5.71878e+06,9.43812e+06,8.33031e+06,1.17753e+08,4.73945e+08,1.02149e+08
133, 12,5.30336e+09,9.17503e+08,2.06819e+09,4.6184e+06,7.76484e+06,6.57485e+06,9.69644e+07,3.94604e+08,8.15794e+07
134, 12,5.22258e+09,8.69618e+08,2.00718e+09,3.83496e+06,6.19617e+06,5.04158e+06,8.08437e+07,3.31151e+08,6.52367e+07
135, 12,5.14343e+09,7.99945e+08,1.98624e+09,2.86557e+06,5.03704e+06,4.07291e+06,6.88475e+07,2.85667e+08,5.45497e+07
136, 12,5.44571e+09,7.50028e+08,2.05341e+09,2.39444e+06,4.16745e+06,3.28607e+06,6.058e+07,2.52984e+08,4.73439e+07
137, 12,5.26447e+09,6.91049e+08,2.03727e+09,3.78656e+06,5.42011e+06,4.20392e+06,6.97397e+07,3.04013e+08,5.70092e+07
138, 12,5.27041e+09,6.41036e+08,2.04733e+09,7.98379e+06,1.08728e+07,7.77275e+06,1.04559e+08,4.5704e+08,8.64324e+07
139, 12,5.26028e+09,6.49483e+08,2.05954e+09,1.14445e+07,1.51873e+07,1.03488e+07,1.33541e+08,5.8471e+08,1.12182e+08
140, 12,5.35495e+09,6.26863e+08,2.06173e+09,1.21057e+07,2.07436e+07,1.1452e+07,1.65447e+08,7.28324e+08,1.38197e+08
141, 12,5.28979e+09,6.73908e+08,2.08007e+09,1.52361e+07,2.35885e+07,1.50538e+07,2.13628e+08,9.16095e+08,1.70493e+08
142, 12,5.61346e+09,7.66758e+08,2.12298e+09,1.02884e+07,1.80226e+07,1.15212e+07,1.6714e+08,7.31281e+08,1.3415e+08
143, 12,5.8923e+09,8.21143e+08,2.14317e+09,8.36105e+06,1.4511e+07,9.24725e+06,1.37549e+08,5.92641e+08,1.09129e+08
144, 12,5.9822e+09,9.00586e+08,2.14575e+09,6.47827e+06,1.15788e+07,7.69593e+06,1.14273e+08,4.9464e+08,9.11565e+07
145, 13,5.95341e+09,9.13178e+08,2.14963e+09,5.03193e+06,8.82184e+06,6.50695e+06,9.50417e+07,4.11383e+08,7.57248e+07
146, 13,5.82387e+09,7.73992e+08,2.14559e+09,4.13517e+06,6.76506e+06,5.45016e+06,7.92235e+07,3.47693e+08,6.1304e+07
147, 13,5.712e+09,6.66398e+08,2.1574e+09,3.47579e+06,5.54356e+06,4.67266e+06,6.73555e+07,3.0015e+08,5.27433e+07
148, 13,6.0133e+09,6.54353e+08,2.21781e+09,2.97852e+06,4.66494e+06,4.05856e+06,5.9464e+07,2.65347e+08,4.70518e+07
149, 13,5.92958e+09,5.53082e+08,2.23618e+09,4.37272e+06,6.5758e+06,5.62804e+06,7.16031e+07,3.21047e+08,6.00518e+07
150, 13,6.13449e+09,5.13472e+08,2.24686e+09,8.78014e+06,1.27677e+07,9.80013e+06,1.12277e+08,4.74438e+08,9.56144e+07
151, 13,6.28561e+09,5.46036e+08,2.26587e+09,9.57865e+06,1.48117e+07,1.38315e+07,1.45931e+08,5.93172e+08,1.24016e+08
152, 13,6.39593e+09,6.3905e+08,2.2514e+09,1.35627e+07,1.67542e+07,1.62888e+07,1.86762e+08,7.39566e+08,1.59538e+08
153, 13,6.18447e+09,7.21774e+08,2.25608e+09,1.31252e+07,1.89606e+07,1.89351e+07,2.31493e+08,9.26495e+08,1.98321e+08
154, 13,6.38271e+09,7.89564e+08,2.37082e+09,9.3388e+06,1.42298e+07,1.23653e+07,1.78595e+08,7.15811e+08,1.51343e+08
155, 13,6.46807e+09,8.7887e+08,2.32705e+09,7.50715e+06,1.15744e+07,9.71298e+06,1.44102e+08,5.84415e+08,1.19937e+08
156, 13,6.41763e+09,9.25746e+08,2.26212e+09,6.18772e+06,9.09975e+06,7.91972e+06,1.20015e+08,4.79866e+08,9.74715e+07
157, 14,6.21083e+09,9.55095e+08,2.17753e+09,5.08026e+06,6.71048e+06,6.58134e+06,9.82358e+07,3.82397e+08,8.04129e+07
158, 14,5.954e+09,8.92856e+08,2.1063e+09,4.15673e+06,5.05829e+06,5.41075e+06,8.25764e+07,3.19887e+08,6.6456e+07
159, 14,5.85956e+09,7.40126e+08,2.03561e+09,3.41037e+06,4.05295e+06,4.42138e+06,7.1623e+07,2.666e+08,5.63301e+07
160, 14,6.08575e+09,7.70104e+08,2.06055e+09,2.91514e+06,3.30996e+06,3.61421e+06,6.3994e+07,2.37084e+08,4.97449e+07
161, 14,6.06455e+09,6.415e+08,1.99936e+09,3.8491e+06,4.40226e+06,4.56293e+06,7.45486e+07,2.81276e+08,5.91525e+07
162, 14,6.09056e+09,6.18917e+08,2.04069e+09,8.34002e+06,8.91244e+06,9.39917e+06,1.13495e+08,4.15484e+08,9.51961e+07
163, 14,6.02865e+09,6.04981e+08,2.10557e+09,1.25607e+07,1.30373e+07,1.70435e+07,1.48859e+08,5.17063e+08,1.24717e+08
164, 14,5.99167e+09,6.5918e+08,2.13509e+09,1.55331e+07,1.65863e+07,3.05397e+07,1.80458e+08,6.40612e+08,1.55722e+08
165, 14,5.89332e+09,7.14951e+08,2.12265e+09,1.51426e+07,2.50458e+07,5.92259e+07,2.23579e+08,8.00841e+08,1.95072e+08
166, 14,6.12868e+09,7.982e+08,2.13042e+09,1.07682e+07,1.86244e+07,5.2641e+07,1.73052e+08,6.28184e+08,1.48476e+08
167, 14,6.21572e+09,9.31372e+08,2.12092e+09,8.34786e+06,1.50524e+07,4.76669e+07,1.43288e+08,4.97878e+08,1.21104e+08
168, 14,6.1589e+09,1.01695e+09,2.06874e+09,6.89824e+06,1.19963e+07,4.31631e+07,1.18623e+08,4.01036e+08,1.0048e+08
169, 15,6.03127e+09,9.86925e+08,2.0148e+09,5.70277e+06,9.04862e+06,3.88625e+07,9.91788e+07,3.29249e+08,8.18427e+07
170, 15,5.79873e+09,9.66671e+08,1.95105e+09,4.69258e+06,6.61785e+06,3.46881e+07,8.35188e+07,2.76775e+08,6.6763e+07
171, 15,5.61107e+09,9.19955e+08,1.88283e+09,3.82848e+06,5.46245e+06,3.03355e+07,7.14081e+07,2.3915e+08,5.64602e+07
172, 15,5.88271e+09,8.79413e+08,1.90829e+09,3.16909e+06,4.81167e+06,2.55436e+07,6.28876e+07,2.05898e+08,4.92784e+07
173, 15,5.81375e+09,6.35211e+08,1.86858e+09,4.79178e+06,7.23376e+06,4.03395e+06,7.41992e+07,2.44614e+08,6.10993e+07
174, 15,5.83465e+09,6.31178e+08,1.89091e+09,9.95074e+06,1.1224e+07,6.75504e+06,1.11884e+08,3.6531e+08,9.03192e+07
175, 15,5.94917e+09,5.72555e+08,1.93232e+09,1.35946e+07,1.50514e+07,9.73604e+06,1.47621e+08,4.52853e+08,1.17251e+08
176, 15,6.06755e+09,6.28729e+08,1.92009e+09,1.45735e+07,1.62218e+07,1.32417e+07,1.77806e+08,5.59029e+08,1.53032e+08
177, 15,6.12099e+09,7.10251e+08,1.94938e+09,1.64888e+07,1.89764e+07,1.48658e+07,2.17877e+08,6.93329e+08,2.01121e+08
178, 15,6.27609e+09,7.50853e+08,2.04541e+09,1.07897e+07,1.57593e+07,1.15759e+07,1.69086e+08,5.37223e+08,1.43241e+08
179, 15,6.33619e+09,7.97772e+08,2.10477e+09,7.92135e+06,1.31957e+07,9.27761e+06,1.35951e+08,4.4262e+08,1.15695e+08
