GridcellIndex,IsMarine,GetRealm,GetLatitudeIndex,GetLongitudeIndex,GetCellArea,GetGridcellRealm,GetGridcellLandMask,AvailableWater,GetGridcellHanpp,TemperatureRange,Temp,GroundFrost,Precipitation,TerrestrialNPP,Get_Ecto_max,Get_Endo_C_max,Get_Endo_H_max,Get_Endo_O_max,TotalPrecip,Seasonality,BreedingSeason,AnnualTemperature,SDTemperature,ExpTDevWeight,AET,TotalAET,FractionMonthFrost,FractionYearFrost,FractionYearFire
28,0,2,2,0,2104.01,2,1,800,0.0295303,8.38853,12.6262,0.909344,66.0705,0.683071,50000,200000,1e+06,500000,684.669,0.051683,0,11.6787,5.10968,0.0206548,51.6404,657.914,0.0293337,0,0
29,0,2,2,1,2104.01,2,1,800,0.0249216,8.67705,12.6459,1.01311,59.8787,0.712598,50000,200000,1e+06,500000,649.649,0.0528544,0,11.7358,5.21029,0.0201871,50.4747,649.651,0.0326811,0,0
30,0,2,2,2,2104.01,2,1,800,0.1,8.76393,12.4541,1.21082,60.6,0.830709,50000,200000,1e+06,500000,656.769,0.0584164,0,11.6141,5.29833,0.0201169,50.7387,654.701,0.0390587,0,0
31,0,2,2,3,2104.01,2,1,800,0.1,8.75902,12.5787,1.10852,58.4951,0.712598,50000,200000,1e+06,500000,655.975,0.0545263,0,11.6195,5.38492,0.0186191,51.2116,655.976,0.0357589,0,0
32,0,2,2,4,2104.01,2,1,800,0.1,8.96721,12.3934,1.37918,59.6443,0.978347,50000,200000,1e+06,500000,659.739,0.066855,0,11.4908,5.46648,0.0183672,51.4349,658.586,0.0444897,0,0
33,0,2,2,5,2104.01,2,1,800,0.1,9.09344,12.4197,1.4077,58.8279,0.889764,50000,200000,1e+06,500000,665.941,0.0652802,0,11.4874,5.57262,0.0174676,52.0627,663.14,0.0454098,0.22867,0
34,0,2,2,6,2104.01,2,1,800,0.1,8.93934,12.3475,1.42557,61.1049,1.50984,50000,200000,1e+06,500000,697.464,0.0754624,0,11.4246,5.65117,0.0169876,53.0852,669.896,0.0459863,0.233165,0
35,0,2,2,7,2104.01,2,1,800,0.1,8.97049,12.1262,1.64689,61.2,0.830709,50000,200000,1e+06,500000,710.39,0.0641435,0,11.2119,5.70419,0.0166492,53.3786,668.002,0.0531253,0.243319,0
36,0,2,2,8,2104.01,2,1,800,0.1,9.11967,11.6967,2.22262,63.7459,1.74606,50000,200000,1e+06,500000,731.492,0.0792035,0,10.8428,5.7482,0.0167425,53.2648,659.662,0.0716975,0.367075,0
37,0,2,2,9,2104.01,2,1,800,0.1,8.94918,11.359,2.53721,65.1164,2.10039,50000,200000,1e+06,500000,756.762,0.077101,0,10.5478,5.87718,0.0161146,52.8808,652.082,0.0818456,0.37706,0
38,0,2,2,10,2104.01,2,1,800,0.1,8.41967,10.518,3.35574,70.7164,2.2185,50000,200000,1e+06,500000,842.341,0.0836115,0,9.73443,5.99273,0.0155708,52.2265,628.537,0.10825,0.396864,0
39,0,2,2,11,2104.01,2,1,800,0.1,8.27049,11.0836,2.43082,65.1361,1.50984,50000,200000,1e+06,500000,788.831,0.0865786,1,10.4225,6.18091,0.0148772,52.4913,652.475,0.0784135,0.379248,0
40,0,2,2,12,2104.01,2,1,800,0.1,8.24426,11.3836,2.0559,68.5,1.06693,50000,200000,1e+06,500000,807.518,0.0738017,0,10.8351,6.28619,0.0146748,53.4458,670.617,0.0663194,0.368976,0
41,0,2,2,13,2104.01,2,1,800,0.1,8.41967,11.2656,2.34721,84.0967,1.30315,50000,200000,1e+06,500000,998.452,0.0797206,0,10.5071,6.20847,0.0140596,55.4809,667.79,0.0757165,0.375513,0
42,0,2,3,0,2084.32,2,1,300,0.00524451,8.48525,12.4279,1.10738,62.6377,0.771653,50000,200000,1e+06,500000,660.092,0.0548328,0,11.4936,5.01005,0.0214724,44.358,606.99,0.0357218,0,0
43,0,2,3,1,2084.32,2,1,800,0.1,8.71639,12.3443,1.31459,58.4656,0.801181,50000,200000,1e+06,500000,648.316,0.057171,0,11.4801,5.14809,0.0209824,50.6393,647.525,0.0424061,0,0
44,0,2,3,2,2084.32,2,1,800,0.1,8.72459,12.0721,1.5818,58.6344,0.978347,50000,200000,1e+06,500000,671.956,0.0556302,0,11.2689,5.25913,0.0205356,50.7439,647.557,0.0510259,0,0
45,0,2,3,3,2084.32,2,1,800,0.0926935,8.61639,12.0803,1.51721,59.1787,0.771653,50000,200000,1e+06,500000,649.649,0.0552969,0,11.2149,5.33127,0.0195761,50.4338,643.462,0.0489424,0,0
46,0,2,3,4,2084.32,2,1,800,0.0745459,8.77213,12.1,1.57918,56.6656,0.594488,50000,200000,1e+06,500000,628.197,0.0508932,0,11.1973,5.41864,0.0186684,49.3234,628.203,0.0509413,0,0
47,0,2,3,5,2084.32,2,1,800,0.1,8.88689,12.2197,1.51098,55.7311,1.18504,50000,200000,1e+06,500000,622.951,0.0666003,0,11.2589,5.52808,0.0174942,49.1242,622.961,0.0487414,0.232464,0
48,0,2,3,6,2084.32,2,1,800,0.1,8.62787,12.2459,1.38738,57.3508,1.09646,50000,200000,1e+06,500000,643.249,0.0706494,0,11.3689,5.61697,0.0173999,50.7242,643.255,0.0447541,0.232233,0
49,0,2,3,7,2084.32,2,1,800,0.1,8.57049,12.2115,1.39164,58.4311,0.948819,50000,200000,1e+06,500000,653.741,0.0675638,0,11.3995,5.67357,0.0173819,51.4647,653.745,0.0448916,0.231564,0
50,0,2,3,8,2084.32,2,1,800,0.1,8.6918,12.077,1.57082,58.4771,1.09646,50000,200000,1e+06,500000,664.762,0.0750775,0,11.2299,5.72752,0.0168081,52.3259,662.53,0.0506716,0.239492,0
51,0,2,3,9,2084.32,2,1,800,0.1,8.77049,11.7443,1.95869,59.7033,0.830709,50000,200000,1e+06,500000,683.59,0.0705804,0,10.9673,5.83731,0.016481,52.0209,657.85,0.0631835,0.299112,0
52,0,2,3,10,2084.32,2,1,800,0.1,8.43934,11.0131,2.66082,66.9098,1.06693,50000,200000,1e+06,500000,771.274,0.0787905,0,10.2616,5.94365,0.0159353,51.9537,641.779,0.0858329,0.380304,0
53,0,2,3,11,2084.32,2,1,800,0.1,8.19836,10.7525,2.83115,69.2393,1.74606,50000,200000,1e+06,500000,817.289,0.0945226,1,10.0762,6.07304,0.0154168,52.0715,639.514,0.0913273,0.385174,0
54,0,2,3,12,2084.32,2,1,800,0.1,8.1623,10.4803,3.22787,74.5557,1.24409,50000,200000,1e+06,500000,893.88,0.0840202,0,9.84604,6.11576,0.0153641,52.6369,636.616,0.104125,0.392574,0
55,0,2,3,13,2084.32,2,1,800,0.1,8.33934,10.9246,2.74148,77.0705,1.5689,50000,200000,1e+06,500000,938.93,0.0856161,0,10.2626,6.1443,0.0149998,54.3805,655.314,0.0884347,0.382575,0
56,0,2,4,0,2064.45,2,1,800,0.1,8.16066,11.8246,1.50607,70.9803,1.00787,50000,200000,1e+06,500000,744.026,0.0618806,0,10.8224,4.88129,0.0219367,52.1119,639.085,0.0485828,0,0
57,0,2,4,1,2064.45,2,1,800,0.1,8.27213,11.5557,1.8782,69.8066,0.830709,50000,200000,1e+06,500000,753.661,0.0532223,0,10.5801,4.98184,0.0213588,51.8505,633.702,0.060587,0,0
58,0,2,4,2,2064.45,2,1,800,0.1,8.49672,11.8705,1.68279,62.1361,0.594488,50000,200000,1e+06,500000,685.802,0.0453862,0,10.9755,5.11341,0.0209256,51.0001,639.962,0.0542834,0,0
59,0,2,4,3,2064.45,2,1,800,0.1,8.3,11.4934,1.9923,62.641,0.742126,50000,200000,1e+06,500000,690.592,0.0526242,0,10.5474,5.21079,0.0197914,50.6932,628.92,0.0642676,0.23523,0
60,0,2,4,4,2064.45,2,1,800,0.00863634,8.4541,11.6066,1.94377,56.8377,0.653543,50000,200000,1e+06,500000,628.805,0.0517618,0,10.623,5.33546,0.0185957,49.7166,624.39,0.0627023,0.237119,0
61,0,2,4,5,2064.45,2,1,700,0.0431414,8.5,11.9148,1.62656,54.0426,0.564961,50000,200000,1e+06,500000,592.031,0.0496196,0,10.9847,5.45942,0.0180403,46.5868,592.037,0.0524696,0.231508,0
62,0,2,4,6,2064.45,2,1,700,0.0470615,8.03115,12.2311,1.12164,54.7492,0.653543,50000,200000,1e+06,500000,619.402,0.056665,0,11.3786,5.55776,0.0179167,48.4821,619.405,0.0361819,0,0
63,0,2,4,7,2064.45,2,1,700,0.1,8.16885,12.4164,1.02836,53.8492,1.00787,50000,200000,1e+06,500000,610.343,0.0687341,0,11.6687,5.64957,0.0178817,47.4507,610.347,0.0331729,0,0
64,0,2,4,8,2064.45,2,1,800,0.0217527,8.34262,12.1656,1.32082,54.2607,0.919291,50000,200000,1e+06,500000,629.731,0.0738457,0,11.3664,5.70753,0.0171855,49.5233,629.742,0.0426071,0.231721,0
65,0,2,4,9,2064.45,2,1,800,0.1,8.58689,11.7262,1.88098,57.6328,1.0374,50000,200000,1e+06,500000,656.064,0.0761121,0,11.0187,5.78317,0.0171959,51.0932,651.945,0.0606769,0.244798,0
66,0,2,4,10,2064.45,2,1,800,0.1,8.76393,11.5705,2.15475,60.182,1.24409,50000,200000,1e+06,500000,698.798,0.0798585,0,10.8811,5.87246,0.0166197,51.4869,654.31,0.0695082,0.362625,0
67,0,2,4,11,2064.45,2,1,800,0.1,8.62295,11.1148,2.62607,67.1721,1.09646,50000,200000,1e+06,500000,783.889,0.0818636,0,10.5015,5.97013,0.0164453,52.0926,650.549,0.0847118,0.375549,0
68,0,2,4,12,2064.45,2,1,800,0.1,8.39508,10.659,3.14803,72.5016,1.50984,50000,200000,1e+06,500000,871.313,0.0896133,0,10.0548,6.01586,0.0162358,52.5715,640.482,0.101549,0.386511,0
69,0,2,4,13,2064.45,2,1,800,0.1,8.26393,10.4311,3.42754,73.7984,1.98228,50000,200000,1e+06,500000,894.297,0.0889654,1,9.84344,6.02797,0.0161655,52.5163,635.293,0.110566,0.391046,0
70,0,2,5,0,2044.43,2,1,300,0.1,7.57049,11.4197,1.61623,81.5672,1.65748,50000,200000,1e+06,500000,833.056,0.0554348,0,10.2639,4.65919,0.0224639,52.4211,612.772,0.0521364,0,0
71,0,2,5,1,2044.43,2,1,800,0.1,7.79672,11.2443,1.95197,76.8738,0.978347,50000,200000,1e+06,500000,790.415,0.0539983,0,10.2246,4.75571,0.0227225,52.6906,624.554,0.0629667,0,0
72,0,2,5,2,2044.43,2,1,800,0.1,7.82459,11.3787,1.82902,72.1213,1.18504,50000,200000,1e+06,500000,757.559,0.0562406,0,10.3325,4.89225,0.0214481,52.1769,626.678,0.0590005,0,0
73,0,2,5,3,2044.43,2,1,800,0.1,7.7459,11.2902,1.89607,67.9836,0.683071,50000,200000,1e+06,500000,730.259,0.0493809,0,10.2686,5.03266,0.0205877,51.5721,623.887,0.0611634,0,0
74,0,2,5,4,2044.43,2,1,800,0.1,7.80328,11.7033,1.48344,60.218,0.624016,50000,200000,1e+06,500000,638.231,0.0508665,0,10.7299,5.16592,0.0198578,50.4181,628.145,0.047853,0,0
75,0,2,5,5,2044.43,2,1,800,0,7.69016,12.0082,1.15377,53.177,1.12598,50000,200000,1e+06,500000,599.08,0.0612485,0,11.1037,5.33137,0.0190911,47.7388,599.098,0.0372184,0,0
76,0,2,5,6,2044.43,2,1,800,0.0204604,7.02951,12.5246,0.571639,53.0852,0.978347,50000,200000,1e+06,500000,612.52,0.064891,0,11.7728,5.49338,0.0189086,48.1443,612.536,0.01844,0,0
77,0,2,5,7,2044.43,2,1,700,0.1,7.51311,12.5,0.734918,54.2229,1.15551,50000,200000,1e+06,500000,621.656,0.0744546,0,11.7266,5.58545,0.0181181,48.4835,621.66,0.023707,0,0
78,0,2,5,8,2044.43,2,1,800,0.0841467,7.96721,11.7279,1.55443,57.4574,0.801181,50000,200000,1e+06,500000,647.5,0.065624,0,11.0178,5.62742,0.0182161,50.9948,647.5,0.0501428,0.234749,0
79,0,2,5,9,2044.43,2,1,700,0.0940483,8.50164,11.3869,2.23525,58.1557,1.00787,50000,200000,1e+06,500000,661.957,0.0794784,0,10.7053,5.68774,0.0179064,50.0233,638.366,0.0721047,0.29693,0
80,0,2,5,10,2044.43,2,1,700,0.0868302,8.77869,11.1295,2.72443,63.5639,0.978347,50000,200000,1e+06,500000,731.805,0.0809183,0,10.4515,5.76604,0.0174081,50.9162,640.307,0.0878847,0.37179,0
81,0,2,5,11,2044.43,2,1,800,0.1,9.05246,11.077,2.98426,68.0459,1.0374,50000,200000,1e+06,500000,808.026,0.076968,0,10.5149,5.85297,0.0175088,52.2909,650.233,0.0962665,0.372743,0
82,0,2,5,12,2044.43,2,1,800,0.1,8.61475,10.4508,3.65328,77.6885,1.24409,50000,200000,1e+06,500000,915.229,0.0855557,1,9.89331,5.93768,0.016955,52.5087,634.602,0.117848,0.390113,0
83,0,2,5,13,2044.43,2,1,800,0.1,8.2918,10.2361,3.7918,71.8082,1.5689,50000,200000,1e+06,500000,883.949,0.0951188,1,9.70861,5.98352,0.0168204,51.7142,627.569,0.122316,0.392091,0
