GridcellIndex,IsMarine,GetRealm,GetLatitudeIndex,GetLongitudeIndex,GetCellArea,GetGridcellRealm,GetGridcellLandMask,AvailableWater,GetGridcellHanpp,TemperatureRange,Temp,GroundFrost,Precipitation,TerrestrialNPP,Get_Ecto_max,Get_Endo_C_max,Get_Endo_H_max,Get_Endo_O_max,TotalPrecip,Seasonality,BreedingSeason,AnnualTemperature,SDTemperature,ExpTDevWeight,AET,TotalAET,FractionMonthFrost,FractionYearFrost,FractionYearFire
26,0,2,1,12,2123.55,2,1,800,0.1,11.5738,20.3066,0,64.0229,3.0748,50000,200000,1e+06,500000,824.925,0.159812,1,11.1559,6.33262,0.000823429,90.557,686.435,0,0.362662,0
27,0,2,1,13,2123.55,2,1,800,0.1,11.3918,18.4852,0,83.4721,4.10827,50000,200000,1e+06,500000,1036.32,0.156224,1,9.55874,6.20389,0.000936634,82.9758,628.859,0,0.400413,0
28,0,2,2,0,2104.01,2,1,800,0.0295303,10.8902,19.023,0,44.0721,1.59843,50000,200000,1e+06,500000,684.669,0.120941,1,11.6787,5.10968,0.00244907,80.121,657.914,0,0,0
29,0,2,2,1,2104.01,2,1,800,0.0249216,11.3951,19.282,0,43.6984,1.95276,50000,200000,1e+06,500000,649.649,0.144839,1,11.7358,5.21029,0.00221007,80.2081,649.651,0,0,0
30,0,2,2,2,2104.01,2,1,800,0.1,11.7049,19.3262,0,46.2525,1.83465,50000,200000,1e+06,500000,656.769,0.129014,1,11.6141,5.29833,0.00203572,81.5552,654.701,0,0,0
31,0,2,2,3,2104.01,2,1,800,0.1,11.8754,19.3705,0,47.7426,1.77559,50000,200000,1e+06,500000,655.975,0.135864,1,11.6195,5.38492,0.00193528,82.2193,655.976,0,0,0
32,0,2,2,4,2104.01,2,1,800,0.1,12.0361,19.4148,0,49.4328,1.92323,50000,200000,1e+06,500000,659.739,0.131423,1,11.4908,5.46648,0.00176849,83.1168,658.586,0,0,0
33,0,2,2,5,2104.01,2,1,800,0.1,11.9869,19.559,0,53.0738,1.8937,50000,200000,1e+06,500000,665.941,0.138937,1,11.4874,5.57262,0.00161699,84.1883,663.14,0,0.22867,0
34,0,2,2,6,2104.01,2,1,800,0.1,11.8213,19.6016,0,55.741,2.51378,50000,200000,1e+06,500000,697.464,0.12564,1,11.4246,5.65117,0.00151354,85.2924,669.896,0,0.233165,0
35,0,2,2,7,2104.01,2,1,800,0.1,11.8574,19.4902,0,57.6197,1.65748,50000,200000,1e+06,500000,710.39,0.127983,1,11.2119,5.70419,0.00143006,85.5026,668.002,0,0.243319,0
36,0,2,2,8,2104.01,2,1,800,0.1,12.0016,19.1689,0,60.0016,2.80906,50000,200000,1e+06,500000,731.492,0.127422,1,10.8428,5.7482,0.00138714,84.7499,659.662,0,0.367075,0
37,0,2,2,9,2104.01,2,1,800,0.1,11.8344,19.0443,0,60.0262,3.6063,50000,200000,1e+06,500000,756.762,0.132379,1,10.5478,5.87718,0.00124356,84.284,652.082,0,0.37706,0
38,0,2,2,10,2104.01,2,1,800,0.1,11.4213,18.418,0,67.8131,3.48819,50000,200000,1e+06,500000,842.341,0.131464,1,9.73443,5.99273,0.00111859,81.9121,628.537,0,0.396864,0
39,0,2,2,11,2104.01,2,1,800,0.1,11.2918,19.3918,0,61.4049,2.4252,50000,200000,1e+06,500000,788.831,0.139068,1,10.4225,6.18091,0.000932798,85.6864,652.475,0,0.379248,0
40,0,2,2,12,2104.01,2,1,800,0.1,11.1738,19.8984,0,62.4295,2.01181,50000,200000,1e+06,500000,807.518,0.139161,1,10.8351,6.28619,0.000858886,88.4809,670.617,0,0.368976,0
41,0,2,2,13,2104.01,2,1,800,0.1,11.1672,19.3705,0,78.0344,2.72047,50000,200000,1e+06,500000,998.452,0.166426,1,10.5071,6.20847,0.000943334,87.5464,667.79,0,0.375513,0
42,0,2,3,0,2084.32,2,1,300,0.00524451,10.9984,18.7131,0,43.9377,1.77559,50000,200000,1e+06,500000,660.092,0.126172,1,11.4936,5.01005,0.0026424,70.4049,606.99,0,0,0
43,0,2,3,1,2084.32,2,1,800,0.1,11.3098,18.9508,0,45.9787,2.01181,50000,200000,1e+06,500000,648.316,0.143559,1,11.4801,5.14809,0.00231984,79.6621,647.525,0,0,0
44,0,2,3,2,2084.32,2,1,800,0.1,11.4311,18.9049,0,48.1934,2.4252,50000,200000,1e+06,500000,671.956,0.1379,1,11.2689,5.25913,0.00210553,80.2956,647.557,0,0,0
45,0,2,3,3,2084.32,2,1,800,0.0926935,11.5164,18.9443,0,50.1426,1.68701,50000,200000,1e+06,500000,649.649,0.120892,1,11.2149,5.33127,0.00198641,80.2464,643.462,0,0,0
46,0,2,3,4,2084.32,2,1,800,0.0745459,11.8016,18.9934,0,49.8443,1.21457,50000,200000,1e+06,500000,628.197,0.103977,0,11.1973,5.41864,0.00187577,78.8594,628.203,0,0,0
47,0,2,3,5,2084.32,2,1,800,0.1,11.8607,19.2328,0,51.5148,2.30709,50000,200000,1e+06,500000,622.951,0.12966,1,11.2589,5.52808,0.00168905,78.8365,622.961,0,0.232464,0
48,0,2,3,6,2084.32,2,1,800,0.1,11.4836,19.4689,0,54.5574,2.12992,50000,200000,1e+06,500000,643.249,0.13724,1,11.3689,5.61697,0.00156645,81.8975,643.255,0,0.232233,0
49,0,2,3,7,2084.32,2,1,800,0.1,11.4148,19.5852,0,54.3148,1.92323,50000,200000,1e+06,500000,653.741,0.13695,1,11.3995,5.67357,0.00148811,83.598,653.745,0,0.231564,0
50,0,2,3,8,2084.32,2,1,800,0.1,11.5459,19.4607,0,54.2508,1.83465,50000,200000,1e+06,500000,664.762,0.125623,1,11.2299,5.72752,0.00143427,85.083,662.53,0,0.239492,0
51,0,2,3,9,2084.32,2,1,800,0.1,11.723,19.3361,0,55.018,1.59843,50000,200000,1e+06,500000,683.59,0.135809,1,10.9673,5.83731,0.00131207,84.9198,657.85,0,0.299112,0
52,0,2,3,10,2084.32,2,1,800,0.1,11.4115,18.8049,0,61.0492,1.71653,50000,200000,1e+06,500000,771.274,0.126763,1,10.2616,5.94365,0.00118681,83.1236,641.779,0,0.380304,0
53,0,2,3,11,2084.32,2,1,800,0.1,11.2836,18.7902,0,65.2426,2.48425,50000,200000,1e+06,500000,817.289,0.134484,1,10.0762,6.07304,0.00105784,83.404,639.514,0,0.385174,0
54,0,2,3,12,2084.32,2,1,800,0.1,10.9574,18.6148,0,75.0639,2.01181,50000,200000,1e+06,500000,893.88,0.135868,1,9.84604,6.11576,0.00102077,83.4479,636.616,0,0.392574,0
55,0,2,3,13,2084.32,2,1,800,0.1,11.0525,19.0787,0,75.959,2.69094,50000,200000,1e+06,500000,938.93,0.146847,1,10.2626,6.1443,0.000990057,85.7186,655.314,0,0.382575,0
56,0,2,4,0,2064.45,2,1,800,0.1,10.6279,17.8246,0,48.9967,2.18898,50000,200000,1e+06,500000,744.026,0.134397,1,10.8224,4.88129,0.00296881,76.759,639.085,0,0,0
57,0,2,4,1,2064.45,2,1,800,0.1,10.7393,17.7508,0,53.5787,2.24803,50000,200000,1e+06,500000,753.661,0.144028,1,10.5801,4.98184,0.00270861,76.8463,633.702,0,0,0
58,0,2,4,2,2064.45,2,1,800,0.1,10.9639,18.3934,0,51.4885,1.83465,50000,200000,1e+06,500000,685.802,0.140066,1,10.9755,5.11341,0.00237894,78.3427,639.962,0,0,0
59,0,2,4,3,2064.45,2,1,800,0.1,11.0836,18.023,0,53.4033,1.80512,50000,200000,1e+06,500000,690.592,0.128001,1,10.5474,5.21079,0.00224509,77.4232,628.92,0,0.23523,0
60,0,2,4,4,2064.45,2,1,800,0.00863634,11.2836,18.2574,0,51.1361,1.36221,50000,200000,1e+06,500000,628.805,0.107889,0,10.623,5.33546,0.00202585,77.8367,624.39,0,0.237119,0
61,0,2,4,5,2064.45,2,1,700,0.0431414,11.2803,18.8066,0,50.359,1.5689,50000,200000,1e+06,500000,592.031,0.137794,1,10.9847,5.45942,0.00181365,74.3515,592.037,0,0.231508,0
62,0,2,4,6,2064.45,2,1,700,0.0470615,10.6902,19.3705,0,54.4475,1.50984,50000,200000,1e+06,500000,619.402,0.13091,1,11.3786,5.55776,0.00165856,78.4279,619.405,0,0,0
63,0,2,4,7,2064.45,2,1,700,0.1,10.823,19.7967,0,51.2869,1.92323,50000,200000,1e+06,500000,610.343,0.131159,1,11.6687,5.64957,0.00152755,77.8607,610.347,0,0,0
64,0,2,4,8,2064.45,2,1,800,0.0217527,11.2082,19.559,0,52.6033,1.5689,50000,200000,1e+06,500000,629.731,0.126028,1,11.3664,5.70753,0.00146168,80.7016,629.742,0,0.231721,0
65,0,2,4,9,2064.45,2,1,800,0.1,11.4426,19.3262,0,53.8279,1.59843,50000,200000,1e+06,500000,656.064,0.117273,1,11.0187,5.78317,0.00136525,83.9215,651.945,0,0.244798,0
66,0,2,4,10,2064.45,2,1,800,0.1,11.6033,19.3049,0,54.8639,2.01181,50000,200000,1e+06,500000,698.798,0.129138,1,10.8811,5.87246,0.00126168,84.3136,654.31,0,0.362625,0
67,0,2,4,11,2064.45,2,1,800,0.1,11.4721,19.0885,0,60.6607,1.80512,50000,200000,1e+06,500000,783.889,0.134774,1,10.5015,5.97013,0.00115271,84.2934,650.549,0,0.375549,0
68,0,2,4,12,2064.45,2,1,800,0.1,11.2508,18.6393,0,67.9131,2.12992,50000,200000,1e+06,500000,871.313,0.126417,1,10.0548,6.01586,0.00113554,83.2278,640.482,0,0.386511,0
69,0,2,4,13,2064.45,2,1,800,0.1,11.0213,18.5033,0,74.1279,3.10433,50000,200000,1e+06,500000,894.297,0.139323,1,9.84344,6.02797,0.00109655,82.8807,635.293,0,0.391046,0
70,0,2,5,0,2044.43,2,1,300,0.1,9.60656,16.923,0,54.0344,4.99409,50000,200000,1e+06,500000,833.056,0.167029,1,10.2639,4.65919,0.00358761,71.1766,612.772,0,0,0
71,0,2,5,1,2044.43,2,1,800,0.1,9.93771,17.0541,0.000327869,55.582,2.69094,50000,200000,1e+06,500000,790.415,0.148522,1,10.2246,4.75571,0.00327639,74.5329,624.554,1.05764e-05,0,0
72,0,2,5,2,2044.43,2,1,800,0.1,9.87541,17.2885,0,56.2541,3.19291,50000,200000,1e+06,500000,757.559,0.151532,1,10.3325,4.89225,0.00299124,75.3253,626.678,0,0,0
73,0,2,5,3,2044.43,2,1,800,0.1,10.0918,17.4213,0.000163934,56.9197,1.86417,50000,200000,1e+06,500000,730.259,0.134766,1,10.2686,5.03266,0.00266707,75.74,623.887,5.28821e-06,0,0
74,0,2,5,4,2044.43,2,1,800,0.1,10.2279,18.0508,0,53.2164,1.39173,50000,200000,1e+06,500000,638.231,0.113447,1,10.7299,5.16592,0.00239348,76.9784,628.145,0,0,0
75,0,2,5,5,2044.43,2,1,800,0,10.0902,18.6803,0,52.3557,2.63189,50000,200000,1e+06,500000,599.08,0.143163,1,11.1037,5.33137,0.0020651,74.3925,599.098,0,0,0
76,0,2,5,6,2044.43,2,1,800,0.0204604,9.42951,19.6639,0,54.6426,2.12992,50000,200000,1e+06,500000,612.52,0.141272,1,11.7728,5.49338,0.00175039,77.0092,612.536,0,0,0
77,0,2,5,7,2044.43,2,1,700,0.1,9.99672,19.7082,0,53.2066,2.07087,50000,200000,1e+06,500000,621.656,0.133435,1,11.7266,5.58545,0.00163915,78.5857,621.66,0,0,0
78,0,2,5,8,2044.43,2,1,800,0.0841467,10.7295,19.0574,0,56.4066,1.5689,50000,200000,1e+06,500000,647.5,0.128507,1,11.0178,5.62742,0.00158271,82.4269,647.5,0,0.234749,0
79,0,2,5,9,2044.43,2,1,700,0.0940483,11.2508,18.8311,0,55.7852,1.59843,50000,200000,1e+06,500000,661.957,0.126048,1,10.7053,5.68774,0.00149741,81.4538,638.366,0,0.29693,0
80,0,2,5,10,2044.43,2,1,700,0.0868302,11.6148,18.7066,0,59.8885,1.53937,50000,200000,1e+06,500000,731.805,0.12732,1,10.4515,5.76604,0.00139271,81.9504,640.307,0,0.37179,0
81,0,2,5,11,2044.43,2,1,800,0.1,11.6738,18.8902,0,63.3475,1.95276,50000,200000,1e+06,500000,808.026,0.144881,1,10.5149,5.85297,0.00129477,83.5156,650.233,0,0.372743,0
82,0,2,5,12,2044.43,2,1,800,0.1,11.2475,18.359,0,71.3016,2.2185,50000,200000,1e+06,500000,915.229,0.152565,1,9.89331,5.93768,0.0012147,82.0942,634.602,0,0.390113,0
83,0,2,5,13,2044.43,2,1,800,0.1,11.0082,18.2377,0,69.6246,2.12992,50000,200000,1e+06,500000,883.949,0.129132,1,9.70861,5.98352,0.0011681,81.5079,627.569,0,0.392091,0
