GridcellIndex,IsMarine,GetRealm,GetLatitudeIndex,GetLongitudeIndex,GetCellArea,GetGridcellRealm,GetGridcellLandMask,AvailableWater,GetGridcellHanpp,TemperatureRange,Temp,GroundFrost,Precipitation,TerrestrialNPP,Get_Ecto_max,Get_Endo_C_max,Get_Endo_H_max,Get_Endo_O_max,TotalPrecip,Seasonality,BreedingSeason,AnnualTemperature,SDTemperature,ExpTDevWeight,AET,TotalAET,FractionMonthFrost,FractionYearFrost,FractionYearFire
10,0,2,0,10,2142.92,2,1,800,0.117873,7.51311,3.27541,16.9128,53.5508,0.240157,50000,200000,1e+06,500000,867.32,0.00690084,0,10.2652,6.07166,0.202507,32.5169,653.169,0.604028,0.388658,0
11,0,2,0,11,2142.92,2,1,800,0.1,6.80984,3.56557,15.5777,56.4771,0.0629921,50000,200000,1e+06,500000,874.107,0.00477683,0,10.7149,6.25887,0.197616,33.2323,672.481,0.556347,0.372596,0
12,0,2,0,12,2142.92,2,1,800,0.1,6.94262,3.74918,15.3274,59.5033,0.181102,50000,200000,1e+06,500000,866.697,0.00669871,0,10.9817,6.30738,0.19722,33.6791,682.128,0.547406,0.366225,0
13,0,2,0,13,2142.92,2,1,700,0.1,6.52623,1.05246,20.232,74.2098,0.00393701,50000,200000,1e+06,500000,1086.35,0.000153327,0,8.4235,6.17405,0.220801,27.9977,583.321,0.72257,0.472165,0
14,0,2,1,0,2123.55,2,1,800,0.1,6.77541,5.65246,10.9572,63.6049,0.32874,50000,200000,1e+06,500000,764.73,0.0221956,0,11.6469,5.10546,0.209018,38.231,668.317,0.391329,0,0
15,0,2,1,1,2123.55,2,1,800,0.0874116,7.20164,5.46721,11.8675,60.8623,0.269685,50000,200000,1e+06,500000,727.202,0.0202693,0,11.5788,5.21045,0.210558,37.8316,664.53,0.423841,0,0
16,0,2,1,2,2123.55,2,1,800,0.0548821,7.52459,5.26393,12.6518,57.3279,0.181102,50000,200000,1e+06,500000,701.492,0.0153872,0,11.419,5.30824,0.206419,37.2817,658.2,0.45185,0,0
17,0,2,1,3,2123.55,2,1,800,0.1,7.61967,5.36885,12.5189,57.1426,0.240157,50000,200000,1e+06,500000,699.339,0.0170653,0,11.6552,5.41998,0.206928,37.5511,668.537,0.447102,0,0
18,0,2,1,4,2123.55,2,1,800,0.1,7.51803,5.16557,12.8428,57.0705,0.32874,50000,200000,1e+06,500000,714.864,0.0188509,0,11.5516,5.48897,0.208174,37.0859,669.357,0.458671,0,0
19,0,2,1,5,2123.55,2,1,800,0.1,7.6082,4.86885,13.6102,58.0869,0.151575,50000,200000,1e+06,500000,741.369,0.0114176,0,11.3175,5.56527,0.206145,36.2968,668.999,0.486077,0.237709,0
20,0,2,1,6,2123.55,2,1,800,0.1,7.6918,4.65246,14.1651,54.1246,0.21063,50000,200000,1e+06,500000,736.523,0.0140254,0,11.2955,5.64981,0.212626,35.9227,672.598,0.505896,0.242372,0
21,0,2,1,7,2123.55,2,1,800,0.1,7.96557,4.4623,14.9062,50.1197,0.21063,50000,200000,1e+06,500000,733.841,0.0143933,0,11.1045,5.69824,0.20842,35.3191,669.108,0.532365,0.300362,0
22,0,2,1,8,2123.55,2,1,800,0.1,8.2459,4.46557,15.2103,47.241,0.358268,50000,200000,1e+06,500000,723.598,0.0164497,0,11.1601,5.7481,0.206968,35.3632,672.092,0.543226,0.368393,0
23,0,2,1,9,2123.55,2,1,800,0.1,8.01475,4.04754,15.8518,50.2607,0.417323,50000,200000,1e+06,500000,756.367,0.0154361,0,10.8679,5.87207,0.206259,34.3379,666.139,0.566136,0.375101,0
24,0,2,1,10,2123.55,2,1,800,0.115472,7.30656,3.24262,16.7921,54.618,0.32874,50000,200000,1e+06,500000,829.49,0.0126,0,10.2085,6.05313,0.202443,32.4391,648.01,0.599719,0.389569,0
25,0,2,1,11,2123.55,2,1,800,0.1,7.00328,3.72787,15.4207,53.8426,0.122047,50000,200000,1e+06,500000,803.161,0.00849431,0,10.8898,6.24702,0.197272,33.6309,673.439,0.550738,0.369016,0
26,0,2,1,12,2123.55,2,1,800,0.1,7.11311,3.91148,15.1526,56.4,0.151575,50000,200000,1e+06,500000,824.925,0.00787804,0,11.1559,6.33262,0.194562,34.0802,686.435,0.541165,0.362662,0
27,0,2,1,13,2123.55,2,1,800,0.1,6.88197,2.22787,18.437,74.5213,0.0334646,50000,200000,1e+06,500000,1036.32,0.00127255,0,9.55874,6.20389,0.211381,30.3817,628.859,0.658466,0.400413,0
28,0,2,2,0,2104.01,2,1,800,0.0295303,6.97869,5.67049,11.1479,58.7443,0.358268,50000,200000,1e+06,500000,684.669,0.0271075,0,11.6787,5.10968,0.209878,38.2958,657.914,0.398138,0,0
29,0,2,2,1,2104.01,2,1,800,0.0249216,7.19344,5.5918,11.5597,55.182,0.181102,50000,200000,1e+06,500000,649.649,0.0134326,0,11.7358,5.21029,0.211963,37.0368,649.651,0.412845,0,0
30,0,2,2,2,2104.01,2,1,800,0.1,7.18852,5.39836,11.9831,55.1885,0.21063,50000,200000,1e+06,500000,656.769,0.0148117,0,11.6141,5.29833,0.211341,36.9622,654.701,0.427968,0,0
31,0,2,2,3,2104.01,2,1,800,0.1,6.98525,5.2918,11.9452,55.9672,0.181102,50000,200000,1e+06,500000,655.975,0.0138575,0,11.6195,5.38492,0.211273,36.4467,655.976,0.426616,0,0
32,0,2,2,4,2104.01,2,1,800,0.1,7.28689,5.09508,12.7169,53.5459,0.21063,50000,200000,1e+06,500000,659.739,0.0143933,0,11.4908,5.46648,0.209213,36.219,658.586,0.454174,0,0
33,0,2,2,5,2104.01,2,1,800,0.1,7.29344,4.9918,12.9702,53.2607,0.21063,50000,200000,1e+06,500000,665.941,0.0154535,0,11.4874,5.57262,0.207743,36.0067,663.14,0.46322,0.22867,0
34,0,2,2,6,2104.01,2,1,800,0.1,7.26721,4.78197,13.3725,52.9787,0.269685,50000,200000,1e+06,500000,697.464,0.0134789,0,11.4246,5.65117,0.211524,36.1773,669.896,0.477588,0.233165,0
35,0,2,2,7,2104.01,2,1,800,0.1,7.35082,4.46557,14.1736,51.8426,0.151575,50000,200000,1e+06,500000,710.39,0.0117039,0,11.2119,5.70419,0.213987,35.4886,668.002,0.5062,0.243319,0
36,0,2,2,8,2104.01,2,1,800,0.1,7.52787,4.04098,15.3297,52,0.269685,50000,200000,1e+06,500000,731.492,0.0122332,0,10.8428,5.7482,0.214834,34.4531,659.662,0.547488,0.367075,0
37,0,2,2,9,2104.01,2,1,800,0.1,7.39836,3.63934,16.0452,52.323,0.358268,50000,200000,1e+06,500000,756.762,0.0131512,0,10.5478,5.87718,0.21123,33.4598,652.082,0.573045,0.37706,0
38,0,2,2,10,2104.01,2,1,800,0.1,7.10164,2.71148,17.6797,58.882,0.181102,50000,200000,1e+06,500000,842.341,0.00682543,0,9.73443,5.99273,0.2101,31.3526,628.537,0.631417,0.396864,0
39,0,2,2,11,2104.01,2,1,800,0.1,7.08689,3.29836,16.4416,54.7574,0.122047,50000,200000,1e+06,500000,788.831,0.00699853,0,10.4225,6.18091,0.199321,32.6127,652.475,0.587201,0.379248,0
40,0,2,2,12,2104.01,2,1,800,0.1,7.09016,3.59836,15.8041,54.882,0.0925197,50000,200000,1e+06,500000,807.518,0.00639978,0,10.8351,6.28619,0.196608,33.3758,670.617,0.564432,0.368976,0
41,0,2,2,13,2104.01,2,1,800,0.1,7.12623,3.35574,16.3426,71.1131,0.0925197,50000,200000,1e+06,500000,998.452,0.00565992,0,10.5071,6.20847,0.196354,32.784,667.79,0.583665,0.375513,0
42,0,2,3,0,2084.32,2,1,300,0.00524451,6.9541,5.50492,11.4831,55.7229,0.299213,50000,200000,1e+06,500000,660.092,0.0212617,0,11.4936,5.01005,0.215815,38.0374,606.99,0.410111,0,0
43,0,2,3,1,2084.32,2,1,800,0.1,7.15574,5.32295,12.0992,55.4689,0.269685,50000,200000,1e+06,500000,648.316,0.0192443,0,11.4801,5.14809,0.217918,36.8917,647.525,0.432114,0,0
44,0,2,3,2,2084.32,2,1,800,0.1,7.07377,5.02951,12.6477,58.3295,0.269685,50000,200000,1e+06,500000,671.956,0.0153347,0,11.2689,5.25913,0.214799,36.7527,647.557,0.451704,0,0
45,0,2,3,3,2084.32,2,1,800,0.0926935,6.7623,4.93115,12.4933,54.9377,0.240157,50000,200000,1e+06,500000,649.649,0.0172098,0,11.2149,5.33127,0.212166,36.0139,643.462,0.446189,0,0
46,0,2,3,4,2084.32,2,1,800,0.0745459,6.97213,4.83279,12.9557,51.2115,0.181102,50000,200000,1e+06,500000,628.197,0.0155039,0,11.1973,5.41864,0.210448,34.618,628.203,0.462705,0,0
47,0,2,3,5,2084.32,2,1,800,0.1,7.17541,4.72787,13.4128,48.8508,0.181102,50000,200000,1e+06,500000,622.951,0.0101781,0,11.2589,5.52808,0.212542,33.7174,622.961,0.479028,0.232464,0
48,0,2,3,6,2084.32,2,1,800,0.1,7.06557,4.71803,13.2895,48.5984,0.151575,50000,200000,1e+06,500000,643.249,0.00976662,0,11.3689,5.61697,0.213953,34.4965,643.255,0.474625,0.232233,0
49,0,2,3,7,2084.32,2,1,800,0.1,7.04426,4.69508,13.2834,48.2738,0.122047,50000,200000,1e+06,500000,653.741,0.00869077,0,11.3995,5.67357,0.212916,34.7671,653.745,0.474409,0.231564,0
50,0,2,3,8,2084.32,2,1,800,0.1,7.11148,4.48525,13.8121,49.1951,0.151575,50000,200000,1e+06,500000,664.762,0.0103788,0,11.2299,5.72752,0.211127,35.0663,662.53,0.49329,0.239492,0
51,0,2,3,9,2084.32,2,1,800,0.1,7.18361,4.06393,14.8466,50.9656,0.122047,50000,200000,1e+06,500000,683.59,0.0103696,0,10.9673,5.83731,0.213218,34.5461,657.85,0.530234,0.299112,0
52,0,2,3,10,2084.32,2,1,800,0.1,7.07049,3.24098,16.5052,57.7525,0.122047,50000,200000,1e+06,500000,771.274,0.00901293,0,10.2616,5.94365,0.212565,32.6097,641.779,0.589473,0.380304,0
53,0,2,3,11,2084.32,2,1,800,0.1,7.06393,3.01803,16.999,60.141,0.122047,50000,200000,1e+06,500000,817.289,0.00660699,0,10.0762,6.07304,0.20308,32.0052,639.514,0.607108,0.385174,0
54,0,2,3,12,2084.32,2,1,800,0.1,6.9541,2.73279,17.4339,63.6361,0.0925197,50000,200000,1e+06,500000,893.88,0.00624834,0,9.84604,6.11576,0.203272,31.3491,636.616,0.622641,0.392574,0
55,0,2,3,13,2084.32,2,1,800,0.1,7.16066,3.07869,16.9141,69.3361,0.151575,50000,200000,1e+06,500000,938.93,0.00827157,0,10.2626,6.1443,0.205068,32.2049,655.314,0.604075,0.382575,0
56,0,2,4,0,2064.45,2,1,800,0.1,6.7377,4.93934,12.5095,63.3197,0.240157,50000,200000,1e+06,500000,744.026,0.014745,0,10.8224,4.88129,0.217728,36.514,639.085,0.446768,0,0
57,0,2,4,1,2064.45,2,1,800,0.1,6.74426,4.55246,13.3718,63.1475,0.269685,50000,200000,1e+06,500000,753.661,0.0172783,0,10.5801,4.98184,0.220498,35.6307,633.702,0.477564,0,0
58,0,2,4,2,2064.45,2,1,800,0.1,6.7541,4.85738,12.6666,58.9918,0.181102,50000,200000,1e+06,500000,685.802,0.0138263,0,10.9755,5.11341,0.216735,36.3558,639.962,0.452377,0,0
59,0,2,4,3,2064.45,2,1,800,0.1,6.54262,4.26066,13.7766,57.818,0.181102,50000,200000,1e+06,500000,690.592,0.012842,0,10.5474,5.21079,0.220561,34.9682,628.92,0.49202,0.23523,0
60,0,2,4,4,2064.45,2,1,800,0.00863634,6.55902,4.25902,13.7634,49.8525,0.21063,50000,200000,1e+06,500000,628.805,0.0166823,0,10.623,5.33546,0.215317,34.4513,624.39,0.491552,0.237119,0
61,0,2,4,5,2064.45,2,1,700,0.0431414,6.65574,4.56557,13.1869,43.7213,0.0629921,50000,200000,1e+06,500000,592.031,0.0055325,0,10.9847,5.45942,0.209,32.4848,592.037,0.47096,0.231508,0
62,0,2,4,6,2064.45,2,1,700,0.0470615,6.4623,4.7541,12.5305,45.2148,0.0925197,50000,200000,1e+06,500000,619.402,0.00802185,0,11.3786,5.55776,0.216606,33.5613,619.405,0.447518,0,0
63,0,2,4,7,2064.45,2,1,700,0.1,6.64098,5.04262,12.0723,44.8459,0.151575,50000,200000,1e+06,500000,610.343,0.010337,0,11.6687,5.64957,0.208867,32.9131,610.347,0.431153,0,0
64,0,2,4,8,2064.45,2,1,800,0.0217527,6.79508,4.61475,13.1784,47.6754,0.122047,50000,200000,1e+06,500000,629.731,0.00980392,0,11.3664,5.70753,0.212939,33.4046,629.742,0.470656,0.231721,0
65,0,2,4,9,2064.45,2,1,800,0.1,6.95574,4.19344,14.2815,49.5525,0.151575,50000,200000,1e+06,500000,656.064,0.0111207,0,11.0187,5.78317,0.211791,34.4632,651.945,0.510053,0.244798,0
66,0,2,4,10,2064.45,2,1,800,0.1,7.22623,3.96721,15.0887,53.8803,0.181102,50000,200000,1e+06,500000,698.798,0.011625,0,10.8811,5.87246,0.209561,34.2711,654.31,0.538882,0.362625,0
67,0,2,4,11,2064.45,2,1,800,0.1,7.22459,3.53607,16.0449,60.059,0.0629921,50000,200000,1e+06,500000,783.889,0.00470312,0,10.5015,5.97013,0.20567,33.1559,650.549,0.573033,0.375549,0
68,0,2,4,12,2064.45,2,1,800,0.1,7.01311,2.97377,16.9802,65.2623,0.0629921,50000,200000,1e+06,500000,871.313,0.00373875,0,10.0548,6.01586,0.210391,31.9576,640.482,0.606434,0.386511,0
69,0,2,4,13,2064.45,2,1,800,0.1,7.00164,2.73607,17.4125,66.9607,0.122047,50000,200000,1e+06,500000,894.297,0.00547751,0,9.84344,6.02797,0.210168,31.4351,635.293,0.621874,0.391046,0
70,0,2,5,0,2044.43,2,1,300,0.1,6.10492,4.47705,12.819,69.082,0.299213,50000,200000,1e+06,500000,833.056,0.0100072,0,10.2639,4.65919,0.227266,35.4339,612.772,0.457822,0,0
71,0,2,5,1,2044.43,2,1,800,0.1,6.42131,4.37377,13.4008,64.8,0.269685,50000,200000,1e+06,500000,790.415,0.0148848,0,10.2246,4.75571,0.22442,35.2132,624.554,0.478601,0,0
72,0,2,5,2,2044.43,2,1,800,0.1,6.21967,4.27705,13.3702,62.5148,0.269685,50000,200000,1e+06,500000,757.559,0.012799,0,10.3325,4.89225,0.2288,35.0739,626.678,0.477506,0,0
73,0,2,5,3,2044.43,2,1,800,0.1,6.12459,4.08033,13.7033,58.6016,0.21063,50000,200000,1e+06,500000,730.259,0.015227,0,10.2686,5.03266,0.227687,34.5583,623.887,0.489403,0,0
74,0,2,5,4,2044.43,2,1,800,0.1,6.02459,4.49344,12.6316,47.741,0.151575,50000,200000,1e+06,500000,638.231,0.0123556,0,10.7299,5.16592,0.219615,35.3593,628.145,0.45113,0,0
75,0,2,5,5,2044.43,2,1,800,0,5.95738,4.69672,12.0872,41.9,0.21063,50000,200000,1e+06,500000,599.08,0.0114573,0,11.1037,5.33137,0.218412,33.007,599.098,0.431686,0,0
76,0,2,5,6,2044.43,2,1,800,0.0204604,5.76721,5.19344,10.7782,43.6852,0.181102,50000,200000,1e+06,500000,612.52,0.012012,0,11.7728,5.49338,0.217747,33.3401,612.536,0.384936,0,0
77,0,2,5,7,2044.43,2,1,700,0.1,6.13607,5.07869,11.4166,44.6197,0.21063,50000,200000,1e+06,500000,621.656,0.0135718,0,11.7266,5.58545,0.21501,33.6987,621.66,0.407734,0,0
78,0,2,5,8,2044.43,2,1,800,0.0841467,6.48689,4.33771,13.4374,47.8,0.122047,50000,200000,1e+06,500000,647.5,0.00999677,0,11.0178,5.62742,0.213939,34.4978,647.5,0.479906,0.234749,0
79,0,2,5,9,2044.43,2,1,700,0.0940483,6.8459,3.91475,14.7774,49.9344,0.0925197,50000,200000,1e+06,500000,661.957,0.00729587,0,10.7053,5.68774,0.216127,34.1537,638.366,0.527763,0.29693,0
80,0,2,5,10,2044.43,2,1,700,0.0868302,7.1082,3.58361,15.807,56.1672,0.0925197,50000,200000,1e+06,500000,731.805,0.00765223,0,10.4515,5.76604,0.215343,33.4032,640.307,0.564537,0.37179,0
81,0,2,5,11,2044.43,2,1,800,0.1,7.38361,3.55902,16.1543,63.2902,0.122047,50000,200000,1e+06,500000,808.026,0.00905506,0,10.5149,5.85297,0.214587,33.3569,650.233,0.576938,0.372743,0
82,0,2,5,12,2044.43,2,1,800,0.1,7.16393,2.81148,17.4446,71.1869,0.0334646,50000,200000,1e+06,500000,915.229,0.00230134,0,9.89331,5.93768,0.216375,31.6121,634.602,0.623021,0.390113,0
83,0,2,5,13,2044.43,2,1,800,0.1,6.8459,2.57049,17.5652,69.4754,0.0925197,50000,200000,1e+06,500000,883.949,0.00560926,0,9.70861,5.98352,0.216542,31.1083,627.569,0.62733,0.392091,0
