GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,2.6154e+10
0,1,1.75016e+11
1,0,3.36738e+10
1,1,2.35015e+11
2,0,3.08447e+10
2,1,2.03905e+11
3,0,3.11286e+10
3,1,2.10385e+11
4,0,3.31927e+10
4,1,2.4594e+11
5,0,2.83155e+10
5,1,1.52241e+11
6,0,3.03337e+10
6,1,2.35018e+11
7,0,2.76458e+10
7,1,1.82197e+11
8,0,2.87488e+10
8,1,2.19317e+11
9,0,3.1683e+10
9,1,2.8982e+11
10,0,2.99546e+10
10,1,1.94132e+11
11,0,2.4624e+10
11,1,1.93578e+11
12,0,2.94966e+10
12,1,2.70479e+11
13,0,2.16338e+10
13,1,2.7296e+11
14,0,3.1092e+10
14,1,2.065e+11
15,0,2.81594e+10
15,1,1.77161e+11
16,0,1.76873e+10
16,1,1.99048e+11
17,0,2.87915e+10
17,1,1.59634e+11
18,0,2.90982e+10
18,1,1.88016e+11
19,0,2.94294e+10
19,1,2.12416e+11
20,0,2.99534e+10
20,1,1.87394e+11
21,0,3.04997e+10
21,1,2.23855e+11
22,0,2.99061e+10
22,1,1.76231e+11
23,0,3.22079e+10
23,1,2.56068e+11
24,0,3.23858e+10
24,1,2.07329e+11
25,0,2.9956e+10
25,1,2.31375e+11
26,0,2.97019e+10
26,1,2.00242e+11
27,0,2.80989e+10
27,1,1.96721e+11
28,0,1.03311e+10
28,1,1.47445e+11
29,0,7.59517e+09
29,1,1.31265e+11
30,0,2.78586e+10
30,1,2.18764e+11
31,0,2.82194e+10
31,1,1.77631e+11
32,0,2.74022e+10
32,1,1.53688e+11
33,0,2.93771e+10
33,1,2.53311e+11
34,0,3.12341e+10
34,1,2.32883e+11
35,0,3.07144e+10
35,1,1.91513e+11
36,0,3.02176e+10
36,1,2.21131e+11
37,0,3.11352e+10
37,1,2.28045e+11
38,0,3.10692e+10
38,1,1.83376e+11
39,0,2.84146e+10
39,1,1.7402e+11
40,0,3.05825e+10
40,1,2.10769e+11
41,0,2.77919e+10
41,1,1.75834e+11
42,0,1.68952e+09
42,1,3.50495e+10
43,0,2.76375e+10
43,1,1.95954e+11
44,0,2.86387e+10
44,1,2.0853e+11
45,0,2.77355e+10
45,1,2.00428e+11
46,0,2.35355e+10
46,1,2.08785e+11
47,0,2.61571e+10
47,1,1.6059e+11
48,0,2.76858e+10
48,1,2.0664e+11
49,0,2.73713e+10
49,1,1.80087e+11
50,0,2.70788e+10
50,1,1.62719e+11
51,0,2.93195e+10
51,1,2.66737e+11
52,0,3.04425e+10
52,1,2.12183e+11
53,0,2.80387e+10
53,1,2.33369e+11
54,0,2.9381e+10
54,1,2.13664e+11
55,0,2.91246e+10
55,1,2.00465e+11
56,0,2.97182e+10
56,1,2.77568e+11
57,0,2.9831e+10
57,1,2.39313e+11
58,0,2.95914e+10
58,1,2.36456e+11
59,0,2.95371e+10
59,1,2.21027e+11
60,0,2.83794e+09
60,1,5.74777e+10
61,0,1.12858e+10
61,1,1.23293e+11
62,0,1.30441e+10
62,1,1.66404e+11
63,0,2.70632e+10
63,1,1.68529e+11
64,0,6.39677e+09
64,1,8.74286e+10
65,0,2.97805e+10
65,1,2.03617e+11
66,0,2.76977e+10
66,1,1.73845e+11
67,0,2.83144e+10
67,1,1.98544e+11
68,0,2.83707e+10
68,1,1.6306e+11
69,0,2.98595e+10
69,1,3.24961e+11
70,0,2.7119e+10
70,1,1.50939e+11
71,0,2.70547e+10
71,1,1.92494e+11
72,0,2.73132e+10
72,1,1.89629e+11
73,0,2.67773e+10
73,1,1.67708e+11
74,0,2.8479e+10
74,1,2.06327e+11
75,0,8.65771e-47
75,1,0.0645407
76,0,5.62914e+09
76,1,1.18711e+11
77,0,2.68909e+10
77,1,2.45445e+11
78,0,2.3785e+10
78,1,1.62052e+11
79,0,2.59741e+10
79,1,1.84385e+11
80,0,2.49977e+10
80,1,2.36464e+11
81,0,2.82053e+10
81,1,1.75123e+11
82,0,2.97413e+10
82,1,1.92533e+11
83,0,2.76885e+10
83,1,1.40713e+11
