GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,1.29957e+10
0,1,1.67893e+11
1,0,1.57942e+10
1,1,2.11188e+11
2,0,1.39878e+10
2,1,1.67708e+11
3,0,1.32591e+10
3,1,1.49964e+11
4,0,1.40827e+10
4,1,1.82185e+11
5,0,1.25822e+10
5,1,1.37909e+11
6,0,1.36497e+10
6,1,2.11474e+11
7,0,1.25427e+10
7,1,1.59787e+11
8,0,1.26097e+10
8,1,1.83445e+11
9,0,1.36286e+10
9,1,2.53941e+11
10,0,1.18065e+10
10,1,1.60819e+11
11,0,1.18063e+10
11,1,1.7837e+11
12,0,1.32127e+10
12,1,2.63459e+11
13,0,1.13458e+10
13,1,2.50085e+11
14,0,1.45002e+10
14,1,1.63226e+11
15,0,1.16998e+10
15,1,1.22018e+11
16,0,8.2612e+09
16,1,1.69737e+11
17,0,1.26118e+10
17,1,1.22678e+11
18,0,1.35293e+10
18,1,1.59084e+11
19,0,1.35818e+10
19,1,1.92143e+11
20,0,1.23395e+10
20,1,1.40825e+11
21,0,1.26403e+10
21,1,1.68921e+11
22,0,1.20036e+10
22,1,1.34348e+11
23,0,1.3446e+10
23,1,2.16998e+11
24,0,1.23398e+10
24,1,1.69803e+11
25,0,1.23806e+10
25,1,2.0503e+11
26,0,1.18611e+10
26,1,1.70389e+11
27,0,1.11706e+10
27,1,1.71162e+11
28,0,4.9615e+09
28,1,1.30221e+11
29,0,3.83314e+09
29,1,1.22656e+11
30,0,1.34832e+10
30,1,1.97695e+11
31,0,1.2436e+10
31,1,1.4386e+11
32,0,1.14439e+10
32,1,1.13726e+11
33,0,1.30647e+10
33,1,2.05109e+11
34,0,1.33078e+10
34,1,1.96321e+11
35,0,1.20339e+10
35,1,1.49798e+11
36,0,1.27946e+10
36,1,1.88211e+11
37,0,1.20663e+10
37,1,1.77846e+11
38,0,1.07387e+10
38,1,1.37989e+11
39,0,1.06605e+10
39,1,1.34287e+11
40,0,1.12384e+10
40,1,1.75272e+11
41,0,1.06156e+10
41,1,1.3391e+11
42,0,8.49147e+08
42,1,3.49483e+10
43,0,1.23114e+10
43,1,1.35608e+11
44,0,1.35381e+10
44,1,1.92862e+11
45,0,1.22044e+10
45,1,1.78369e+11
46,0,9.64019e+09
46,1,1.65016e+11
47,0,1.01226e+10
47,1,1.10442e+11
48,0,1.20208e+10
48,1,1.74628e+11
49,0,1.22234e+10
49,1,1.77755e+11
50,0,1.03816e+10
50,1,1.09289e+11
51,0,1.28114e+10
51,1,2.41388e+11
52,0,1.11754e+10
52,1,1.61114e+11
53,0,1.20918e+10
53,1,2.21965e+11
54,0,1.11949e+10
54,1,1.73081e+11
55,0,1.24015e+10
55,1,1.95112e+11
56,0,1.48109e+10
56,1,2.35974e+11
57,0,1.35364e+10
57,1,1.80411e+11
58,0,1.36623e+10
58,1,2.1395e+11
59,0,1.26322e+10
59,1,1.77554e+11
60,0,1.22709e+09
60,1,5.56636e+10
61,0,5.15756e+09
61,1,1.10254e+11
62,0,6.15347e+09
62,1,1.51856e+11
63,0,1.03087e+10
63,1,1.20643e+11
64,0,2.87244e+09
64,1,7.96682e+10
65,0,1.12033e+10
65,1,1.60948e+11
66,0,1.08859e+10
66,1,1.36795e+11
67,0,1.02585e+10
67,1,1.40194e+11
68,0,9.72002e+09
68,1,1.12063e+11
69,0,1.28829e+10
69,1,3.11709e+11
70,0,1.2469e+10
70,1,1.13278e+11
71,0,1.26074e+10
71,1,1.37592e+11
72,0,1.33083e+10
72,1,1.61737e+11
73,0,1.08206e+10
73,1,1.10308e+11
74,0,1.28644e+10
74,1,2.04495e+11
75,0,1.2081e-46
75,1,0.0709475
76,0,2.85382e+09
76,1,1.14333e+11
77,0,1.2729e+10
77,1,2.23673e+11
78,0,9.27981e+09
78,1,1.23927e+11
79,0,1.06647e+10
79,1,1.64659e+11
80,0,1.08465e+10
80,1,2.21098e+11
81,0,1.13214e+10
81,1,1.48521e+11
82,0,1.10811e+10
82,1,1.57251e+11
83,0,9.95435e+09
83,1,1.08979e+11
