GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,1.99084e+10
0,1,1.96046e+11
1,0,2.39985e+10
1,1,2.49223e+11
2,0,2.1319e+10
2,1,1.88315e+11
3,0,2.01847e+10
3,1,1.65222e+11
4,0,2.18728e+10
4,1,2.0238e+11
5,0,2.08681e+10
5,1,1.67489e+11
6,0,2.31517e+10
6,1,2.44546e+11
7,0,2.08757e+10
7,1,1.9291e+11
8,0,2.09723e+10
8,1,2.07564e+11
9,0,2.26701e+10
9,1,2.84334e+11
10,0,1.93831e+10
10,1,1.87024e+11
11,0,1.93056e+10
11,1,2.04045e+11
12,0,2.12801e+10
12,1,2.98844e+11
13,0,2.09504e+10
13,1,2.68222e+11
14,0,2.19742e+10
14,1,1.79931e+11
15,0,1.79593e+10
15,1,1.36196e+11
16,0,1.29957e+10
16,1,1.77432e+11
17,0,1.95655e+10
17,1,1.4698e+11
18,0,2.08224e+10
18,1,1.8029e+11
19,0,2.184e+10
19,1,2.22488e+11
20,0,1.9729e+10
20,1,1.6069e+11
21,0,1.98866e+10
21,1,1.80233e+11
22,0,1.85894e+10
22,1,1.56204e+11
23,0,2.10426e+10
23,1,2.38593e+11
24,0,1.94904e+10
24,1,1.95278e+11
25,0,1.968e+10
25,1,2.31251e+11
26,0,1.87188e+10
26,1,1.95945e+11
27,0,1.97732e+10
27,1,2.04131e+11
28,0,7.4657e+09
28,1,1.33421e+11
29,0,6.19833e+09
29,1,1.28259e+11
30,0,2.14745e+10
30,1,2.16202e+11
31,0,1.9984e+10
31,1,1.75222e+11
32,0,1.81068e+10
32,1,1.34601e+11
33,0,2.04369e+10
33,1,2.20963e+11
34,0,2.13743e+10
34,1,2.18732e+11
35,0,1.965e+10
35,1,1.73902e+11
36,0,2.09713e+10
36,1,2.13208e+11
37,0,1.93582e+10
37,1,1.93755e+11
38,0,1.81114e+10
38,1,1.63282e+11
39,0,1.73093e+10
39,1,1.61702e+11
40,0,1.80404e+10
40,1,1.96885e+11
41,0,1.71667e+10
41,1,1.5457e+11
42,0,1.34194e+09
42,1,3.6069e+10
43,0,1.94318e+10
43,1,1.52946e+11
44,0,2.18638e+10
44,1,2.21099e+11
45,0,1.92612e+10
45,1,1.93962e+11
46,0,1.52766e+10
46,1,1.76828e+11
47,0,1.64609e+10
47,1,1.21003e+11
48,0,1.99155e+10
48,1,2.05561e+11
49,0,2.03084e+10
49,1,2.07398e+11
50,0,1.68936e+10
50,1,1.2858e+11
51,0,2.11309e+10
51,1,2.66911e+11
52,0,1.853e+10
52,1,1.78418e+11
53,0,1.99705e+10
53,1,2.50873e+11
54,0,1.85507e+10
54,1,1.99334e+11
55,0,2.03794e+10
55,1,2.35221e+11
56,0,2.4375e+10
56,1,2.556e+11
57,0,2.20147e+10
57,1,1.95632e+11
58,0,2.2423e+10
58,1,2.3605e+11
59,0,2.11405e+10
59,1,2.06277e+11
60,0,1.98598e+09
60,1,5.75578e+10
61,0,8.65827e+09
61,1,1.18495e+11
62,0,1.03636e+10
62,1,1.61747e+11
63,0,1.65885e+10
63,1,1.3857e+11
64,0,4.73809e+09
64,1,8.38489e+10
65,0,1.8186e+10
65,1,1.7723e+11
66,0,1.74955e+10
66,1,1.55556e+11
67,0,1.7145e+10
67,1,1.5588e+11
68,0,1.67332e+10
68,1,1.33677e+11
69,0,2.19455e+10
69,1,3.45935e+11
70,0,2.18629e+10
70,1,1.381e+11
71,0,2.10072e+10
71,1,1.46933e+11
72,0,2.30151e+10
72,1,1.94655e+11
73,0,1.79476e+10
73,1,1.18162e+11
74,0,2.15902e+10
74,1,2.4318e+11
75,0,2.14544e-46
75,1,0.0743855
76,0,4.70858e+09
76,1,1.18769e+11
77,0,2.05915e+10
77,1,2.45141e+11
78,0,1.53529e+10
78,1,1.45152e+11
79,0,1.81096e+10
79,1,1.8876e+11
80,0,1.84056e+10
80,1,2.50819e+11
81,0,1.89023e+10
81,1,1.72514e+11
82,0,1.96455e+10
82,1,1.84849e+11
83,0,1.7407e+10
83,1,1.43316e+11
