GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,6.72441e+10
0,1,2.02685e+11
1,0,8.20067e+10
1,1,2.63278e+11
2,0,9.08255e+10
2,1,3.51457e+11
3,0,8.54881e+10
3,1,2.87e+11
4,0,9.00137e+10
4,1,3.14273e+11
5,0,8.25561e+10
5,1,2.31062e+11
6,0,7.89551e+10
6,1,2.12685e+11
7,0,8.62646e+10
7,1,2.50055e+11
8,0,8.47216e+10
8,1,2.42372e+11
9,0,9.91487e+10
9,1,3.68146e+11
10,0,8.58963e+10
10,1,2.301e+11
11,0,9.70354e+10
11,1,3.01149e+11
12,0,8.77118e+10
12,1,2.39438e+11
13,0,1.10213e+11
13,1,4.73875e+11
14,0,8.03817e+10
14,1,2.43654e+11
15,0,6.36211e+10
15,1,1.80469e+11
16,0,4.63117e+10
16,1,1.81851e+11
17,0,8.02124e+10
17,1,2.50093e+11
18,0,8.21065e+10
18,1,2.59238e+11
19,0,7.46649e+10
19,1,1.96411e+11
20,0,8.30143e+10
20,1,2.48987e+11
21,0,8.7686e+10
21,1,2.8452e+11
22,0,8.10248e+10
22,1,2.30524e+11
23,0,8.61428e+10
23,1,2.64253e+11
24,0,8.47335e+10
24,1,2.37908e+11
25,0,9.08351e+10
25,1,2.76567e+11
26,0,8.7713e+10
26,1,2.39309e+11
27,0,9.9056e+10
27,1,3.03098e+11
28,0,2.66559e+10
28,1,1.6374e+11
29,0,2.25393e+10
29,1,1.4665e+11
30,0,7.69571e+10
30,1,2.46092e+11
31,0,8.09788e+10
31,1,2.68356e+11
32,0,8.01611e+10
32,1,2.54656e+11
33,0,7.51818e+10
33,1,2.16836e+11
34,0,8.05928e+10
34,1,2.45248e+11
35,0,8.37111e+10
35,1,2.53617e+11
36,0,8.70245e+10
36,1,2.82166e+11
37,0,8.67669e+10
37,1,2.7028e+11
38,0,8.15704e+10
38,1,2.17897e+11
39,0,9.04437e+10
39,1,2.73645e+11
40,0,8.41566e+10
40,1,2.2403e+11
41,0,1.0045e+11
41,1,3.11424e+11
42,0,4.68118e+09
42,1,3.5479e+10
43,0,8.42492e+10
43,1,3.34393e+11
44,0,8.27686e+10
44,1,2.8898e+11
45,0,6.7254e+10
45,1,1.95866e+11
46,0,5.76675e+10
46,1,1.96247e+11
47,0,7.72964e+10
47,1,2.3899e+11
48,0,8.27747e+10
48,1,2.77216e+11
49,0,7.35885e+10
49,1,2.00326e+11
50,0,8.02357e+10
50,1,2.40456e+11
51,0,8.29452e+10
51,1,2.66134e+11
52,0,8.57542e+10
52,1,2.54621e+11
53,0,8.61209e+10
53,1,2.4651e+11
54,0,1.02318e+11
54,1,3.81702e+11
55,0,8.41731e+10
55,1,2.1805e+11
56,0,7.06339e+10
56,1,1.93871e+11
57,0,8.21582e+10
57,1,2.71824e+11
58,0,8.0248e+10
58,1,2.66366e+11
59,0,7.35862e+10
59,1,2.05091e+11
60,0,7.78655e+09
60,1,6.34695e+10
61,0,3.65975e+10
61,1,1.60062e+11
62,0,4.21098e+10
62,1,2.11939e+11
63,0,7.47122e+10
63,1,2.16466e+11
64,0,1.97463e+10
64,1,1.0731e+11
65,0,7.80697e+10
65,1,2.3505e+11
66,0,8.50715e+10
66,1,2.79132e+11
67,0,9.48255e+10
67,1,3.4834e+11
68,0,9.37695e+10
68,1,3.02767e+11
69,0,9.78806e+10
69,1,3.57712e+11
70,0,7.44457e+10
70,1,2.00723e+11
71,0,8.02663e+10
71,1,2.43509e+11
72,0,7.71025e+10
72,1,2.22266e+11
73,0,8.10729e+10
73,1,2.58718e+11
74,0,6.9519e+10
74,1,1.90716e+11
75,0,6.06485e-47
75,1,0.0463418
76,0,1.8183e+10
76,1,1.25092e+11
77,0,8.50103e+10
77,1,3.38642e+11
78,0,6.20065e+10
78,1,1.80977e+11
79,0,7.50904e+10
79,1,2.28234e+11
80,0,7.32511e+10
80,1,2.35723e+11
81,0,8.87452e+10
81,1,2.78293e+11
82,0,8.69557e+10
82,1,2.43795e+11
83,0,8.65149e+10
83,1,2.4258e+11
