GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,8.45875e+10
0,1,2.18327e+11
1,0,1.03449e+11
1,1,2.76395e+11
2,0,1.15636e+11
2,1,3.60211e+11
3,0,1.10755e+11
3,1,3.11139e+11
4,0,1.14876e+11
4,1,3.3143e+11
5,0,1.07853e+11
5,1,2.61034e+11
6,0,1.03532e+11
6,1,2.44049e+11
7,0,1.11278e+11
7,1,2.85003e+11
8,0,1.09315e+11
8,1,2.74436e+11
9,0,1.24483e+11
9,1,4.00046e+11
10,0,1.10787e+11
10,1,2.59697e+11
11,0,1.24445e+11
11,1,3.36367e+11
12,0,1.14376e+11
12,1,2.86245e+11
13,0,1.37039e+11
13,1,5.01645e+11
14,0,1.01868e+11
14,1,2.63399e+11
15,0,8.27911e+10
15,1,2.01684e+11
16,0,6.07419e+10
16,1,2.05872e+11
17,0,1.04168e+11
17,1,2.71362e+11
18,0,1.05608e+11
18,1,2.82046e+11
19,0,9.99017e+10
19,1,2.36303e+11
20,0,1.08622e+11
20,1,2.90355e+11
21,0,1.12043e+11
21,1,3.19078e+11
22,0,1.03694e+11
22,1,2.58111e+11
23,0,1.09754e+11
23,1,2.93523e+11
24,0,1.09772e+11
24,1,2.66593e+11
25,0,1.15604e+11
25,1,3.03186e+11
26,0,1.15338e+11
26,1,2.89818e+11
27,0,1.25689e+11
27,1,3.40246e+11
28,0,3.3279e+10
28,1,1.69009e+11
29,0,2.86868e+10
29,1,1.59808e+11
30,0,9.96872e+10
30,1,2.71592e+11
31,0,1.04017e+11
31,1,2.85995e+11
32,0,1.02692e+11
32,1,2.73331e+11
33,0,9.90621e+10
33,1,2.54725e+11
34,0,1.02812e+11
34,1,2.7304e+11
35,0,1.05943e+11
35,1,2.73538e+11
36,0,1.10122e+11
36,1,3.08212e+11
37,0,1.10718e+11
37,1,3.03005e+11
38,0,1.07459e+11
38,1,2.53873e+11
39,0,1.15978e+11
39,1,3.0442e+11
40,0,1.10723e+11
40,1,2.68601e+11
41,0,1.27872e+11
41,1,3.47887e+11
42,0,5.8743e+09
42,1,3.65604e+10
43,0,1.06841e+11
43,1,3.49723e+11
44,0,1.05838e+11
44,1,3.13762e+11
45,0,8.76848e+10
45,1,2.18542e+11
46,0,7.45431e+10
46,1,2.16854e+11
47,0,9.95241e+10
47,1,2.71725e+11
48,0,1.04825e+11
48,1,3.00913e+11
49,0,9.43466e+10
49,1,2.21365e+11
50,0,1.02385e+11
50,1,2.69419e+11
51,0,1.05888e+11
51,1,2.93814e+11
52,0,1.11473e+11
52,1,2.96393e+11
53,0,1.12233e+11
53,1,2.89753e+11
54,0,1.2883e+11
54,1,4.03868e+11
55,0,1.10603e+11
55,1,2.58996e+11
56,0,9.17061e+10
56,1,2.22711e+11
57,0,1.06269e+11
57,1,3.13599e+11
58,0,1.02675e+11
58,1,2.91011e+11
59,0,9.7221e+10
59,1,2.45143e+11
60,0,9.75426e+09
60,1,6.5607e+10
61,0,4.64257e+10
61,1,1.70226e+11
62,0,5.2936e+10
62,1,2.19737e+11
63,0,9.61594e+10
63,1,2.45963e+11
64,0,2.48313e+10
64,1,1.14409e+11
65,0,9.98427e+10
65,1,2.61325e+11
66,0,1.06834e+11
66,1,2.92945e+11
67,0,1.20946e+11
67,1,3.81808e+11
68,0,1.18783e+11
68,1,3.24118e+11
69,0,1.24689e+11
69,1,4.03675e+11
70,0,9.48033e+10
70,1,2.23269e+11
71,0,1.04116e+11
71,1,2.89917e+11
72,0,9.99506e+10
72,1,2.57241e+11
73,0,1.02867e+11
73,1,2.83637e+11
74,0,9.03943e+10
74,1,2.19845e+11
75,0,7.72384e-47
75,1,0.0485875
76,0,2.26742e+10
76,1,1.31347e+11
77,0,1.0575e+11
77,1,3.50762e+11
78,0,8.06151e+10
78,1,2.07098e+11
79,0,9.56133e+10
79,1,2.5425e+11
80,0,9.4142e+10
80,1,2.68137e+11
81,0,1.12987e+11
81,1,3.02238e+11
82,0,1.12498e+11
82,1,2.78634e+11
83,0,1.11468e+11
83,1,2.75365e+11
